State County FIPS,Postal Code,Name,Median Household Income,Year
"12 , 49",FL,Hardee County,27851,2012
"12 , 51",FL,Hendry County,31292,2012
"12 , 53",FL,Hernando County,33874,2012
"12 , 55",FL,Highlands County,29421,2012
"12 , 57",FL,Hillsborough County,43304,2012
"12 , 59",FL,Holmes County,27773,2012
"12 , 61",FL,Indian River County,40356,2012
"12 , 63",FL,Jackson County,29951,2012
"12 , 65",FL,Jefferson County,32742,2012
"12 , 67",FL,Lafayette County,27177,2012
"12 , 69",FL,Lake County,39040,2012
"12 , 71",FL,Lee County,41270,2012
"12 , 73",FL,Leon County,38084,2012
"12 , 75",FL,Levy County,27904,2012
"12 , 77",FL,Liberty County,29824,2012
"12 , 79",FL,Madison County,26592,2012
"12 , 81",FL,Manatee County,39756,2012
"12 , 83",FL,Marion County,33247,2012
"12 , 85",FL,Martin County,43136,2012
"12 , 86",FL,Miami-Dade County,33054,2012
"12 , 87",FL,Monroe County,41306,2012
"12 , 89",FL,Nassau County,48579,2012
"12 , 91",FL,Okaloosa County,43173,2012
"12 , 93",FL,Okeechobee County,29789,2012
"12 , 95",FL,Orange County,40671,2012
"12 , 97",FL,Osceola County,38966,2012
"12 , 99",FL,Palm Beach County,43014,2012
"12 , 101",FL,Pasco County,35386,2012
"12 , 103",FL,Pinellas County,36266,2012
"12 , 105",FL,Polk County,35125,2012
"12 , 107",FL,Putnam County,28664,2012
"12 , 109",FL,St. Johns County,52758,2012
"12 , 111",FL,St. Lucie County,37407,2012
"12 , 113",FL,Santa Rosa County,44636,2012
"12 , 115",FL,Sarasota County,42355,2012
"12 , 117",FL,Seminole County,49267,2012
"12 , 119",FL,Sumter County,34044,2012
"12 , 121",FL,Suwannee County,29523,2012
"12 , 123",FL,Taylor County,30871,2012
"12 , 125",FL,Union County,32847,2012
"12 , 127",FL,Volusia County,36100,2012
"12 , 129",FL,Wakulla County,38076,2012
"12 , 131",FL,Walton County,34884,2012
"12 , 133",FL,Washington County,28587,2012
"12 , 1",FL,Alachua County,33176,2013
"12 , 3",FL,Baker County,39281,2013
"12 , 5",FL,Bay County,37081,2013
"12 , 7",FL,Bradford County,32598,2013
"12 , 9",FL,Brevard County,42192,2013
"12 , 11",FL,Broward County,42673,2013
"12 , 13",FL,Calhoun County,26615,2013
"12 , 15",FL,Charlotte County,36514,2013
"12 , 17",FL,Citrus County,31932,2013
"12 , 19",FL,Clay County,51376,2013
"12 , 21",FL,Collier County,48242,2013
"12 , 23",FL,Columbia County,30815,2013
"12 , 27",FL,DeSoto County,27784,2013
"12 , 29",FL,Dixie County,25874,2013
"12 , 31",FL,Duval County,40457,2013
"12 , 33",FL,Escambia County,35347,2013
"12 , 35",FL,Flagler County,42681,2013
"12 , 37",FL,Franklin County,28896,2013
"12 , 39",FL,Gadsden County,29814,2013
"12 , 41",FL,Gilchrist County,30908,2013
"12 , 43",FL,Glades County,31598,2013
"12 , 45",FL,Gulf County,31543,2013
"12 , 47",FL,Hamilton County,25201,2013
"12 , 49",FL,Hardee County,27851,2013
"12 , 51",FL,Hendry County,31292,2013
"12 , 53",FL,Hernando County,33874,2013
"12 , 55",FL,Highlands County,29421,2013
"12 , 57",FL,Hillsborough County,43304,2013
"12 , 59",FL,Holmes County,27773,2013
"12 , 61",FL,Indian River County,40356,2013
"12 , 63",FL,Jackson County,29951,2013
"12 , 65",FL,Jefferson County,32742,2013
"12 , 67",FL,Lafayette County,27177,2013
"12 , 69",FL,Lake County,39040,2013
"12 , 71",FL,Lee County,41270,2013
"12 , 73",FL,Leon County,38084,2013
"12 , 75",FL,Levy County,27904,2013
"12 , 77",FL,Liberty County,29824,2013
"12 , 79",FL,Madison County,26592,2013
"12 , 81",FL,Manatee County,39756,2013
"12 , 83",FL,Marion County,33247,2013
"12 , 85",FL,Martin County,43136,2013
"12 , 86",FL,Miami-Dade County,33054,2013
"12 , 87",FL,Monroe County,41306,2013
"12 , 89",FL,Nassau County,48579,2013
"12 , 91",FL,Okaloosa County,43173,2013
"12 , 93",FL,Okeechobee County,29789,2013
"12 , 95",FL,Orange County,40671,2013
"12 , 97",FL,Osceola County,38966,2013
"12 , 99",FL,Palm Beach County,43014,2013
"12 , 101",FL,Pasco County,35386,2013
"12 , 103",FL,Pinellas County,36266,2013
"12 , 105",FL,Polk County,35125,2013
"12 , 107",FL,Putnam County,28664,2013
"12 , 109",FL,St. Johns County,52758,2013
"12 , 111",FL,St. Lucie County,37407,2013
"12 , 113",FL,Santa Rosa County,44636,2013
"12 , 115",FL,Sarasota County,42355,2013
"12 , 117",FL,Seminole County,49267,2013
"12 , 119",FL,Sumter County,34044,2013
"12 , 121",FL,Suwannee County,29523,2013
"12 , 123",FL,Taylor County,30871,2013
"12 , 125",FL,Union County,32847,2013
"12 , 127",FL,Volusia County,36100,2013
"12 , 129",FL,Wakulla County,38076,2013
"12 , 131",FL,Walton County,34884,2013
"12 , 133",FL,Washington County,28587,2013
"12 , 1",FL,Alachua County,33176,2014
"12 , 3",FL,Baker County,39281,2014
"12 , 5",FL,Bay County,37081,2014
"12 , 7",FL,Bradford County,32598,2014
"12 , 9",FL,Brevard County,42192,2014
"12 , 11",FL,Broward County,42673,2014
"12 , 13",FL,Calhoun County,26615,2014
"12 , 15",FL,Charlotte County,36514,2014
"12 , 17",FL,Citrus County,31932,2014
"12 , 19",FL,Clay County,51376,2014
"12 , 21",FL,Collier County,48242,2014
"12 , 23",FL,Columbia County,30815,2014
"12 , 27",FL,DeSoto County,27784,2014
"12 , 29",FL,Dixie County,25874,2014
"12 , 31",FL,Duval County,40457,2014
"12 , 33",FL,Escambia County,35347,2014
"12 , 35",FL,Flagler County,42681,2014
"12 , 37",FL,Franklin County,28896,2014
"12 , 39",FL,Gadsden County,29814,2014
"12 , 41",FL,Gilchrist County,30908,2014
"12 , 43",FL,Glades County,31598,2014
"12 , 45",FL,Gulf County,31543,2014
"12 , 47",FL,Hamilton County,25201,2014
"12 , 49",FL,Hardee County,27851,2014
"12 , 51",FL,Hendry County,31292,2014
"12 , 53",FL,Hernando County,33874,2014
"12 , 55",FL,Highlands County,29421,2014
"12 , 57",FL,Hillsborough County,43304,2014
"12 , 59",FL,Holmes County,27773,2014
"12 , 61",FL,Indian River County,40356,2014
"12 , 63",FL,Jackson County,29951,2014
"12 , 65",FL,Jefferson County,32742,2014
"12 , 67",FL,Lafayette County,27177,2014
"12 , 69",FL,Lake County,39040,2014
"12 , 71",FL,Lee County,41270,2014
"12 , 73",FL,Leon County,38084,2014
"12 , 75",FL,Levy County,27904,2014
"12 , 77",FL,Liberty County,29824,2014
"12 , 79",FL,Madison County,26592,2014
"12 , 81",FL,Manatee County,39756,2014
"12 , 83",FL,Marion County,33247,2014
"12 , 85",FL,Martin County,43136,2014
"12 , 86",FL,Miami-Dade County,33054,2014
"12 , 87",FL,Monroe County,41306,2014
"12 , 89",FL,Nassau County,48579,2014
"12 , 91",FL,Okaloosa County,43173,2014
"12 , 93",FL,Okeechobee County,29789,2014
"12 , 95",FL,Orange County,40671,2014
"12 , 97",FL,Osceola County,38966,2014
"12 , 99",FL,Palm Beach County,43014,2014
"12 , 101",FL,Pasco County,35386,2014
"12 , 103",FL,Pinellas County,36266,2014
"12 , 105",FL,Polk County,35125,2014
"12 , 107",FL,Putnam County,28664,2014
"12 , 109",FL,St. Johns County,52758,2014
"12 , 111",FL,St. Lucie County,37407,2014
"12 , 113",FL,Santa Rosa County,44636,2014
"12 , 115",FL,Sarasota County,42355,2014
"12 , 117",FL,Seminole County,49267,2014
"12 , 119",FL,Sumter County,34044,2014
"12 , 121",FL,Suwannee County,29523,2014
"12 , 123",FL,Taylor County,30871,2014
"12 , 125",FL,Union County,32847,2014
"12 , 127",FL,Volusia County,36100,2014
"12 , 129",FL,Wakulla County,38076,2014
"12 , 131",FL,Walton County,34884,2014
"12 , 133",FL,Washington County,28587,2014
"12 , 1",FL,Alachua County,33176,2015
"12 , 3",FL,Baker County,39281,2015
"12 , 5",FL,Bay County,37081,2015
"12 , 7",FL,Bradford County,32598,2015
"12 , 9",FL,Brevard County,42192,2015
"12 , 11",FL,Broward County,42673,2015
"12 , 13",FL,Calhoun County,26615,2015
"12 , 15",FL,Charlotte County,36514,2015
"12 , 17",FL,Citrus County,31932,2015
"12 , 19",FL,Clay County,51376,2015
"12 , 21",FL,Collier County,48242,2015
"12 , 23",FL,Columbia County,30815,2015
"12 , 27",FL,DeSoto County,27784,2015
"12 , 29",FL,Dixie County,25874,2015
"12 , 31",FL,Duval County,40457,2015
"12 , 33",FL,Escambia County,35347,2015
"12 , 35",FL,Flagler County,42681,2015
"12 , 37",FL,Franklin County,28896,2015
"12 , 39",FL,Gadsden County,29814,2015
"12 , 41",FL,Gilchrist County,30908,2015
"12 , 43",FL,Glades County,31598,2015
"12 , 45",FL,Gulf County,31543,2015
"12 , 47",FL,Hamilton County,25201,2015
"12 , 49",FL,Hardee County,27851,2015
"12 , 51",FL,Hendry County,31292,2015
"12 , 53",FL,Hernando County,33874,2015
"12 , 55",FL,Highlands County,29421,2015
"12 , 57",FL,Hillsborough County,43304,2015
"12 , 59",FL,Holmes County,27773,2015
"12 , 61",FL,Indian River County,40356,2015
"12 , 63",FL,Jackson County,29951,2015
"12 , 65",FL,Jefferson County,32742,2015
"12 , 67",FL,Lafayette County,27177,2015
"12 , 69",FL,Lake County,39040,2015
"12 , 71",FL,Lee County,41270,2015
"12 , 73",FL,Leon County,38084,2015
"12 , 75",FL,Levy County,27904,2015
"12 , 77",FL,Liberty County,29824,2015
"12 , 79",FL,Madison County,26592,2015
"12 , 81",FL,Manatee County,39756,2015
"12 , 83",FL,Marion County,33247,2015
"12 , 85",FL,Martin County,43136,2015
"12 , 86",FL,Miami-Dade County,33054,2015
"12 , 87",FL,Monroe County,41306,2015
"12 , 89",FL,Nassau County,48579,2015
"12 , 91",FL,Okaloosa County,43173,2015
"12 , 93",FL,Okeechobee County,29789,2015
"12 , 95",FL,Orange County,40671,2015
"12 , 97",FL,Osceola County,38966,2015
"12 , 99",FL,Palm Beach County,43014,2015
"12 , 101",FL,Pasco County,35386,2015
"12 , 103",FL,Pinellas County,36266,2015
"12 , 105",FL,Polk County,35125,2015
"12 , 107",FL,Putnam County,28664,2015
"12 , 109",FL,St. Johns County,52758,2015
"12 , 111",FL,St. Lucie County,37407,2015
"12 , 113",FL,Santa Rosa County,44636,2015
"12 , 115",FL,Sarasota County,42355,2015
"12 , 117",FL,Seminole County,49267,2015
"12 , 119",FL,Sumter County,34044,2015
"12 , 121",FL,Suwannee County,29523,2015
"12 , 123",FL,Taylor County,30871,2015
"12 , 125",FL,Union County,32847,2015
"12 , 127",FL,Volusia County,36100,2015
"12 , 129",FL,Wakulla County,38076,2015
"12 , 131",FL,Walton County,34884,2015
"12 , 133",FL,Washington County,28587,2015
"12 , 1",FL,Alachua County,33176,2016
"12 , 3",FL,Baker County,39281,2016
"12 , 5",FL,Bay County,37081,2016
"12 , 7",FL,Bradford County,32598,2016
"12 , 9",FL,Brevard County,42192,2016
"12 , 11",FL,Broward County,42673,2016
"12 , 13",FL,Calhoun County,26615,2016
"12 , 15",FL,Charlotte County,36514,2016
"12 , 17",FL,Citrus County,31932,2016
"12 , 19",FL,Clay County,51376,2016
"12 , 21",FL,Collier County,48242,2016
"12 , 23",FL,Columbia County,30815,2016
"12 , 27",FL,DeSoto County,27784,2016
"12 , 29",FL,Dixie County,25874,2016
"12 , 31",FL,Duval County,40457,2016
"12 , 33",FL,Escambia County,35347,2016
"12 , 35",FL,Flagler County,42681,2016
"12 , 37",FL,Franklin County,28896,2016
"12 , 39",FL,Gadsden County,29814,2016
"12 , 41",FL,Gilchrist County,30908,2016
"12 , 43",FL,Glades County,31598,2016
"12 , 45",FL,Gulf County,31543,2016
"12 , 47",FL,Hamilton County,25201,2016
"12 , 49",FL,Hardee County,27851,2016
"12 , 51",FL,Hendry County,31292,2016
"12 , 53",FL,Hernando County,33874,2016
"12 , 55",FL,Highlands County,29421,2016
"12 , 57",FL,Hillsborough County,43304,2016
"12 , 59",FL,Holmes County,27773,2016
"12 , 61",FL,Indian River County,40356,2016
"12 , 63",FL,Jackson County,29951,2016
"12 , 65",FL,Jefferson County,32742,2016
"12 , 67",FL,Lafayette County,27177,2016
"12 , 69",FL,Lake County,39040,2016
"12 , 71",FL,Lee County,41270,2016
"12 , 73",FL,Leon County,38084,2016
"12 , 75",FL,Levy County,27904,2016
"12 , 77",FL,Liberty County,29824,2016
"12 , 79",FL,Madison County,26592,2016
"12 , 81",FL,Manatee County,39756,2016
"12 , 83",FL,Marion County,33247,2016
"12 , 85",FL,Martin County,43136,2016
"12 , 86",FL,Miami-Dade County,33054,2016
"12 , 87",FL,Monroe County,41306,2016
"12 , 89",FL,Nassau County,48579,2016
"12 , 91",FL,Okaloosa County,43173,2016
"12 , 93",FL,Okeechobee County,29789,2016
"12 , 95",FL,Orange County,40671,2016
"12 , 97",FL,Osceola County,38966,2016
"12 , 99",FL,Palm Beach County,43014,2016
"12 , 101",FL,Pasco County,35386,2016
"12 , 103",FL,Pinellas County,36266,2016
"12 , 105",FL,Polk County,35125,2016
"12 , 107",FL,Putnam County,28664,2016
"12 , 109",FL,St. Johns County,52758,2016
"12 , 111",FL,St. Lucie County,37407,2016
"12 , 113",FL,Santa Rosa County,44636,2016
"12 , 115",FL,Sarasota County,42355,2016
"12 , 117",FL,Seminole County,49267,2016
"12 , 119",FL,Sumter County,34044,2016
"12 , 121",FL,Suwannee County,29523,2016
"12 , 123",FL,Taylor County,30871,2016
"12 , 125",FL,Union County,32847,2016
"12 , 127",FL,Volusia County,36100,2016
"12 , 129",FL,Wakulla County,38076,2016
"12 , 131",FL,Walton County,34884,2016
"12 , 133",FL,Washington County,28587,2016
"12 , 1",FL,Alachua County,33176,2017
"12 , 3",FL,Baker County,39281,2017
"12 , 5",FL,Bay County,37081,2017
"12 , 7",FL,Bradford County,32598,2017
"12 , 9",FL,Brevard County,42192,2017
"12 , 11",FL,Broward County,42673,2017
"12 , 13",FL,Calhoun County,26615,2017
"12 , 15",FL,Charlotte County,36514,2017
"12 , 17",FL,Citrus County,31932,2017
"12 , 19",FL,Clay County,51376,2017
"12 , 21",FL,Collier County,48242,2017
"12 , 23",FL,Columbia County,30815,2017
"12 , 27",FL,DeSoto County,27784,2017
"12 , 29",FL,Dixie County,25874,2017
"12 , 31",FL,Duval County,40457,2017
"12 , 33",FL,Escambia County,35347,2017
"12 , 35",FL,Flagler County,42681,2017
"12 , 37",FL,Franklin County,28896,2017
"12 , 39",FL,Gadsden County,29814,2017
"12 , 41",FL,Gilchrist County,30908,2017
"12 , 43",FL,Glades County,31598,2017
"12 , 45",FL,Gulf County,31543,2017
"12 , 47",FL,Hamilton County,25201,2017
"12 , 49",FL,Hardee County,27851,2017
"12 , 51",FL,Hendry County,31292,2017
"12 , 53",FL,Hernando County,33874,2017
"12 , 55",FL,Highlands County,29421,2017
"12 , 57",FL,Hillsborough County,43304,2017
"12 , 59",FL,Holmes County,27773,2017
"12 , 61",FL,Indian River County,40356,2017
"12 , 63",FL,Jackson County,29951,2017
"12 , 65",FL,Jefferson County,32742,2017
"12 , 67",FL,Lafayette County,27177,2017
"12 , 69",FL,Lake County,39040,2017
"12 , 71",FL,Lee County,41270,2017
"12 , 73",FL,Leon County,38084,2017
"12 , 75",FL,Levy County,27904,2017
"12 , 77",FL,Liberty County,29824,2017
"12 , 79",FL,Madison County,26592,2017
"12 , 81",FL,Manatee County,39756,2017
"12 , 83",FL,Marion County,33247,2017
"12 , 85",FL,Martin County,43136,2017
"12 , 86",FL,Miami-Dade County,33054,2017
"12 , 87",FL,Monroe County,41306,2017
"12 , 89",FL,Nassau County,48579,2017
"12 , 91",FL,Okaloosa County,43173,2017
"12 , 93",FL,Okeechobee County,29789,2017
"12 , 95",FL,Orange County,40671,2017
"12 , 97",FL,Osceola County,38966,2017
"12 , 99",FL,Palm Beach County,43014,2017
"12 , 101",FL,Pasco County,35386,2017
"12 , 103",FL,Pinellas County,36266,2017
"12 , 105",FL,Polk County,35125,2017
"12 , 107",FL,Putnam County,28664,2017
"12 , 109",FL,St. Johns County,52758,2017
"12 , 111",FL,St. Lucie County,37407,2017
"12 , 113",FL,Santa Rosa County,44636,2017
"12 , 115",FL,Sarasota County,42355,2017
"12 , 117",FL,Seminole County,49267,2017
"12 , 119",FL,Sumter County,34044,2017
"12 , 121",FL,Suwannee County,29523,2017
"12 , 123",FL,Taylor County,30871,2017
"12 , 125",FL,Union County,32847,2017
"12 , 127",FL,Volusia County,36100,2017
"12 , 129",FL,Wakulla County,38076,2017
"12 , 131",FL,Walton County,34884,2017
"12 , 133",FL,Washington County,28587,2017
"12 , 1",FL,Alachua County,33176,2018
"12 , 3",FL,Baker County,39281,2018
"12 , 5",FL,Bay County,37081,2018
"12 , 7",FL,Bradford County,32598,2018
"12 , 9",FL,Brevard County,42192,2018
"12 , 11",FL,Broward County,42673,2018
"12 , 13",FL,Calhoun County,26615,2018
"12 , 15",FL,Charlotte County,36514,2018
"12 , 17",FL,Citrus County,31932,2018
"12 , 19",FL,Clay County,51376,2018
"12 , 21",FL,Collier County,48242,2018
"12 , 23",FL,Columbia County,30815,2018
"12 , 27",FL,DeSoto County,27784,2018
"12 , 29",FL,Dixie County,25874,2018
"12 , 31",FL,Duval County,40457,2018
"12 , 33",FL,Escambia County,35347,2018
"12 , 35",FL,Flagler County,42681,2018
"12 , 37",FL,Franklin County,28896,2018
"12 , 39",FL,Gadsden County,29814,2018
"12 , 41",FL,Gilchrist County,30908,2018
"12 , 43",FL,Glades County,31598,2018
"12 , 45",FL,Gulf County,31543,2018
"12 , 47",FL,Hamilton County,25201,2018
"12 , 49",FL,Hardee County,27851,2018
"12 , 51",FL,Hendry County,31292,2018
"12 , 53",FL,Hernando County,33874,2018
"12 , 55",FL,Highlands County,29421,2018
"12 , 57",FL,Hillsborough County,43304,2018
"12 , 59",FL,Holmes County,27773,2018
"12 , 61",FL,Indian River County,40356,2018
"12 , 63",FL,Jackson County,29951,2018
"12 , 65",FL,Jefferson County,32742,2018
"12 , 67",FL,Lafayette County,27177,2018
"12 , 69",FL,Lake County,39040,2018
"12 , 71",FL,Lee County,41270,2018
"12 , 73",FL,Leon County,38084,2018
"12 , 75",FL,Levy County,27904,2018
"12 , 77",FL,Liberty County,29824,2018
"12 , 79",FL,Madison County,26592,2018
"12 , 81",FL,Manatee County,39756,2018
"12 , 83",FL,Marion County,33247,2018
"12 , 85",FL,Martin County,43136,2018
"12 , 86",FL,Miami-Dade County,33054,2018
"12 , 87",FL,Monroe County,41306,2018
"12 , 89",FL,Nassau County,48579,2018
"12 , 91",FL,Okaloosa County,43173,2018
"12 , 93",FL,Okeechobee County,29789,2018
"12 , 95",FL,Orange County,40671,2018
"12 , 97",FL,Osceola County,38966,2018
"12 , 99",FL,Palm Beach County,43014,2018
"12 , 101",FL,Pasco County,35386,2018
"12 , 103",FL,Pinellas County,36266,2018
"12 , 105",FL,Polk County,35125,2018
"12 , 107",FL,Putnam County,28664,2018
"12 , 109",FL,St. Johns County,52758,2018
"12 , 111",FL,St. Lucie County,37407,2018
"12 , 113",FL,Santa Rosa County,44636,2018
"12 , 115",FL,Sarasota County,42355,2018
"12 , 117",FL,Seminole County,49267,2018
"12 , 119",FL,Sumter County,34044,2018
"12 , 121",FL,Suwannee County,29523,2018
"12 , 123",FL,Taylor County,30871,2018
"12 , 125",FL,Union County,32847,2018
"12 , 127",FL,Volusia County,36100,2018
"12 , 129",FL,Wakulla County,38076,2018
"12 , 131",FL,Walton County,34884,2018
"12 , 133",FL,Washington County,28587,2018
