State County FIPS,Postal Code,Name,Median Household Income,Year
"37 , 51",NC,Cumberland County,37342,2013
"37 , 53",NC,Currituck County,44052,2013
"37 , 55",NC,Dare County,44380,2013
"37 , 57",NC,Davidson County,39103,2013
"37 , 59",NC,Davie County,43020,2013
"37 , 61",NC,Duplin County,30705,2013
"37 , 63",NC,Durham County,43186,2013
"37 , 65",NC,Edgecombe County,31451,2013
"37 , 67",NC,Forsyth County,41335,2013
"37 , 69",NC,Franklin County,39599,2013
"37 , 71",NC,Gaston County,39287,2013
"37 , 73",NC,Gates County,35287,2013
"37 , 75",NC,Graham County,28520,2013
"37 , 77",NC,Granville County,38568,2013
"37 , 79",NC,Greene County,32817,2013
"37 , 81",NC,Guilford County,41698,2013
"37 , 83",NC,Halifax County,26704,2013
"37 , 85",NC,Harnett County,35734,2013
"37 , 87",NC,Haywood County,34752,2013
"37 , 89",NC,Henderson County,37987,2013
"37 , 91",NC,Hertford County,26948,2013
"37 , 93",NC,Hoke County,32823,2013
"37 , 95",NC,Hyde County,27431,2013
"37 , 97",NC,Iredell County,42603,2013
"37 , 99",NC,Jackson County,32923,2013
"37 , 101",NC,Johnston County,43154,2013
"37 , 103",NC,Jones County,31791,2013
"37 , 105",NC,Lee County,39442,2013
"37 , 107",NC,Lenoir County,31016,2013
"37 , 109",NC,Lincoln County,42256,2013
"37 , 111",NC,McDowell County,31892,2013
"37 , 113",NC,Macon County,33375,2013
"37 , 115",NC,Madison County,31562,2013
"37 , 117",NC,Martin County,29185,2013
"37 , 119",NC,Mecklenburg County,49085,2013
"37 , 121",NC,Mitchell County,31273,2013
"37 , 123",NC,Montgomery County,31508,2013
"37 , 125",NC,Moore County,41234,2013
"37 , 127",NC,Nash County,37471,2013
"37 , 129",NC,New Hanover County,40405,2013
"37 , 131",NC,Northampton County,27209,2013
"37 , 133",NC,Onslow County,33108,2013
"37 , 135",NC,Orange County,45509,2013
"37 , 137",NC,Pamlico County,33780,2013
"37 , 139",NC,Pasquotank County,32308,2013
"37 , 141",NC,Pender County,35631,2013
"37 , 143",NC,Perquimans County,31201,2013
"37 , 145",NC,Person County,37355,2013
"37 , 147",NC,Pitt County,33817,2013
"37 , 149",NC,Polk County,37683,2013
"37 , 151",NC,Randolph County,37671,2013
"37 , 153",NC,Richmond County,28347,2013
"37 , 155",NC,Robeson County,26870,2013
"37 , 157",NC,Rockingham County,34502,2013
"37 , 159",NC,Rowan County,37774,2013
"37 , 161",NC,Rutherford County,32290,2013
"37 , 163",NC,Sampson County,32129,2013
"37 , 165",NC,Scotland County,29782,2013
"37 , 167",NC,Stanly County,36678,2013
"37 , 169",NC,Stokes County,41587,2013
"37 , 171",NC,Surry County,31759,2013
"37 , 173",NC,Swain County,32330,2013
"37 , 175",NC,Transylvania County,36229,2013
"37 , 177",NC,Tyrrell County,25843,2013
"37 , 179",NC,Union County,53889,2013
"37 , 181",NC,Vance County,30281,2013
"37 , 183",NC,Wake County,57040,2013
"37 , 185",NC,Warren County,26359,2013
"37 , 187",NC,Washington County,28269,2013
"37 , 189",NC,Watauga County,33219,2013
"37 , 191",NC,Wayne County,33763,2013
"37 , 193",NC,Wilkes County,34161,2013
"37 , 195",NC,Wilson County,33723,2013
"37 , 197",NC,Yadkin County,37588,2013
"37 , 199",NC,Yancey County,30260,2013
"37 , 1",NC,Alamance County,38251,2014
"37 , 3",NC,Alexander County,37953,2014
"37 , 5",NC,Alleghany County,28306,2014
"37 , 7",NC,Anson County,28889,2014
"37 , 9",NC,Ashe County,30333,2014
"37 , 11",NC,Avery County,30827,2014
"37 , 13",NC,Beaufort County,32160,2014
"37 , 15",NC,Bertie County,25974,2014
"37 , 17",NC,Bladen County,28278,2014
"37 , 19",NC,Brunswick County,37598,2014
"37 , 21",NC,Buncombe County,37245,2014
"37 , 23",NC,Burke County,34545,2014
"37 , 25",NC,Cabarrus County,47278,2014
"37 , 27",NC,Caldwell County,36055,2014
"37 , 29",NC,Camden County,46409,2014
"37 , 31",NC,Carteret County,39115,2014
"37 , 33",NC,Caswell County,34058,2014
"37 , 35",NC,Catawba County,40206,2014
"37 , 37",NC,Chatham County,44218,2014
"37 , 39",NC,Cherokee County,28521,2014
"37 , 41",NC,Chowan County,32468,2014
"37 , 43",NC,Clay County,31532,2014
"37 , 45",NC,Cleveland County,35179,2014
"37 , 47",NC,Columbus County,27723,2014
"37 , 49",NC,Craven County,37815,2014
"37 , 51",NC,Cumberland County,37342,2014
"37 , 53",NC,Currituck County,44052,2014
"37 , 55",NC,Dare County,44380,2014
"37 , 57",NC,Davidson County,39103,2014
"37 , 59",NC,Davie County,43020,2014
"37 , 61",NC,Duplin County,30705,2014
"37 , 63",NC,Durham County,43186,2014
"37 , 65",NC,Edgecombe County,31451,2014
"37 , 67",NC,Forsyth County,41335,2014
"37 , 69",NC,Franklin County,39599,2014
"37 , 71",NC,Gaston County,39287,2014
"37 , 73",NC,Gates County,35287,2014
"37 , 75",NC,Graham County,28520,2014
"37 , 77",NC,Granville County,38568,2014
"37 , 79",NC,Greene County,32817,2014
"37 , 81",NC,Guilford County,41698,2014
"37 , 83",NC,Halifax County,26704,2014
"37 , 85",NC,Harnett County,35734,2014
"37 , 87",NC,Haywood County,34752,2014
"37 , 89",NC,Henderson County,37987,2014
"37 , 91",NC,Hertford County,26948,2014
"37 , 93",NC,Hoke County,32823,2014
"37 , 95",NC,Hyde County,27431,2014
"37 , 97",NC,Iredell County,42603,2014
"37 , 99",NC,Jackson County,32923,2014
"37 , 101",NC,Johnston County,43154,2014
"37 , 103",NC,Jones County,31791,2014
"37 , 105",NC,Lee County,39442,2014
"37 , 107",NC,Lenoir County,31016,2014
"37 , 109",NC,Lincoln County,42256,2014
"37 , 111",NC,McDowell County,31892,2014
"37 , 113",NC,Macon County,33375,2014
"37 , 115",NC,Madison County,31562,2014
"37 , 117",NC,Martin County,29185,2014
"37 , 119",NC,Mecklenburg County,49085,2014
"37 , 121",NC,Mitchell County,31273,2014
"37 , 123",NC,Montgomery County,31508,2014
"37 , 125",NC,Moore County,41234,2014
"37 , 127",NC,Nash County,37471,2014
"37 , 129",NC,New Hanover County,40405,2014
"37 , 131",NC,Northampton County,27209,2014
"37 , 133",NC,Onslow County,33108,2014
"37 , 135",NC,Orange County,45509,2014
"37 , 137",NC,Pamlico County,33780,2014
"37 , 139",NC,Pasquotank County,32308,2014
"37 , 141",NC,Pender County,35631,2014
"37 , 143",NC,Perquimans County,31201,2014
"37 , 145",NC,Person County,37355,2014
"37 , 147",NC,Pitt County,33817,2014
"37 , 149",NC,Polk County,37683,2014
"37 , 151",NC,Randolph County,37671,2014
"37 , 153",NC,Richmond County,28347,2014
"37 , 155",NC,Robeson County,26870,2014
"37 , 157",NC,Rockingham County,34502,2014
"37 , 159",NC,Rowan County,37774,2014
"37 , 161",NC,Rutherford County,32290,2014
"37 , 163",NC,Sampson County,32129,2014
"37 , 165",NC,Scotland County,29782,2014
"37 , 167",NC,Stanly County,36678,2014
"37 , 169",NC,Stokes County,41587,2014
"37 , 171",NC,Surry County,31759,2014
"37 , 173",NC,Swain County,32330,2014
"37 , 175",NC,Transylvania County,36229,2014
"37 , 177",NC,Tyrrell County,25843,2014
"37 , 179",NC,Union County,53889,2014
"37 , 181",NC,Vance County,30281,2014
"37 , 183",NC,Wake County,57040,2014
"37 , 185",NC,Warren County,26359,2014
"37 , 187",NC,Washington County,28269,2014
"37 , 189",NC,Watauga County,33219,2014
"37 , 191",NC,Wayne County,33763,2014
"37 , 193",NC,Wilkes County,34161,2014
"37 , 195",NC,Wilson County,33723,2014
"37 , 197",NC,Yadkin County,37588,2014
"37 , 199",NC,Yancey County,30260,2014
"37 , 1",NC,Alamance County,38251,2015
"37 , 3",NC,Alexander County,37953,2015
"37 , 5",NC,Alleghany County,28306,2015
"37 , 7",NC,Anson County,28889,2015
"37 , 9",NC,Ashe County,30333,2015
"37 , 11",NC,Avery County,30827,2015
"37 , 13",NC,Beaufort County,32160,2015
"37 , 15",NC,Bertie County,25974,2015
"37 , 17",NC,Bladen County,28278,2015
"37 , 19",NC,Brunswick County,37598,2015
"37 , 21",NC,Buncombe County,37245,2015
"37 , 23",NC,Burke County,34545,2015
"37 , 25",NC,Cabarrus County,47278,2015
"37 , 27",NC,Caldwell County,36055,2015
"37 , 29",NC,Camden County,46409,2015
"37 , 31",NC,Carteret County,39115,2015
"37 , 33",NC,Caswell County,34058,2015
"37 , 35",NC,Catawba County,40206,2015
"37 , 37",NC,Chatham County,44218,2015
"37 , 39",NC,Cherokee County,28521,2015
"37 , 41",NC,Chowan County,32468,2015
"37 , 43",NC,Clay County,31532,2015
"37 , 45",NC,Cleveland County,35179,2015
"37 , 47",NC,Columbus County,27723,2015
"37 , 49",NC,Craven County,37815,2015
"37 , 51",NC,Cumberland County,37342,2015
"37 , 53",NC,Currituck County,44052,2015
"37 , 55",NC,Dare County,44380,2015
"37 , 57",NC,Davidson County,39103,2015
"37 , 59",NC,Davie County,43020,2015
"37 , 61",NC,Duplin County,30705,2015
"37 , 63",NC,Durham County,43186,2015
"37 , 65",NC,Edgecombe County,31451,2015
"37 , 67",NC,Forsyth County,41335,2015
"37 , 69",NC,Franklin County,39599,2015
"37 , 71",NC,Gaston County,39287,2015
"37 , 73",NC,Gates County,35287,2015
"37 , 75",NC,Graham County,28520,2015
"37 , 77",NC,Granville County,38568,2015
"37 , 79",NC,Greene County,32817,2015
"37 , 81",NC,Guilford County,41698,2015
"37 , 83",NC,Halifax County,26704,2015
"37 , 85",NC,Harnett County,35734,2015
"37 , 87",NC,Haywood County,34752,2015
"37 , 89",NC,Henderson County,37987,2015
"37 , 91",NC,Hertford County,26948,2015
"37 , 93",NC,Hoke County,32823,2015
"37 , 95",NC,Hyde County,27431,2015
"37 , 97",NC,Iredell County,42603,2015
"37 , 99",NC,Jackson County,32923,2015
"37 , 101",NC,Johnston County,43154,2015
"37 , 103",NC,Jones County,31791,2015
"37 , 105",NC,Lee County,39442,2015
"37 , 107",NC,Lenoir County,31016,2015
"37 , 109",NC,Lincoln County,42256,2015
"37 , 111",NC,McDowell County,31892,2015
"37 , 113",NC,Macon County,33375,2015
"37 , 115",NC,Madison County,31562,2015
"37 , 117",NC,Martin County,29185,2015
"37 , 119",NC,Mecklenburg County,49085,2015
"37 , 121",NC,Mitchell County,31273,2015
"37 , 123",NC,Montgomery County,31508,2015
"37 , 125",NC,Moore County,41234,2015
"37 , 127",NC,Nash County,37471,2015
"37 , 129",NC,New Hanover County,40405,2015
"37 , 131",NC,Northampton County,27209,2015
"37 , 133",NC,Onslow County,33108,2015
"37 , 135",NC,Orange County,45509,2015
"37 , 137",NC,Pamlico County,33780,2015
"37 , 139",NC,Pasquotank County,32308,2015
"37 , 141",NC,Pender County,35631,2015
"37 , 143",NC,Perquimans County,31201,2015
"37 , 145",NC,Person County,37355,2015
"37 , 147",NC,Pitt County,33817,2015
"37 , 149",NC,Polk County,37683,2015
"37 , 151",NC,Randolph County,37671,2015
"37 , 153",NC,Richmond County,28347,2015
"37 , 155",NC,Robeson County,26870,2015
"37 , 157",NC,Rockingham County,34502,2015
"37 , 159",NC,Rowan County,37774,2015
"37 , 161",NC,Rutherford County,32290,2015
"37 , 163",NC,Sampson County,32129,2015
"37 , 165",NC,Scotland County,29782,2015
"37 , 167",NC,Stanly County,36678,2015
"37 , 169",NC,Stokes County,41587,2015
"37 , 171",NC,Surry County,31759,2015
"37 , 173",NC,Swain County,32330,2015
"37 , 175",NC,Transylvania County,36229,2015
"37 , 177",NC,Tyrrell County,25843,2015
"37 , 179",NC,Union County,53889,2015
"37 , 181",NC,Vance County,30281,2015
"37 , 183",NC,Wake County,57040,2015
"37 , 185",NC,Warren County,26359,2015
"37 , 187",NC,Washington County,28269,2015
"37 , 189",NC,Watauga County,33219,2015
"37 , 191",NC,Wayne County,33763,2015
"37 , 193",NC,Wilkes County,34161,2015
"37 , 195",NC,Wilson County,33723,2015
"37 , 197",NC,Yadkin County,37588,2015
"37 , 199",NC,Yancey County,30260,2015
"37 , 1",NC,Alamance County,38251,2016
"37 , 3",NC,Alexander County,37953,2016
"37 , 5",NC,Alleghany County,28306,2016
"37 , 7",NC,Anson County,28889,2016
"37 , 9",NC,Ashe County,30333,2016
"37 , 11",NC,Avery County,30827,2016
"37 , 13",NC,Beaufort County,32160,2016
"37 , 15",NC,Bertie County,25974,2016
"37 , 17",NC,Bladen County,28278,2016
"37 , 19",NC,Brunswick County,37598,2016
"37 , 21",NC,Buncombe County,37245,2016
"37 , 23",NC,Burke County,34545,2016
"37 , 25",NC,Cabarrus County,47278,2016
"37 , 27",NC,Caldwell County,36055,2016
"37 , 29",NC,Camden County,46409,2016
"37 , 31",NC,Carteret County,39115,2016
"37 , 33",NC,Caswell County,34058,2016
"37 , 35",NC,Catawba County,40206,2016
"37 , 37",NC,Chatham County,44218,2016
"37 , 39",NC,Cherokee County,28521,2016
"37 , 41",NC,Chowan County,32468,2016
"37 , 43",NC,Clay County,31532,2016
"37 , 45",NC,Cleveland County,35179,2016
"37 , 47",NC,Columbus County,27723,2016
"37 , 49",NC,Craven County,37815,2016
"37 , 51",NC,Cumberland County,37342,2016
"37 , 53",NC,Currituck County,44052,2016
"37 , 55",NC,Dare County,44380,2016
"37 , 57",NC,Davidson County,39103,2016
"37 , 59",NC,Davie County,43020,2016
"37 , 61",NC,Duplin County,30705,2016
"37 , 63",NC,Durham County,43186,2016
"37 , 65",NC,Edgecombe County,31451,2016
"37 , 67",NC,Forsyth County,41335,2016
"37 , 69",NC,Franklin County,39599,2016
"37 , 71",NC,Gaston County,39287,2016
"37 , 73",NC,Gates County,35287,2016
"37 , 75",NC,Graham County,28520,2016
"37 , 77",NC,Granville County,38568,2016
"37 , 79",NC,Greene County,32817,2016
"37 , 81",NC,Guilford County,41698,2016
"37 , 83",NC,Halifax County,26704,2016
"37 , 85",NC,Harnett County,35734,2016
"37 , 87",NC,Haywood County,34752,2016
"37 , 89",NC,Henderson County,37987,2016
"37 , 91",NC,Hertford County,26948,2016
"37 , 93",NC,Hoke County,32823,2016
"37 , 95",NC,Hyde County,27431,2016
"37 , 97",NC,Iredell County,42603,2016
"37 , 99",NC,Jackson County,32923,2016
"37 , 101",NC,Johnston County,43154,2016
"37 , 103",NC,Jones County,31791,2016
"37 , 105",NC,Lee County,39442,2016
"37 , 107",NC,Lenoir County,31016,2016
"37 , 109",NC,Lincoln County,42256,2016
"37 , 111",NC,McDowell County,31892,2016
"37 , 113",NC,Macon County,33375,2016
"37 , 115",NC,Madison County,31562,2016
"37 , 117",NC,Martin County,29185,2016
"37 , 119",NC,Mecklenburg County,49085,2016
"37 , 121",NC,Mitchell County,31273,2016
"37 , 123",NC,Montgomery County,31508,2016
"37 , 125",NC,Moore County,41234,2016
"37 , 127",NC,Nash County,37471,2016
"37 , 129",NC,New Hanover County,40405,2016
"37 , 131",NC,Northampton County,27209,2016
"37 , 133",NC,Onslow County,33108,2016
"37 , 135",NC,Orange County,45509,2016
"37 , 137",NC,Pamlico County,33780,2016
"37 , 139",NC,Pasquotank County,32308,2016
"37 , 141",NC,Pender County,35631,2016
"37 , 143",NC,Perquimans County,31201,2016
"37 , 145",NC,Person County,37355,2016
"37 , 147",NC,Pitt County,33817,2016
"37 , 149",NC,Polk County,37683,2016
"37 , 151",NC,Randolph County,37671,2016
"37 , 153",NC,Richmond County,28347,2016
"37 , 155",NC,Robeson County,26870,2016
"37 , 157",NC,Rockingham County,34502,2016
"37 , 159",NC,Rowan County,37774,2016
"37 , 161",NC,Rutherford County,32290,2016
"37 , 163",NC,Sampson County,32129,2016
"37 , 165",NC,Scotland County,29782,2016
"37 , 167",NC,Stanly County,36678,2016
"37 , 169",NC,Stokes County,41587,2016
"37 , 171",NC,Surry County,31759,2016
"37 , 173",NC,Swain County,32330,2016
"37 , 175",NC,Transylvania County,36229,2016
"37 , 177",NC,Tyrrell County,25843,2016
"37 , 179",NC,Union County,53889,2016
"37 , 181",NC,Vance County,30281,2016
"37 , 183",NC,Wake County,57040,2016
"37 , 185",NC,Warren County,26359,2016
"37 , 187",NC,Washington County,28269,2016
"37 , 189",NC,Watauga County,33219,2016
"37 , 191",NC,Wayne County,33763,2016
"37 , 193",NC,Wilkes County,34161,2016
"37 , 195",NC,Wilson County,33723,2016
"37 , 197",NC,Yadkin County,37588,2016
"37 , 199",NC,Yancey County,30260,2016
"37 , 1",NC,Alamance County,38251,2017
"37 , 3",NC,Alexander County,37953,2017
"37 , 5",NC,Alleghany County,28306,2017
"37 , 7",NC,Anson County,28889,2017
"37 , 9",NC,Ashe County,30333,2017
"37 , 11",NC,Avery County,30827,2017
"37 , 13",NC,Beaufort County,32160,2017
"37 , 15",NC,Bertie County,25974,2017
"37 , 17",NC,Bladen County,28278,2017
"37 , 19",NC,Brunswick County,37598,2017
"37 , 21",NC,Buncombe County,37245,2017
"37 , 23",NC,Burke County,34545,2017
"37 , 25",NC,Cabarrus County,47278,2017
"37 , 27",NC,Caldwell County,36055,2017
"37 , 29",NC,Camden County,46409,2017
"37 , 31",NC,Carteret County,39115,2017
"37 , 33",NC,Caswell County,34058,2017
"37 , 35",NC,Catawba County,40206,2017
"37 , 37",NC,Chatham County,44218,2017
"37 , 39",NC,Cherokee County,28521,2017
"37 , 41",NC,Chowan County,32468,2017
"37 , 43",NC,Clay County,31532,2017
"37 , 45",NC,Cleveland County,35179,2017
"37 , 47",NC,Columbus County,27723,2017
"37 , 49",NC,Craven County,37815,2017
"37 , 51",NC,Cumberland County,37342,2017
"37 , 53",NC,Currituck County,44052,2017
"37 , 55",NC,Dare County,44380,2017
"37 , 57",NC,Davidson County,39103,2017
"37 , 59",NC,Davie County,43020,2017
"37 , 61",NC,Duplin County,30705,2017
"37 , 63",NC,Durham County,43186,2017
"37 , 65",NC,Edgecombe County,31451,2017
"37 , 67",NC,Forsyth County,41335,2017
"37 , 69",NC,Franklin County,39599,2017
"37 , 71",NC,Gaston County,39287,2017
"37 , 73",NC,Gates County,35287,2017
"37 , 75",NC,Graham County,28520,2017
"37 , 77",NC,Granville County,38568,2017
"37 , 79",NC,Greene County,32817,2017
"37 , 81",NC,Guilford County,41698,2017
"37 , 83",NC,Halifax County,26704,2017
"37 , 85",NC,Harnett County,35734,2017
"37 , 87",NC,Haywood County,34752,2017
"37 , 89",NC,Henderson County,37987,2017
"37 , 91",NC,Hertford County,26948,2017
"37 , 93",NC,Hoke County,32823,2017
"37 , 95",NC,Hyde County,27431,2017
"37 , 97",NC,Iredell County,42603,2017
"37 , 99",NC,Jackson County,32923,2017
"37 , 101",NC,Johnston County,43154,2017
"37 , 103",NC,Jones County,31791,2017
"37 , 105",NC,Lee County,39442,2017
"37 , 107",NC,Lenoir County,31016,2017
"37 , 109",NC,Lincoln County,42256,2017
"37 , 111",NC,McDowell County,31892,2017
"37 , 113",NC,Macon County,33375,2017
"37 , 115",NC,Madison County,31562,2017
"37 , 117",NC,Martin County,29185,2017
"37 , 119",NC,Mecklenburg County,49085,2017
"37 , 121",NC,Mitchell County,31273,2017
"37 , 123",NC,Montgomery County,31508,2017
"37 , 125",NC,Moore County,41234,2017
"37 , 127",NC,Nash County,37471,2017
"37 , 129",NC,New Hanover County,40405,2017
"37 , 131",NC,Northampton County,27209,2017
"37 , 133",NC,Onslow County,33108,2017
"37 , 135",NC,Orange County,45509,2017
"37 , 137",NC,Pamlico County,33780,2017
"37 , 139",NC,Pasquotank County,32308,2017
"37 , 141",NC,Pender County,35631,2017
"37 , 143",NC,Perquimans County,31201,2017
"37 , 145",NC,Person County,37355,2017
"37 , 147",NC,Pitt County,33817,2017
"37 , 149",NC,Polk County,37683,2017
"37 , 151",NC,Randolph County,37671,2017
"37 , 153",NC,Richmond County,28347,2017
"37 , 155",NC,Robeson County,26870,2017
"37 , 157",NC,Rockingham County,34502,2017
"37 , 159",NC,Rowan County,37774,2017
"37 , 161",NC,Rutherford County,32290,2017
"37 , 163",NC,Sampson County,32129,2017
"37 , 165",NC,Scotland County,29782,2017
"37 , 167",NC,Stanly County,36678,2017
"37 , 169",NC,Stokes County,41587,2017
"37 , 171",NC,Surry County,31759,2017
"37 , 173",NC,Swain County,32330,2017
"37 , 175",NC,Transylvania County,36229,2017
"37 , 177",NC,Tyrrell County,25843,2017
"37 , 179",NC,Union County,53889,2017
"37 , 181",NC,Vance County,30281,2017
"37 , 183",NC,Wake County,57040,2017
"37 , 185",NC,Warren County,26359,2017
"37 , 187",NC,Washington County,28269,2017
"37 , 189",NC,Watauga County,33219,2017
"37 , 191",NC,Wayne County,33763,2017
"37 , 193",NC,Wilkes County,34161,2017
"37 , 195",NC,Wilson County,33723,2017
"37 , 197",NC,Yadkin County,37588,2017
"37 , 199",NC,Yancey County,30260,2017
"37 , 1",NC,Alamance County,38251,2018
"37 , 3",NC,Alexander County,37953,2018
"37 , 5",NC,Alleghany County,28306,2018
"37 , 7",NC,Anson County,28889,2018
"37 , 9",NC,Ashe County,30333,2018
"37 , 11",NC,Avery County,30827,2018
"37 , 13",NC,Beaufort County,32160,2018
"37 , 15",NC,Bertie County,25974,2018
"37 , 17",NC,Bladen County,28278,2018
"37 , 19",NC,Brunswick County,37598,2018
"37 , 21",NC,Buncombe County,37245,2018
"37 , 23",NC,Burke County,34545,2018
"37 , 25",NC,Cabarrus County,47278,2018
"37 , 27",NC,Caldwell County,36055,2018
"37 , 29",NC,Camden County,46409,2018
"37 , 31",NC,Carteret County,39115,2018
"37 , 33",NC,Caswell County,34058,2018
"37 , 35",NC,Catawba County,40206,2018
"37 , 37",NC,Chatham County,44218,2018
"37 , 39",NC,Cherokee County,28521,2018
"37 , 41",NC,Chowan County,32468,2018
"37 , 43",NC,Clay County,31532,2018
"37 , 45",NC,Cleveland County,35179,2018
"37 , 47",NC,Columbus County,27723,2018
"37 , 49",NC,Craven County,37815,2018
"37 , 51",NC,Cumberland County,37342,2018
"37 , 53",NC,Currituck County,44052,2018
"37 , 55",NC,Dare County,44380,2018
"37 , 57",NC,Davidson County,39103,2018
"37 , 59",NC,Davie County,43020,2018
"37 , 61",NC,Duplin County,30705,2018
"37 , 63",NC,Durham County,43186,2018
"37 , 65",NC,Edgecombe County,31451,2018
"37 , 67",NC,Forsyth County,41335,2018
"37 , 69",NC,Franklin County,39599,2018
"37 , 71",NC,Gaston County,39287,2018
"37 , 73",NC,Gates County,35287,2018
"37 , 75",NC,Graham County,28520,2018
"37 , 77",NC,Granville County,38568,2018
"37 , 79",NC,Greene County,32817,2018
"37 , 81",NC,Guilford County,41698,2018
"37 , 83",NC,Halifax County,26704,2018
"37 , 85",NC,Harnett County,35734,2018
"37 , 87",NC,Haywood County,34752,2018
"37 , 89",NC,Henderson County,37987,2018
"37 , 91",NC,Hertford County,26948,2018
"37 , 93",NC,Hoke County,32823,2018
"37 , 95",NC,Hyde County,27431,2018
"37 , 97",NC,Iredell County,42603,2018
"37 , 99",NC,Jackson County,32923,2018
"37 , 101",NC,Johnston County,43154,2018
"37 , 103",NC,Jones County,31791,2018
"37 , 105",NC,Lee County,39442,2018
"37 , 107",NC,Lenoir County,31016,2018
"37 , 109",NC,Lincoln County,42256,2018
"37 , 111",NC,McDowell County,31892,2018
"37 , 113",NC,Macon County,33375,2018
"37 , 115",NC,Madison County,31562,2018
"37 , 117",NC,Martin County,29185,2018
"37 , 119",NC,Mecklenburg County,49085,2018
"37 , 121",NC,Mitchell County,31273,2018
"37 , 123",NC,Montgomery County,31508,2018
"37 , 125",NC,Moore County,41234,2018
"37 , 127",NC,Nash County,37471,2018
"37 , 129",NC,New Hanover County,40405,2018
"37 , 131",NC,Northampton County,27209,2018
"37 , 133",NC,Onslow County,33108,2018
"37 , 135",NC,Orange County,45509,2018
"37 , 137",NC,Pamlico County,33780,2018
"37 , 139",NC,Pasquotank County,32308,2018
"37 , 141",NC,Pender County,35631,2018
"37 , 143",NC,Perquimans County,31201,2018
"37 , 145",NC,Person County,37355,2018
"37 , 147",NC,Pitt County,33817,2018
"37 , 149",NC,Polk County,37683,2018
"37 , 151",NC,Randolph County,37671,2018
"37 , 153",NC,Richmond County,28347,2018
"37 , 155",NC,Robeson County,26870,2018
"37 , 157",NC,Rockingham County,34502,2018
"37 , 159",NC,Rowan County,37774,2018
"37 , 161",NC,Rutherford County,32290,2018
"37 , 163",NC,Sampson County,32129,2018
"37 , 165",NC,Scotland County,29782,2018
"37 , 167",NC,Stanly County,36678,2018
"37 , 169",NC,Stokes County,41587,2018
"37 , 171",NC,Surry County,31759,2018
"37 , 173",NC,Swain County,32330,2018
"37 , 175",NC,Transylvania County,36229,2018
"37 , 177",NC,Tyrrell County,25843,2018
"37 , 179",NC,Union County,53889,2018
"37 , 181",NC,Vance County,30281,2018
"37 , 183",NC,Wake County,57040,2018
"37 , 185",NC,Warren County,26359,2018
"37 , 187",NC,Washington County,28269,2018
"37 , 189",NC,Watauga County,33219,2018
"37 , 191",NC,Wayne County,33763,2018
"37 , 193",NC,Wilkes County,34161,2018
"37 , 195",NC,Wilson County,33723,2018
"37 , 197",NC,Yadkin County,37588,2018
"37 , 199",NC,Yancey County,30260,2018
