county,totalamount
Essex,2818911.01
Statewide,115717034.06000002
Lamoille,7222441.66
Rutland,15224026.41
Washington,20558098.759999998
Orleans,5175329.83
Windsor,51261709.55000001
Windham,35120524.89
Orange,12905183.19
Caledonia,8035993.6899999995
Bennington,7400637.29
Addison,9427445.48
Franklin,3469504.4800000004
Chittenden,8652723.68
Grand Isle,769232.4500000001
