Table with column headers in row 3,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
01,81,AL,Lee County,24339,21959,26718,20.6,18.6,22.6,4584,3768,5399,17.8,14.6,20.9,2952,2332,3572,15.7,12.4,19,35320,33311,37329,,,,,,
01,83,AL,Limestone County,8764,7217,10312,13,10.7,15.3,2791,2212,3371,17.4,13.8,21,1812,1400,2224,15.3,11.8,18.7,40745,37892,43598,,,,,,
01,85,AL,Lowndes County,3838,3202,4474,29.5,24.6,34.4,1380,1102,1657,38.9,31.1,46.7,892,690,1094,35.2,27.2,43.2,25590,23238,27943,,,,,,
01,87,AL,Macon County,6493,5286,7699,32,26,37.9,2035,1584,2486,40.1,31.2,49,1432,1095,1769,37.7,28.8,46.6,23500,21497,25503,,,,,,
01,89,AL,Madison County,29958,26272,33644,10.3,9.1,11.6,10311,8585,12036,14.7,12.2,17.1,6515,5324,7706,12.5,10.2,14.8,50522,48858,52185,,,,,,
01,91,AL,Marengo County,5456,4429,6482,25.2,20.5,30,1884,1479,2289,32.8,25.7,39.8,1333,1028,1638,31.7,24.5,39,29635,26863,32407,,,,,,
01,93,AL,Marion County,5357,4369,6345,18.4,15,21.8,1707,1337,2077,26.9,21.1,32.8,1165,899,1431,25.4,19.6,31.2,29800,27153,32446,,,,,,
01,95,AL,Marshall County,15797,13513,18081,18.7,16,21.4,5976,4984,6967,28.7,23.9,33.5,3853,3157,4549,26.9,22.1,31.8,34668,32544,36792,,,,,,
01,97,AL,Mobile County,78423,70742,86104,20,18,21.9,31676,27771,35581,30.6,26.8,34.4,20566,17684,23448,27.8,23.9,31.6,36143,34643,37643,,,,,,
01,99,AL,Monroe County,5232,4302,6162,22.3,18.4,26.3,1780,1414,2146,29.1,23.1,35.1,1182,914,1450,26,20.1,31.9,30964,28081,33848,,,,,,
01,101,AL,Montgomery County,36323,31821,40825,17.4,15.2,19.6,13842,11751,15933,25.1,21.3,28.8,9002,7460,10544,23.3,19.3,27.3,39749,37745,41754,,,,,,
01,103,AL,Morgan County,15593,13330,17855,14,11.9,16,5768,4776,6760,21.5,17.8,25.2,3797,3112,4482,19.5,16,23,41339,39434,43244,,,,,,
01,105,AL,Perry County,3750,3019,4481,34.9,28.1,41.7,1483,1149,1817,46.3,35.9,56.8,1034,785,1283,46.8,35.5,58,22109,20098,24119,,,,,,
01,107,AL,Pickens County,4649,3776,5521,23.3,19,27.7,1569,1226,1912,31.3,24.5,38.2,1045,800,1290,28.5,21.8,35.2,28578,25920,31236,,,,,,
01,109,AL,Pike County,8194,6975,9413,28.6,24.4,32.9,2798,2380,3216,41.2,35.1,47.4,1602,1331,1873,33.9,28.2,39.6,27581,25154,30008,,,,,,
01,111,AL,Randolph County,4228,3426,5030,19.2,15.5,22.8,1470,1153,1787,27.6,21.7,33.6,1001,766,1236,25.4,19.4,31.3,32974,30219,35729,,,,,,
01,113,AL,Russell County,9680,8248,11112,20,17,22.9,3451,2766,4135,28.2,22.6,33.9,2307,1806,2808,25.3,19.8,30.8,30155,28371,31938,,,,,,
01,115,AL,St. Clair County,9242,7511,10973,13.2,10.7,15.6,3276,2580,3973,19.8,15.6,24,2272,1749,2795,18.5,14.2,22.8,45416,42477,48355,,,,,,
01,117,AL,Shelby County,10653,9000,12306,6.3,5.3,7.3,3352,2677,4027,7.9,6.3,9.4,2221,1715,2727,7.4,5.7,9.1,61563,58704,64422,,,,,,
01,119,AL,Sumter County,4963,3989,5937,36.6,29.4,43.8,1637,1269,2004,45.3,35.1,55.5,1122,853,1391,41.8,31.8,51.9,21252,19647,22858,,,,,,
01,121,AL,Talladega County,14835,12647,17023,19.3,16.5,22.2,5194,4320,6068,28.1,23.3,32.8,3182,2527,3837,24,19.1,29,33986,31350,36622,,,,,,
01,123,AL,Tallapoosa County,7185,5956,8414,18.2,15.1,21.3,2390,1912,2867,26.3,21,31.5,1577,1217,1937,23.4,18.1,28.7,32672,30259,35086,,,,,,
01,125,AL,Tuscaloosa County,32787,29412,36161,20.4,18.3,22.5,9328,7879,10776,25,21.1,28.9,5790,4703,6877,22,17.9,26.1,34459,32632,36287,,,,,,
01,127,AL,Walker County,10714,9110,12318,15.6,13.2,17.9,3525,2852,4198,22.7,18.4,27.1,2340,1860,2820,21,16.7,25.3,33666,31447,35885,,,,,,
01,129,AL,Washington County,3565,2899,4231,20.2,16.4,24,1216,945,1487,26.9,20.9,32.9,829,633,1025,24.2,18.5,30,33001,30001,36001,,,,,,
01,131,AL,Wilcox County,4819,3986,5652,37.8,31.3,44.3,1835,1470,2199,48.8,39.1,58.5,1258,990,1526,47.1,37.1,57.2,19407,17710,21104,,,,,,
01,133,AL,Winston County,5269,4350,6188,21.8,18,25.6,1702,1356,2047,32.1,25.6,38.6,1184,929,1439,29.8,23.4,36.2,29320,26688,31952,,,,,,
02,0,AK,Alaska,69093,65951,72236,10.8,10.3,11.3,25976,24182,27769,14.2,13.2,15.2,16841,15328,18354,12.8,11.6,13.9,55477,54210,56743,7757,6911,8602,15.8,14,17.5
02,13,AK,Aleutians East Borough,225,176,274,16.8,13.1,20.5,47,36,58,14.4,11,17.9,29,22,36,12.4,9.2,15.6,47177,42955,51399,,,,,,
02,16,AK,Aleutians West Census Area,273,216,331,9.2,7.2,11.1,52,39,64,7.7,5.8,9.6,32,24,40,6.1,4.5,7.7,60138,55409,64867,,,,,,
02,20,AK,Anchorage Borough,24292,20860,27724,9.2,7.9,10.5,8824,7160,10489,11.7,9.5,13.9,5707,4467,6947,10.6,8.3,12.9,61018,58669,63368,,,,,,
02,50,AK,Bethel Census Area,3340,2740,3939,20,16.4,23.6,1725,1366,2085,26.3,20.8,31.8,1182,910,1454,26.9,20.7,33,45504,42856,48151,,,,,,
02,60,AK,Bristol Bay Borough,101,80,123,9.1,7.2,11.1,30,23,38,10.9,8.3,13.5,21,15,27,9.9,7.3,12.5,58017,52540,63495,,,,,,
02,68,AK,Denali Borough,120,94,146,6.6,5.2,8,24,18,30,6.1,4.6,7.7,16,12,20,5.9,4.3,7.4,58019,52634,63404,,,,,,
02,70,AK,Dillingham Census Area,1100,892,1308,22.7,18.4,27,494,384,605,29.3,22.7,35.8,331,250,412,26,19.6,32.4,43991,39937,48044,,,,,,
02,90,AK,Fairbanks North Star Borough,7368,6219,8517,8.9,7.5,10.2,2686,2163,3210,10.9,8.8,13,1718,1342,2094,10.1,7.9,12.3,55408,51729,59087,,,,,,
02,100,AK,Haines Borough,270,212,327,11.9,9.4,14.5,82,63,102,18.6,14.1,23.1,55,41,69,15.7,11.5,19.8,41981,37996,45966,,,,,,
02,110,AK,Juneau Borough,2201,1767,2634,7.3,5.9,8.7,699,536,861,9.3,7.2,11.5,426,317,535,7.7,5.8,9.7,67614,62901,72328,,,,,,
02,122,AK,Kenai Peninsula Borough,5657,4650,6665,11.2,9.2,13.2,1863,1449,2277,14.3,11.1,17.4,1195,905,1485,12.1,9.1,15,48373,45032,51713,,,,,,
02,130,AK,Ketchikan Gateway Borough,1199,950,1448,9.3,7.3,11.2,433,331,535,12.8,9.8,15.8,272,202,342,10.9,8.1,13.7,53152,49121,57183,,,,,,
02,150,AK,Kodiak Island Borough,1095,868,1322,8.6,6.8,10.4,429,328,530,11.2,8.5,13.8,265,197,333,9.2,6.9,11.6,54933,50320,59545,,,,,,
02,164,AK,Lake and Peninsula Borough,320,253,388,20.6,16.2,24.9,149,113,184,30,22.8,37.2,100,74,126,25.7,19,32.4,34806,31558,38055,,,,,,
02,170,AK,Matanuska-Susitna Borough,8414,7201,9627,11.3,9.7,12.9,2729,2195,3263,13.5,10.8,16.1,1797,1394,2200,11.7,9.1,14.4,57134,54691,59578,,,,,,
02,180,AK,Nome Census Area,1952,1599,2304,21.7,17.7,25.6,896,706,1086,27.6,21.7,33.4,551,422,680,24.5,18.8,30.3,42623,38639,46606,,,,,,
02,185,AK,North Slope Borough,867,688,1045,12.7,10.1,15.4,410,314,507,16.3,12.4,20.1,255,189,321,15.3,11.4,19.3,62760,58165,67355,,,,,,
02,188,AK,Northwest Arctic Borough,1496,1224,1768,20.6,16.9,24.4,743,581,904,25.1,19.6,30.6,491,372,610,24.2,18.3,30.1,48280,44156,52403,,,,,,
02,201,AK,Prince of Wales-Outer Ketchikan Census Area,863,691,1034,15.6,12.5,18.7,305,234,376,21.6,16.6,26.6,203,151,255,18.4,13.6,23.1,39247,35587,42906,,,,,,
02,220,AK,Sitka Borough,710,560,860,8.2,6.4,9.9,241,183,298,10.8,8.2,13.4,146,108,184,9.2,6.8,11.6,54499,49581,59416,,,,,,
02,232,AK,Skagway-Hoonah-Angoon Census Area,399,317,481,12.9,10.2,15.5,119,90,147,18.4,14,22.7,81,60,102,15.7,11.6,19.8,42591,38612,46570,,,,,,
02,240,AK,Southeast Fairbanks Census Area,976,771,1181,15.5,12.3,18.8,416,317,515,22.9,17.4,28.3,268,198,338,20,14.8,25.1,46292,42200,50384,,,,,,
02,261,AK,Valdez-Cordova Census Area,1035,827,1243,10.6,8.5,12.8,310,238,382,12.5,9.6,15.4,204,152,256,10.7,8,13.4,52864,48401,57328,,,,,,
02,270,AK,Wade Hampton Census Area,2541,2099,2983,34,28.1,39.9,1478,1180,1776,44.2,35.3,53.1,988,772,1204,45,35.1,54.8,29213,26564,31862,,,,,,
02,280,AK,Wrangell-Petersburg Census Area,613,485,741,9.9,7.9,12,220,168,273,14.2,10.8,17.6,140,104,176,11.6,8.6,14.6,48183,43663,52703,,,,,,
02,282,AK,Yakutat Borough,90,70,109,15.2,11.9,18.5,21,16,26,16.1,12,20.1,14,10,18,14.1,10.2,18,46505,42073,50937,,,,,,
02,290,AK,Yukon-Koyukuk Census Area,1578,1285,1870,26.1,21.3,31,550,426,675,30.9,23.9,37.8,354,266,442,26.8,20.2,33.5,30907,28075,33739,,,,,,
04,0,AZ,Arizona,836742,818414,855071,14.4,14.1,14.7,323003,311747,334258,20.9,20.2,21.6,205175,196027,214323,18.9,18.1,19.8,44402,43799,45004,110038,103639,116437,24.3,22.9,25.7
04,1,AZ,Apache County,28285,24606,31964,41.7,36.2,47.1,12314,10480,14148,51.4,43.7,59,8363,6988,9738,47.7,39.8,55.5,26308,24018,28598,,,,,,
04,3,AZ,Cochise County,20205,17354,23056,16.9,14.5,19.2,7587,6203,8972,24.3,19.9,28.8,5142,4191,6093,23,18.7,27.2,36296,34368,38223,,,,,,
04,5,AZ,Coconino County,21717,18808,24626,18,15.6,20.5,7644,6269,9018,23.1,19,27.3,5080,4074,6086,21.9,17.6,26.2,41446,38698,44194,,,,,,
04,7,AZ,Gila County,10025,8157,11894,19.9,16.2,23.6,3868,3023,4713,31.5,24.7,38.4,2591,1980,3202,29.6,22.6,36.5,33862,31136,36588,,,,,,
04,9,AZ,Graham County,7036,5763,8308,23.7,19.4,28,2780,2195,3365,30.7,24.2,37.2,1945,1493,2397,28.4,21.8,35,33558,30820,36297,,,,,,
04,11,AZ,Greenlee County,958,763,1153,12.8,10.2,15.5,379,291,466,18,13.8,22.1,251,189,313,15,11.3,18.8,43338,39366,47310,,,,,,
04,12,AZ,La Paz County,4298,3443,5154,21.6,17.3,25.9,1268,984,1553,32.4,25.1,39.6,868,656,1080,30.8,23.3,38.4,29015,26695,31335,,,,,,
04,13,AZ,Maricopa County,450439,428650,472228,12.6,12,13.2,178681,165749,191613,18.3,17,19.6,110566,101123,120009,16.4,15,17.8,48752,47904,49600,,,,,,
04,15,AZ,Mohave County,28781,24930,32632,15.6,13.5,17.7,10953,9098,12809,26.7,22.2,31.2,6963,5561,8365,23.4,18.7,28.1,35320,33242,37397,,,,,,
04,17,AZ,Navajo County,30443,26798,34089,28.8,25.3,32.2,13228,11290,15165,38.6,32.9,44.2,9569,8051,11087,37.8,31.8,43.8,31532,29731,33334,,,,,,
04,19,AZ,Pima County,134104,124410,143798,14.9,13.8,16,47294,42614,51974,21.5,19.3,23.6,29542,26315,32769,18.9,16.8,21,41484,40654,42313,,,,,,
04,21,AZ,Pinal County,33568,29548,37588,15.7,13.9,17.6,11524,9628,13421,20.8,17.3,24.2,7535,6169,8901,18.9,15.4,22.3,41177,39873,42481,,,,,,
04,23,AZ,Santa Cruz County,8485,6904,10066,20.4,16.6,24.1,3878,3051,4706,29.2,22.9,35.4,2587,1999,3175,27.6,21.3,33.8,33491,30758,36224,,,,,,
04,25,AZ,Yavapai County,24888,21292,28484,12.8,11,14.7,7470,5989,8950,19.3,15.5,23.1,4963,3903,6023,17.3,13.6,21,40382,38639,42126,,,,,,
04,27,AZ,Yuma County,33509,29098,37920,19.1,16.6,21.6,14135,11893,16376,27.1,22.8,31.4,9210,7624,10796,25.4,21.1,29.8,35739,33920,37558,,,,,,
05,0,AR,Arkansas,461758,451804,471711,17.2,16.8,17.5,165059,159639,170479,25,24.2,25.8,108273,103719,112827,22.9,22,23.9,35041,34476,35606,52542,49764,55320,28.6,27,30.1
05,1,AR,Arkansas County,3448,2796,4100,17.6,14.2,20.9,1218,947,1490,26,20.2,31.8,796,605,987,23.6,17.9,29.2,34821,31804,37839,,,,,,
05,3,AR,Ashley County,4791,3939,5643,21,17.2,24.7,1746,1387,2105,30.7,24.4,37,1198,930,1466,28.5,22.1,34.9,32800,30238,35361,,,,,,
05,5,AR,Baxter County,5643,4681,6605,14.3,11.9,16.7,1689,1337,2040,23.9,18.9,28.8,1139,878,1400,21.4,16.5,26.3,31278,28795,33761,,,,,,
05,7,AR,Benton County,16681,14024,19338,9.1,7.6,10.5,6428,5099,7757,13.4,10.7,16.2,4089,3167,5011,12,9.3,14.7,48162,45617,50707,,,,,,
05,9,AR,Boone County,5572,4551,6594,15.9,13,18.8,1825,1433,2216,23.2,18.2,28.2,1198,921,1475,20.9,16.1,25.8,33563,31084,36043,,,,,,
05,11,AR,Bradley County,2935,2383,3487,25.8,20.9,30.6,897,699,1095,33.7,26.3,41.2,604,463,745,31.9,24.4,39.3,27543,24997,30089,,,,,,
05,13,AR,Calhoun County,979,783,1174,18,14.4,21.5,294,227,360,24.1,18.6,29.5,201,153,249,22,16.7,27.3,31783,28883,34683,,,,,,
05,15,AR,Carroll County,4313,3521,5105,16.2,13.2,19.2,1522,1196,1849,25.1,19.7,30.5,1026,789,1263,23.8,18.3,29.3,30789,28239,33339,,,,,,
05,17,AR,Chicot County,4436,3660,5211,36.2,29.9,42.5,1483,1180,1786,46.8,37.3,56.4,1047,825,1269,45.1,35.6,54.7,23546,21560,25533,,,,,,
05,19,AR,Clark County,4384,3546,5222,21.1,17.1,25.1,1185,923,1448,25.7,20,31.4,783,598,968,23.8,18.2,29.4,31437,28997,33878,,,,,,
05,21,AR,Clay County,3250,2646,3853,19.9,16.2,23.6,939,732,1145,26.1,20.4,31.9,624,478,770,23.5,18,29,28039,25582,30495,,,,,,
05,23,AR,Cleburne County,3668,2991,4346,14.7,12,17.4,1167,905,1430,24,18.6,29.4,778,592,964,21.2,16.2,26.3,34240,31236,37243,,,,,,
05,25,AR,Cleveland County,1362,1103,1621,15.5,12.5,18.4,481,370,592,23.2,17.9,28.6,317,239,395,20.6,15.5,25.6,36535,33167,39902,,,,,,
05,27,AR,Columbia County,5012,4113,5910,21.4,17.5,25.2,1621,1268,1973,29.8,23.3,36.2,1113,857,1369,28.1,21.7,34.6,30337,27736,32938,,,,,,
05,29,AR,Conway County,3736,3051,4421,18.4,15,21.8,1252,981,1522,26.1,20.4,31.7,793,605,981,22.7,17.3,28.1,33890,31000,36779,,,,,,
05,31,AR,Craighead County,14488,12329,16646,17.3,14.7,19.8,4948,3997,5900,24.3,19.6,29,3092,2421,3763,21.7,17,26.4,34109,32063,36155,,,,,,
05,33,AR,Crawford County,9861,8295,11427,17.3,14.6,20.1,3480,2781,4180,23.8,19,28.5,2284,1803,2765,21.1,16.7,25.6,35191,32323,38059,,,,,,
05,35,AR,Crittenden County,13392,11621,15163,26.3,22.8,29.7,5518,4556,6479,36.1,29.8,42.4,3646,2988,4304,33.6,27.5,39.7,31414,28765,34063,,,,,,
05,37,AR,Cross County,3682,3006,4357,19.5,16,23.1,1376,1079,1673,28.6,22.4,34.7,920,704,1136,25.8,19.8,31.9,31737,29082,34392,,,,,,
05,39,AR,Dallas County,1721,1387,2055,21.5,17.4,25.7,592,459,725,31.8,24.6,38.9,407,310,504,29.9,22.7,37,28631,25942,31321,,,,,,
05,41,AR,Desha County,4419,3637,5202,31.2,25.7,36.7,1660,1321,1999,44,35,52.9,1065,819,1311,40,30.8,49.2,25681,23505,27858,,,,,,
05,43,AR,Drew County,3624,2968,4281,20.3,16.6,23.9,1168,919,1418,27.6,21.7,33.5,805,621,989,25.7,19.8,31.5,31165,28418,33911,,,,,,
05,45,AR,Faulkner County,12054,10420,13688,13.2,11.4,15,3564,2864,4264,15.7,12.6,18.8,2265,1762,2768,14,10.9,17.1,42738,39750,45726,,,,,,
05,47,AR,Franklin County,2943,2372,3514,16.7,13.4,19.9,1026,797,1255,25.2,19.5,30.8,684,520,848,22.7,17.3,28.2,32978,30313,35644,,,,,,
05,49,AR,Fulton County,2071,1678,2463,17.6,14.3,20.9,719,555,882,30.4,23.5,37.3,465,352,578,26,19.6,32.3,28449,25861,31037,,,,,,
05,51,AR,Garland County,15163,13025,17300,16.6,14.3,18.9,5185,4195,6176,27.1,21.9,32.3,3336,2604,4068,24.3,19,29.7,32722,30923,34520,,,,,,
05,53,AR,Grant County,1925,1550,2300,11.3,9.1,13.5,659,514,803,17,13.3,20.8,429,323,535,14.3,10.8,17.8,41215,37472,44958,,,,,,
05,55,AR,Greene County,7052,5898,8206,18.2,15.3,21.2,2467,2001,2933,26.3,21.3,31.3,1563,1234,1892,23.3,18.4,28.2,34549,31889,37209,,,,,,
05,57,AR,Hempstead County,4927,4035,5818,21.5,17.6,25.3,1832,1461,2203,31.2,24.9,37.5,1218,936,1500,28.4,21.9,35,30391,27632,33149,,,,,,
05,59,AR,Hot Spring County,5165,4327,6003,16.9,14.2,19.7,1845,1510,2180,25.9,21.2,30.7,1158,906,1410,22,17.2,26.8,34210,31238,37182,,,,,,
05,61,AR,Howard County,2484,2008,2959,17.6,14.2,21,887,692,1081,24.4,19.1,29.7,588,448,728,22.9,17.4,28.3,30281,27636,32926,,,,,,
05,63,AR,Independence County,5558,4638,6479,16.5,13.8,19.2,1846,1468,2224,23.6,18.8,28.5,1198,928,1468,21.5,16.7,26.4,32671,30539,34803,,,,,,
