Table with column headers in rows 3 and 4,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
12,049,FL,Hardee County,6081,4888,7274,23.8,19.1,28.5,2286,1771,2801,32.3,25,39.6,1597,1209,1985,31.4,23.8,39,37612,33854,41370,.,.,.,.,.,.
12,051,FL,Hendry County,9712,7922,11502,25.1,20.5,29.7,3681,2889,4473,35.2,27.6,42.8,2570,2005,3135,34.3,26.8,41.8,39911,36284,43538,.,.,.,.,.,.
12,053,FL,Hernando County,27794,24309,31279,15.4,13.5,17.3,7631,6110,9152,22.8,18.2,27.4,5100,3971,6229,20.2,15.7,24.7,46225,44089,48361,.,.,.,.,.,.
12,055,FL,Highlands County,19035,15833,22237,19.1,15.9,22.3,5578,4403,6753,32.3,25.5,39.1,3810,2920,4700,30.3,23.2,37.4,36864,34674,39054,.,.,.,.,.,.
12,057,FL,Hillsborough County,203350,191381,215319,15,14.1,15.9,62184,55506,68862,20,17.9,22.1,43271,38148,48394,19.3,17,21.6,54509,53151,55867,.,.,.,.,.,.
12,059,FL,Holmes County,4276,3459,5093,24.2,19.6,28.8,1328,1032,1624,34.5,26.8,42.2,931,710,1152,33.2,25.3,41.1,41110,38164,44056,.,.,.,.,.,.
12,061,FL,Indian River County,18518,15409,21627,12.3,10.2,14.4,5367,4184,6550,21.5,16.8,26.2,3682,2821,4543,19.9,15.2,24.6,49813,47517,52109,.,.,.,.,.,.
12,063,FL,Jackson County,9045,7613,10477,22.6,19,26.2,2708,2231,3185,30.9,25.5,36.3,1587,1172,2002,25,18.5,31.5,37358,34492,40224,.,.,.,.,.,.
12,065,FL,Jefferson County,2398,1902,2894,18.9,15,22.8,695,531,859,28.5,21.8,35.2,479,357,601,26.6,19.8,33.4,43453,38754,48152,.,.,.,.,.,.
12,067,FL,Lafayette County,1609,1242,1976,23.3,18,28.6,493,374,612,28.4,21.5,35.3,331,246,416,24.2,18,30.4,40653,36261,45045,.,.,.,.,.,.
12,069,FL,Lake County,39212,33941,44483,11.8,10.2,13.4,12502,10167,14837,19.3,15.7,22.9,8890,7189,10591,18.6,15,22.2,50125,47640,52610,.,.,.,.,.,.
12,071,FL,Lee County,91333,84209,98457,12.8,11.8,13.8,28354,24785,31923,22,19.2,24.8,19529,16802,22256,20.6,17.7,23.5,52989,51643,54335,.,.,.,.,.,.
12,073,FL,Leon County,52124,47210,57038,19,17.2,20.8,10019,7927,12111,18.9,15,22.8,6491,4941,8041,17.1,13,21.2,51041,49371,52711,.,.,.,.,.,.
12,075,FL,Levy County,8467,7172,9762,21.4,18.1,24.7,2520,2005,3035,32.3,25.7,38.9,1795,1411,2179,31.4,24.7,38.1,33092,30780,35404,.,.,.,.,.,.
12,077,FL,Liberty County,1468,1136,1800,23.6,18.3,28.9,427,325,529,29.2,22.2,36.2,293,218,368,27.3,20.3,34.3,38900,34646,43154,.,.,.,.,.,.
12,079,FL,Madison County,5205,4514,5896,31.9,27.7,36.1,1349,1085,1613,40,32.2,47.8,894,691,1097,37.6,29.1,46.1,33721,30125,37317,.,.,.,.,.,.
12,081,FL,Manatee County,47042,41471,52613,12.7,11.2,14.2,14321,11964,16678,20.5,17.1,23.9,9982,8163,11801,19.5,15.9,23.1,51770,50009,53531,.,.,.,.,.,.
12,083,FL,Marion County,58992,52274,65710,17.4,15.4,19.4,18053,15118,20988,28.2,23.6,32.8,12175,9939,14411,26.2,21.4,31,39629,38024,41234,.,.,.,.,.,.
12,085,FL,Martin County,17584,14710,20458,11.3,9.4,13.2,4634,3622,5646,17.9,14,21.8,3115,2383,3847,16,12.2,19.8,55917,52776,59058,.,.,.,.,.,.
12,086,FL,Miami-Dade County,487700,463731,511669,18.2,17.3,19.1,135018,124561,145475,24.8,22.9,26.7,93050,85030,101070,24,21.9,26.1,45886,45219,46553,.,.,.,.,.,.
12,087,FL,Monroe County,8801,7062,10540,11.5,9.2,13.8,2102,1604,2600,18,13.7,22.3,1436,1062,1810,17.9,13.2,22.6,63892,61065,66719,.,.,.,.,.,.
12,089,FL,Nassau County,8242,6805,9679,10.3,8.5,12.1,2288,1776,2800,14.4,11.2,17.6,1633,1251,2015,13.9,10.6,17.2,67967,62649,73285,.,.,.,.,.,.
12,091,FL,Okaloosa County,21032,17271,24793,10.7,8.8,12.6,7165,5528,8802,16.4,12.6,20.2,4955,3780,6130,16.5,12.6,20.4,58009,54301,61717,.,.,.,.,.,.
12,093,FL,Okeechobee County,7547,5926,9168,20.2,15.9,24.5,2527,1916,3138,29.4,22.3,36.5,1708,1271,2145,28,20.8,35.2,37689,35341,40037,.,.,.,.,.,.
12,095,FL,Orange County,209800,195698,223902,16.3,15.2,17.4,65087,57801,72373,22.2,19.7,24.7,44506,38999,50013,21.2,18.6,23.8,51312,50295,52329,.,.,.,.,.,.
12,097,FL,Osceola County,49326,43038,55614,14.8,12.9,16.7,19094,15818,22370,23.3,19.3,27.3,13740,11293,16187,22.8,18.7,26.9,50716,48693,52739,.,.,.,.,.,.
12,099,FL,Palm Beach County,178918,165272,192564,12.6,11.6,13.6,52473,46379,58567,19,16.8,21.2,35926,31583,40269,17.8,15.7,19.9,57607,56136,59078,.,.,.,.,.,.
12,101,FL,Pasco County,66980,60056,73904,13.3,11.9,14.7,18522,15458,21586,18.1,15.1,21.1,12760,10616,14904,16.9,14.1,19.7,46326,44923,47729,.,.,.,.,.,.
12,103,FL,Pinellas County,125923,115897,135949,13.3,12.2,14.4,30877,26713,35041,19.6,16.9,22.3,19940,16622,23258,17.5,14.6,20.4,49974,48761,51187,.,.,.,.,.,.
12,105,FL,Polk County,106703,98572,114834,16.4,15.2,17.6,37288,33244,41332,25.4,22.6,28.2,26477,23414,29540,24.6,21.8,27.4,46289,45014,47564,.,.,.,.,.,.
12,107,FL,Putnam County,15220,12846,17594,21.5,18.1,24.9,5506,4427,6585,36.1,29,43.2,4092,3309,4875,36.6,29.6,43.6,37526,35580,39472,.,.,.,.,.,.
12,109,FL,St. Johns County,17838,14904,20772,7.7,6.4,9,4316,3331,5301,8.5,6.6,10.4,2757,2050,3464,7.1,5.3,8.9,78544,74119,82969,.,.,.,.,.,.
12,111,FL,St. Lucie County,51657,45595,57719,17,15,19,16032,13536,18528,26.3,22.2,30.4,10395,8383,12407,23.2,18.7,27.7,45509,43001,48017,.,.,.,.,.,.
12,113,FL,Santa Rosa County,17308,14430,20186,10.6,8.8,12.4,5560,4435,6685,14.9,11.9,17.9,3784,2931,4637,13.7,10.6,16.8,62668,59489,65847,.,.,.,.,.,.
12,115,FL,Sarasota County,43904,37793,50015,10.8,9.3,12.3,10529,8392,12666,17.9,14.3,21.5,7217,5612,8822,16.4,12.7,20.1,55088,53142,57034,.,.,.,.,.,.
12,117,FL,Seminole County,51750,46179,57321,11.4,10.2,12.6,13454,10988,15920,14.1,11.5,16.7,8965,7256,10674,12.6,10.2,15,61253,58111,64395,.,.,.,.,.,.
12,119,FL,Sumter County,12115,9945,14285,10.5,8.6,12.4,2506,1904,3108,29.1,22.1,36.1,1740,1286,2194,28.5,21.1,35.9,56568,52162,60974,.,.,.,.,.,.
12,121,FL,Suwannee County,8244,6449,10039,20.4,16,24.8,2702,2061,3343,30.1,23,37.2,1914,1444,2384,29.1,22,36.2,40572,36805,44339,.,.,.,.,.,.
12,123,FL,Taylor County,4291,3333,5249,22.5,17.5,27.5,1256,952,1560,29.6,22.4,36.8,856,633,1079,28.3,20.9,35.7,40180,35953,44407,.,.,.,.,.,.
12,125,FL,Union County,2512,1993,3031,24.7,19.6,29.8,729,577,881,25.9,20.5,31.3,488,377,599,23.9,18.4,29.4,43795,39252,48338,.,.,.,.,.,.
12,127,FL,Volusia County,73420,65916,80924,14.2,12.7,15.7,18188,14722,21654,19.7,15.9,23.5,12608,9885,15331,18.8,14.7,22.9,45356,43585,47127,.,.,.,.,.,.
12,129,FL,Wakulla County,3728,2886,4570,13.1,10.1,16.1,1208,911,1505,18,13.6,22.4,823,610,1036,16.5,12.2,20.8,56158,51884,60432,.,.,.,.,.,.
12,131,FL,Walton County,8331,6783,9879,13.1,10.7,15.5,2785,2123,3447,21.3,16.2,26.4,1982,1508,2456,21.4,16.3,26.5,54686,50700,58672,.,.,.,.,.,.
12,133,FL,Washington County,5026,4086,5966,22.8,18.5,27.1,1542,1183,1901,31.9,24.5,39.3,1056,793,1319,29.4,22.1,36.7,34787,32235,37339,.,.,.,.,.,.
13,000,GA,Georgia,1612368,1586263,1638473,16.1,15.8,16.4,572102,555546,588658,23.1,22.4,23.8,390690,375891,405489,21.5,20.7,22.3,53468,52778,54158,172046,164841,179251,26.6,25.5,27.7
13,001,GA,Appling County,3542,2795,4289,19.7,15.5,23.9,1434,1091,1777,31.6,24,39.2,974,724,1224,30.1,22.4,37.8,37954,34850,41058,.,.,.,.,.,.
13,003,GA,Atkinson County,2176,1783,2569,26.4,21.6,31.2,958,773,1143,41.6,33.6,49.6,617,481,753,37.6,29.3,45.9,33318,29870,36766,.,.,.,.,.,.
13,005,GA,Bacon County,2524,2006,3042,22.9,18.2,27.6,1000,777,1223,34.5,26.8,42.2,631,477,785,29.9,22.6,37.2,36873,33050,40696,.,.,.,.,.,.
13,007,GA,Baker County,871,684,1058,27.8,21.9,33.7,264,201,327,42.8,32.6,53,183,136,230,38.7,28.8,48.6,35452,31697,39207,.,.,.,.,.,.
13,009,GA,Baldwin County,10273,8862,11684,26,22.4,29.6,2895,2292,3498,33.8,26.8,40.8,2036,1590,2482,32.3,25.2,39.4,40683,36949,44417,.,.,.,.,.,.
13,011,GA,Banks County,2845,2285,3405,15.5,12.4,18.6,955,747,1163,23,18,28,644,495,793,20.6,15.9,25.3,43370,39702,47038,.,.,.,.,.,.
13,013,GA,Barrow County,9888,8397,11379,12.9,11,14.8,3656,2948,4364,18.1,14.6,21.6,2519,1973,3065,17.1,13.4,20.8,54893,52007,57779,.,.,.,.,.,.
13,015,GA,Bartow County,15442,13281,17603,15.1,13,17.2,5561,4568,6554,22.1,18.2,26,3574,2826,4322,19.3,15.3,23.3,52497,48367,56627,.,.,.,.,.,.
13,017,GA,Ben Hill County,4467,3583,5351,26.4,21.2,31.6,1727,1327,2127,39.2,30.1,48.3,1200,910,1490,37.2,28.2,46.2,32644,29207,36081,.,.,.,.,.,.
13,019,GA,Berrien County,4179,3438,4920,22.3,18.3,26.3,1524,1214,1834,33.3,26.5,40.1,1064,832,1296,31.6,24.7,38.5,39174,36133,42215,.,.,.,.,.,.
13,021,GA,Bibb County,38547,34776,42318,26.3,23.7,28.9,13874,11820,15928,37.1,31.6,42.6,8877,7176,10578,33.3,26.9,39.7,38115,35405,40825,.,.,.,.,.,.
13,023,GA,Bleckley County,2514,2046,2982,21.7,17.7,25.7,816,641,991,31.7,24.9,38.5,565,435,695,30.2,23.3,37.1,41447,36993,45901,.,.,.,.,.,.
13,025,GA,Brantley County,3795,3073,4517,20.8,16.8,24.8,1298,997,1599,30.1,23.1,37.1,902,680,1124,28.2,21.3,35.1,37675,33956,41394,.,.,.,.,.,.
13,027,GA,Brooks County,3854,3074,4634,24.9,19.9,29.9,1324,1031,1617,38.6,30.1,47.1,922,707,1137,37.6,28.8,46.4,33676,30370,36982,.,.,.,.,.,.
13,029,GA,Bryan County,3456,2749,4163,9.6,7.6,11.6,1313,1007,1619,12.5,9.6,15.4,911,685,1137,11.7,8.8,14.6,77244,70410,84078,.,.,.,.,.,.
13,031,GA,Bulloch County,16650,14331,18969,24,20.7,27.3,3990,3239,4741,27.3,22.2,32.4,2649,2082,3216,25.5,20,31,42083,39073,45093,.,.,.,.,.,.
13,033,GA,Burke County,5986,4969,7003,26.7,22.2,31.2,2333,1872,2794,39.7,31.9,47.5,1640,1309,1971,38.3,30.6,46,37410,33462,41358,.,.,.,.,.,.
13,035,GA,Butts County,3586,2817,4355,17,13.4,20.6,1203,917,1489,24.7,18.8,30.6,817,603,1031,23.3,17.2,29.4,46141,42944,49338,.,.,.,.,.,.
13,037,GA,Calhoun County,1541,1187,1895,33,25.4,40.6,455,344,566,39.8,30.1,49.5,316,234,398,37,27.4,46.6,33478,30404,36552,.,.,.,.,.,.
13,039,GA,Camden County,7573,6410,8736,15,12.7,17.3,3074,2594,3554,24.4,20.6,28.2,1936,1574,2298,22.2,18,26.4,53130,49398,56862,.,.,.,.,.,.
13,043,GA,Candler County,2647,2123,3171,25,20.1,29.9,1038,809,1267,38.7,30.2,47.2,728,561,895,36.5,28.1,44.9,32970,29406,36534,.,.,.,.,.,.
13,045,GA,Carroll County,16713,13771,19655,14.9,12.3,17.5,5808,4482,7134,21.1,16.3,25.9,3887,2913,4861,19.2,14.4,24,50598,47151,54045,.,.,.,.,.,.
13,047,GA,Catoosa County,8505,6688,10322,12.9,10.1,15.7,2882,2209,3555,18.9,14.5,23.3,1945,1453,2437,16.8,12.6,21,53740,49473,58007,.,.,.,.,.,.
13,049,GA,Charlton County,2725,2156,3294,27.2,21.5,32.9,803,628,978,34.4,26.9,41.9,572,444,700,33.3,25.8,40.8,38948,34934,42962,.,.,.,.,.,.
13,051,GA,Chatham County,45636,39806,51466,16.6,14.5,18.7,15608,13126,18090,25.1,21.1,29.1,10657,8624,12690,24.6,19.9,29.3,52746,50171,55321,.,.,.,.,.,.
13,053,GA,Chattahoochee County,1639,1295,1983,21.5,17,26,479,369,589,22.8,17.6,28,306,227,385,23.9,17.8,30,44097,39463,48731,.,.,.,.,.,.
13,055,GA,Chattooga County,4716,3818,5614,20.1,16.3,23.9,1349,1030,1668,24.9,19,30.8,959,726,1192,24.1,18.2,30,37345,33652,41038,.,.,.,.,.,.
13,057,GA,Cherokee County,17948,15004,20892,7.5,6.3,8.7,6146,4876,7416,10.2,8.1,12.3,4066,3144,4988,8.9,6.9,10.9,78668,74681,82655,.,.,.,.,.,.
13,059,GA,Clarke County,31950,28513,35387,27.9,24.9,30.9,6451,5079,7823,29.9,23.5,36.3,4400,3325,5475,29.7,22.5,36.9,36692,33330,40054,.,.,.,.,.,.
13,061,GA,Clay County,1040,834,1246,35.2,28.2,42.2,359,282,436,56,44,68,240,184,296,51.8,39.8,63.8,27648,24678,30618,.,.,.,.,.,.
13,063,GA,Clayton County,57057,50128,63986,20.8,18.3,23.3,24918,21148,28688,32.1,27.2,37,16816,13924,19708,29.8,24.7,34.9,44598,42201,46995,.,.,.,.,.,.
13,065,GA,Clinch County,1752,1398,2106,26,20.7,31.3,625,479,771,35.7,27.4,44,425,320,530,33.5,25.2,41.8,34777,31029,38525,.,.,.,.,.,.
13,067,GA,Cobb County,73446,65514,81378,10,8.9,11.1,24370,20216,28524,13.6,11.3,15.9,16920,13815,20025,12.8,10.4,15.2,70950,68852,73048,.,.,.,.,.,.
13,069,GA,Coffee County,9153,7320,10986,23,18.4,27.6,3509,2754,4264,33.6,26.4,40.8,2486,1930,3042,33,25.6,40.4,38704,35627,41781,.,.,.,.,.,.
13,071,GA,Colquitt County,11252,9404,13100,25,20.9,29.1,4408,3591,5225,36.5,29.7,43.3,3042,2444,3640,34.5,27.7,41.3,34931,31822,38040,.,.,.,.,.,.
13,073,GA,Columbia County,10512,8619,12405,7.2,5.9,8.5,3440,2681,4199,9.2,7.2,11.2,2398,1843,2953,8.5,6.5,10.5,74908,69416,80400,.,.,.,.,.,.
13,075,GA,Cook County,4268,3538,4998,25.1,20.8,29.4,1587,1252,1922,35.1,27.7,42.5,1137,893,1381,33.8,26.6,41,35518,32005,39031,.,.,.,.,.,.
13,077,GA,Coweta County,13867,11308,16426,9.9,8.1,11.7,4946,3880,6012,14.1,11.1,17.1,3414,2606,4222,12.9,9.8,16,71114,67826,74402,.,.,.,.,.,.
13,079,GA,Crawford County,2355,1892,2818,19.3,15.5,23.1,735,566,904,29.1,22.4,35.8,489,366,612,25.3,18.9,31.7,44014,39570,48458,.,.,.,.,.,.
13,081,GA,Crisp County,6751,5496,8006,30.3,24.7,35.9,2534,2006,3062,46.4,36.7,56.1,1860,1484,2236,46.6,37.2,56,34211,31429,36993,.,.,.,.,.,.
13,083,GA,Dade County,2377,1889,2865,15.6,12.4,18.8,663,521,805,21.4,16.8,26,456,349,563,19.9,15.2,24.6,36213,33242,39184,.,.,.,.,.,.
13,085,GA,Dawson County,2373,1854,2892,10.2,8,12.4,781,597,965,16.4,12.6,20.2,531,397,665,14.8,11.1,18.5,61229,56687,65771,.,.,.,.,.,.
13,087,GA,Decatur County,7716,6576,8856,29.9,25.5,34.3,2746,2238,3254,42.4,34.5,50.3,1958,1589,2327,41.4,33.6,49.2,36136,32327,39945,.,.,.,.,.,.
13,089,GA,DeKalb County,127476,116596,138356,17.5,16,19,44482,38739,50225,25.8,22.5,29.1,29054,24662,33446,24.4,20.7,28.1,56053,53839,58267,.,.,.,.,.,.
13,091,GA,Dodge County,4730,3903,5557,25.2,20.8,29.6,1435,1125,1745,35.6,27.9,43.3,1000,772,1228,34.2,26.4,42,35779,32242,39316,.,.,.,.,.,.
13,093,GA,Dooly County,3386,2666,4106,28.5,22.4,34.6,985,766,1204,39.4,30.6,48.2,690,531,849,34.9,26.9,42.9,40591,37914,43268,.,.,.,.,.,.
13,095,GA,Dougherty County,26389,22659,30119,30.5,26.2,34.8,9515,7771,11259,43.5,35.5,51.5,6604,5314,7894,41.9,33.7,50.1,35750,32552,38948,.,.,.,.,.,.
13,097,GA,Douglas County,18191,14919,21463,12.9,10.6,15.2,7412,5794,9030,20.1,15.7,24.5,5153,3948,6358,18.5,14.2,22.8,59665,54866,64464,.,.,.,.,.,.
13,099,GA,Early County,3210,2645,3775,31.4,25.9,36.9,1203,962,1444,46.7,37.4,56,826,646,1006,43.4,33.9,52.9,26934,24214,29654,.,.,.,.,.,.
13,101,GA,Echols County,913,705,1121,23.2,17.9,28.5,334,254,414,32,24.3,39.7,232,173,291,31.1,23.2,39,35892,31999,39785,.,.,.,.,.,.
13,103,GA,Effingham County,5949,4782,7116,10.3,8.3,12.3,2297,1797,2797,14.9,11.6,18.2,1559,1191,1927,13.8,10.5,17.1,63776,58243,69309,.,.,.,.,.,.
13,105,GA,Elbert County,4197,3387,5007,22.3,18,26.6,1347,1043,1651,32.3,25,39.6,967,741,1193,31.8,24.4,39.2,37131,33641,40621,.,.,.,.,.,.
13,107,GA,Emanuel County,5911,4781,7041,27.4,22.2,32.6,2242,1732,2752,40.3,31.1,49.5,1563,1182,1944,38.7,29.3,48.1,32495,29518,35472,.,.,.,.,.,.
13,109,GA,Evans County,2500,1972,3028,24.4,19.3,29.5,1017,775,1259,36.4,27.7,45.1,710,531,889,35.4,26.5,44.3,34689,31481,37897,.,.,.,.,.,.
13,111,GA,Fannin County,3485,2645,4325,14.1,10.7,17.5,1160,875,1445,27.3,20.6,34,805,597,1013,25.3,18.8,31.8,41487,37483,45491,.,.,.,.,.,.
13,113,GA,Fayette County,6671,5346,7996,6,4.8,7.2,2211,1689,2733,8.6,6.6,10.6,1572,1190,1954,7.5,5.7,9.3,83145,78198,88092,.,.,.,.,.,.
13,115,GA,Floyd County,14596,11781,17411,15.8,12.8,18.8,5224,3975,6473,23.5,17.9,29.1,3726,2820,4632,22.7,17.2,28.2,46634,42928,50340,.,.,.,.,.,.
13,117,GA,Forsyth County,12468,10711,14225,5.7,4.9,6.5,4064,3322,4806,6.6,5.4,7.8,2654,2105,3203,5.5,4.4,6.6,101804,97921,105687,.,.,.,.,.,.
13,119,GA,Franklin County,4614,3913,5315,21.4,18.1,24.7,1396,1123,1669,29.3,23.6,35,935,730,1140,26.8,20.9,32.7,41543,37488,45598,.,.,.,.,.,.
13,121,GA,Fulton County,159400,147096,171704,16,14.8,17.2,55409,49176,61642,24.3,21.6,27,37028,31976,42080,22.3,19.3,25.3,62824,60272,65376,.,.,.,.,.,.
13,123,GA,Gilmer County,4490,3520,5460,15.2,11.9,18.5,1646,1245,2047,28.2,21.3,35.1,1104,818,1390,25.8,19.1,32.5,46332,42567,50097,.,.,.,.,.,.
13,125,GA,Glascock County,539,422,656,18.5,14.5,22.5,173,132,214,25.2,19.2,31.2,119,89,149,21.8,16.3,27.3,41412,37102,45722,.,.,.,.,.,.
13,127,GA,Glynn County,15916,13438,18394,19.1,16.1,22.1,5614,4512,6716,29.8,24,35.6,3765,2951,4579,27.1,21.2,33,48691,44726,52656,.,.,.,.,.,.
13,129,GA,Gordon County,9020,7609,10431,16.1,13.6,18.6,3415,2828,4002,24.6,20.4,28.8,2398,1976,2820,23.2,19.1,27.3,45705,41802,49608,.,.,.,.,.,.
13,131,GA,Grady County,5169,4099,6239,21,16.6,25.4,1963,1498,2428,31.8,24.3,39.3,1392,1048,1736,31.1,23.4,38.8,40234,36411,44057,.,.,.,.,.,.
13,133,GA,Greene County,3067,2479,3655,18.2,14.7,21.7,969,732,1206,30.5,23,38,671,498,844,29.6,22,37.2,47194,42698,51690,.,.,.,.,.,.
13,135,GA,Gwinnett County,102033,91958,112108,11.3,10.2,12.4,40568,35001,46135,16.5,14.2,18.8,28826,24689,32963,15.5,13.3,17.7,67197,64973,69421,.,.,.,.,.,.
13,137,GA,Habersham County,6500,5317,7683,15.6,12.8,18.4,2060,1590,2530,21,16.2,25.8,1371,1027,1715,18.9,14.2,23.6,46828,42758,50898,.,.,.,.,.,.
13,139,GA,Hall County,26561,22837,30285,13.7,11.8,15.6,9750,8013,11487,19.5,16,23,6737,5396,8078,18.2,14.6,21.8,55308,51974,58642,.,.,.,.,.,.
13,141,GA,Hancock County,2453,1910,2996,33.5,26.1,40.9,665,509,821,47.8,36.6,59,470,354,586,45.2,34,56.4,30616,28964,32268,.,.,.,.,.,.
13,143,GA,Haralson County,5306,4311,6301,18.5,15,22,1780,1414,2146,26.1,20.7,31.5,1152,880,1424,22.9,17.5,28.3,43196,38547,47845,.,.,.,.,.,.
13,145,GA,Harris County,2883,2234,3532,8.7,6.7,10.7,949,726,1172,13.1,10,16.2,672,504,840,11.9,8.9,14.9,70724,64332,77116,.,.,.,.,.,.
13,147,GA,Hart County,4286,3403,5169,17.3,13.7,20.9,1357,1024,1690,25.3,19.1,31.5,969,720,1218,24.2,18,30.4,41247,38587,43907,.,.,.,.,.,.
13,149,GA,Heard County,2227,1773,2681,19.7,15.7,23.7,750,580,920,29.1,22.5,35.7,504,381,627,25.9,19.6,32.2,41994,37473,46515,.,.,.,.,.,.
13,151,GA,Henry County,21101,17488,24714,9.6,8,11.2,8489,6704,10274,14.7,11.6,17.8,5763,4473,7053,12.9,10,15.8,67150,64146,70154,.,.,.,.,.,.
13,153,GA,Houston County,22347,19495,25199,14.9,13,16.8,8048,6602,9494,20.8,17.1,24.5,5264,4163,6365,18.5,14.6,22.4,61795,59283,64307,.,.,.,.,.,.
13,155,GA,Irwin County,1997,1578,2416,23.6,18.6,28.6,706,546,866,35.2,27.2,43.2,506,387,625,32.6,24.9,40.3,35866,31969,39763,.,.,.,.,.,.
13,157,GA,Jackson County,8097,6784,9410,12.7,10.6,14.8,2769,2230,3308,17,13.7,20.3,1820,1412,2228,15.1,11.7,18.5,55426,50713,60139,.,.,.,.,.,.
13,159,GA,Jasper County,2282,1827,2737,16.9,13.5,20.3,877,673,1081,27.2,20.9,33.5,623,471,775,25.9,19.6,32.2,48473,43623,53323,.,.,.,.,.,.
13,161,GA,Jeff Davis County,3508,2862,4154,23.9,19.5,28.3,1343,1048,1638,33.7,26.3,41.1,929,708,1150,31.7,24.2,39.2,35538,31930,39146,.,.,.,.,.,.
13,163,GA,Jefferson County,3867,3146,4588,25.2,20.5,29.9,1402,1096,1708,37.7,29.5,45.9,952,718,1186,34.8,26.3,43.3,33680,30249,37111,.,.,.,.,.,.
13,165,GA,Jenkins County,2606,2065,3147,34.2,27.1,41.3,824,631,1017,44.8,34.3,55.3,568,427,709,41.9,31.5,52.3,30611,27307,33915,.,.,.,.,.,.
13,167,GA,Johnson County,2277,1814,2740,29.4,23.4,35.4,649,516,782,37.2,29.6,44.8,415,314,516,31.2,23.6,38.8,32201,28695,35707,.,.,.,.,.,.
13,169,GA,Jones County,3482,2719,4245,12.3,9.6,15,1261,957,1565,18.9,14.3,23.5,883,658,1108,17.1,12.8,21.4,54155,48763,59547,.,.,.,.,.,.
13,171,GA,Lamar County,3142,2515,3769,18.2,14.6,21.8,1014,775,1253,27.3,20.9,33.7,689,515,863,25.5,19.1,31.9,44575,40017,49133,.,.,.,.,.,.
13,173,GA,Lanier County,2316,1861,2771,22.8,18.3,27.3,883,681,1085,34,26.2,41.8,580,435,725,31.6,23.7,39.5,35690,31895,39485,.,.,.,.,.,.
13,175,GA,Laurens County,11931,10293,13569,25.6,22.1,29.1,4326,3592,5060,37.5,31.1,43.9,2994,2444,3544,35.7,29.2,42.2,39037,35922,42152,.,.,.,.,.,.
13,177,GA,Lee County,3190,2563,3817,11.2,9,13.4,1299,1017,1581,16.9,13.2,20.6,891,687,1095,15.4,11.9,18.9,62972,56855,69089,.,.,.,.,.,.
13,179,GA,Liberty County,9184,7479,10889,15.3,12.5,18.1,4213,3268,5158,24.3,18.8,29.8,2900,2176,3624,25.9,19.4,32.4,44154,40249,48059,.,.,.,.,.,.
13,181,GA,Lincoln County,1479,1168,1790,19.1,15.1,23.1,458,353,563,30.1,23.2,37,321,241,401,28.5,21.4,35.6,41494,37077,45911,.,.,.,.,.,.
13,183,GA,Long County,3365,2686,4044,18.6,14.8,22.4,1376,1074,1678,26.4,20.6,32.2,928,715,1141,25.1,19.3,30.9,44542,40314,48770,.,.,.,.,.,.
13,185,GA,Lowndes County,23936,21058,26814,22.1,19.4,24.8,7893,6505,9281,29.4,24.2,34.6,5580,4575,6585,29.3,24,34.6,41331,38535,44127,.,.,.,.,.,.
13,187,GA,Lumpkin County,4711,3817,5605,16.2,13.1,19.3,1203,928,1478,21.5,16.6,26.4,836,634,1038,20.2,15.3,25.1,47287,42310,52264,.,.,.,.,.,.
13,189,GA,McDuffie County,4824,3986,5662,22.8,18.8,26.8,1992,1598,2386,36.6,29.4,43.8,1334,1026,1642,33.5,25.8,41.2,39642,35654,43630,.,.,.,.,.,.
13,191,GA,McIntosh County,2847,2221,3473,20.6,16.1,25.1,830,634,1026,34.5,26.4,42.6,579,435,723,32,24,40,40788,37007,44569,.,.,.,.,.,.
13,193,GA,Macon County,3701,2961,4441,32.1,25.7,38.5,1198,962,1434,46,37,55,797,619,975,41.4,32.2,50.6,31358,28327,34389,.,.,.,.,.,.
13,195,GA,Madison County,4255,3372,5138,14.9,11.8,18,1548,1194,1902,23.8,18.4,29.2,1069,810,1328,22.4,17,27.8,47151,43396,50906,.,.,.,.,.,.
13,197,GA,Marion County,1975,1541,2409,23.4,18.2,28.6,684,526,842,37.5,28.9,46.1,466,351,581,33.6,25.3,41.9,38734,35149,42319,.,.,.,.,.,.
13,199,GA,Meriwether County,4417,3514,5320,21.2,16.9,25.5,1495,1132,1858,33,25,41,1050,781,1319,31.9,23.7,40.1,34508,32495,36521,.,.,.,.,.,.
13,201,GA,Miller County,1340,1052,1628,23.1,18.1,28.1,468,359,577,34.6,26.5,42.7,315,235,395,31.2,23.3,39.1,42771,39731,45811,.,.,.,.,.,.
13,205,GA,Mitchell County,6032,4908,7156,29.9,24.3,35.5,2105,1689,2521,41.1,33,49.2,1478,1172,1784,38.9,30.8,47,33490,29962,37018,.,.,.,.,.,.
