Table with column headers in row 3,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
01,53,AL,Escambia County,9135,7604,10666,26.1,21.7,30.5,3029,2466,3592,35.6,29,42.2,1996,1599,2393,32.5,26,39,31365,28897,33833,,,,,,
01,55,AL,Etowah County,19457,16333,22581,19,15.9,22.1,6777,5470,8084,28.8,23.2,34.4,4566,3646,5486,26.3,21,31.6,36088,34251,37925,,,,,,
01,57,AL,Fayette County,4635,3960,5310,27.3,23.3,31.3,1360,1110,1610,36,29.4,42.6,957,789,1125,34.3,28.3,40.3,32643,29639,35647,,,,,,
01,59,AL,Franklin County,6787,5574,8000,21.6,17.7,25.5,2644,2094,3194,34.2,27.1,41.3,1815,1413,2217,33,25.7,40.3,33649,30884,36414,,,,,,
01,61,AL,Geneva County,5380,4246,6514,20.3,16,24.6,1867,1404,2330,31.6,23.8,39.4,1357,1034,1680,31.3,23.9,38.7,34418,31554,37282,,,,,,
01,63,AL,Greene County,2771,2168,3374,31,24.3,37.7,884,673,1095,40.9,31.1,50.7,617,475,759,38.3,29.5,47.1,27117,24497,29737,,,,,,
01,65,AL,Hale County,3806,2980,4632,24.8,19.4,30.2,1382,1066,1698,35.7,27.5,43.9,917,701,1133,31.4,24,38.8,31790,28842,34738,,,,,,
01,67,AL,Henry County,3091,2374,3808,18.1,13.9,22.3,1107,836,1378,28.8,21.8,35.8,761,576,946,26,19.7,32.3,37851,34596,41106,,,,,,
01,69,AL,Houston County,18014,16103,19925,17.9,16,19.8,6874,5932,7816,28,24.2,31.8,4778,4095,5461,26.8,23,30.6,39290,37170,41410,,,,,,
01,71,AL,Jackson County,10429,8864,11994,19.9,16.9,22.9,3346,2743,3949,28.6,23.5,33.7,2461,2043,2879,28,23.2,32.8,36158,33232,39084,,,,,,
01,73,AL,Jefferson County,119809,111786,127832,18.6,17.4,19.8,42130,38406,45854,27.7,25.3,30.1,29001,26102,31900,26.7,24,29.4,41740,40644,42836,,,,,,
01,75,AL,Lamar County,3068,2459,3677,21.5,17.2,25.8,998,776,1220,31.4,24.4,38.4,699,552,846,30.2,23.8,36.6,32993,30580,35406,,,,,,
01,77,AL,Lauderdale County,15992,13530,18454,17.6,14.9,20.3,5077,4086,6068,25.7,20.7,30.7,3477,2778,4176,23.8,19,28.6,39213,36645,41781,,,,,,
01,79,AL,Lawrence County,6166,5037,7295,18.1,14.8,21.4,1887,1441,2333,24.1,18.4,29.8,1328,1016,1640,23.3,17.8,28.8,37365,34452,40278,,,,,,
01,81,AL,Lee County,28964,26086,31842,21.3,19.2,23.4,6455,5180,7730,20.6,16.5,24.7,4280,3397,5163,18.9,15,22.8,40102,37535,42669,,,,,,
01,83,AL,Limestone County,11284,9258,13310,14.1,11.6,16.6,3840,2974,4706,19.5,15.1,23.9,2544,1978,3110,17.8,13.8,21.8,49667,46291,53043,,,,,,
01,85,AL,Lowndes County,3419,2752,4086,30.7,24.7,36.7,1242,973,1511,45.8,35.9,55.7,865,681,1049,44.1,34.7,53.5,28754,26007,31501,,,,,,
01,87,AL,Macon County,6160,4904,7416,31.2,24.8,37.6,2034,1638,2430,46.8,37.7,55.9,1345,1067,1623,42.4,33.7,51.1,27041,24981,29101,,,,,,
01,89,AL,Madison County,41676,37384,45968,12.7,11.4,14,14164,12130,16198,18,15.4,20.6,9527,7992,11062,16.5,13.8,19.2,54633,51699,57567,,,,,,
01,91,AL,Marengo County,4883,3873,5893,23.6,18.7,28.5,1672,1269,2075,32.5,24.7,40.3,1183,899,1467,30.9,23.5,38.3,33085,30030,36140,,,,,,
01,93,AL,Marion County,6240,4875,7605,20.9,16.3,25.5,2041,1556,2526,31.1,23.7,38.5,1452,1117,1787,29.9,23,36.8,32080,29740,34420,,,,,,
01,95,AL,Marshall County,17797,15122,20472,19.4,16.5,22.3,7063,5839,8287,30.9,25.5,36.3,4591,3724,5458,28.1,22.8,33.4,38859,36552,41166,,,,,,
01,97,AL,Mobile County,83457,75667,91247,20.5,18.6,22.4,29496,25543,33449,28.9,25,32.8,19698,16686,22710,26.7,22.6,30.8,39753,38007,41499,,,,,,
01,99,AL,Monroe County,6443,5566,7320,28.4,24.5,32.3,2867,2529,3205,49.9,44,55.8,1796,1530,2062,41.3,35.2,47.4,31744,28917,34571,,,,,,
01,101,AL,Montgomery County,46972,41853,52091,21.3,19,23.6,17798,15529,20067,32.3,28.2,36.4,11523,9657,13389,29.3,24.6,34,41556,39887,43225,,,,,,
01,103,AL,Morgan County,16562,13629,19495,14.1,11.6,16.6,6037,4790,7284,21.4,17,25.8,4151,3280,5022,20,15.8,24.2,44859,42019,47699,,,,,,
01,105,AL,Perry County,3874,3156,4592,39.5,32.2,46.8,1364,1066,1662,54.3,42.4,66.2,970,768,1172,52.5,41.6,63.4,24742,22334,27150,,,,,,
01,107,AL,Pickens County,4723,3783,5663,24.4,19.5,29.3,1615,1261,1969,35.5,27.7,43.3,1113,870,1356,33,25.8,40.2,31032,28308,33756,,,,,,
01,109,AL,Pike County,9304,8258,10350,30,26.6,33.4,2488,2082,2894,37.7,31.5,43.9,1663,1363,1963,35.1,28.8,41.4,32771,29860,35682,,,,,,
01,111,AL,Randolph County,5559,4567,6551,24.8,20.4,29.2,1971,1580,2362,36.5,29.3,43.7,1331,1056,1606,33.1,26.3,39.9,32584,30291,34877,,,,,,
01,113,AL,Russell County,12654,10692,14616,24.1,20.4,27.8,4783,3882,5684,35.8,29,42.6,3172,2539,3805,34.1,27.3,40.9,32733,30350,35116,,,,,,
01,115,AL,St. Clair County,10578,8491,12665,13,10.4,15.6,3874,2974,4774,19.8,15.2,24.4,2742,2119,3365,19.5,15.1,23.9,48296,44810,51782,,,,,,
01,117,AL,Shelby County,18948,16705,21191,9.8,8.6,11,6538,5514,7562,13.2,11.1,15.3,4264,3513,5015,11.7,9.6,13.8,67135,63299,70971,,,,,,
01,119,AL,Sumter County,4080,3131,5029,31.3,24,38.6,1295,984,1606,42.8,32.5,53.1,878,665,1091,38.6,29.2,48,25586,23148,28024,,,,,,
01,121,AL,Talladega County,17912,15579,20245,22.7,19.7,25.7,6290,5358,7222,33.6,28.6,38.6,4235,3508,4962,30.7,25.4,36,35646,33447,37845,,,,,,
01,123,AL,Tallapoosa County,7502,6057,8947,18.3,14.8,21.8,2679,2079,3279,29.5,22.9,36.1,1838,1424,2252,27.6,21.4,33.8,34440,32012,36868,,,,,,
01,125,AL,Tuscaloosa County,33258,29183,37333,18,15.8,20.2,9650,8110,11190,23.4,19.7,27.1,6432,5254,7610,21.7,17.7,25.7,43098,40661,45535,,,,,,
01,127,AL,Walker County,15288,13406,17170,23.2,20.3,26.1,5116,4385,5847,34.6,29.7,39.5,3740,3229,4251,34.2,29.5,38.9,36044,33629,38459,,,,,,
01,129,AL,Washington County,3406,2643,4169,19.6,15.2,24,1264,972,1556,28.5,21.9,35.1,875,678,1072,26,20.2,31.8,37639,34174,41104,,,,,,
01,131,AL,Wilcox County,4547,3707,5387,39.6,32.3,46.9,1630,1282,1978,52.5,41.3,63.7,1141,902,1380,47.5,37.5,57.5,21611,19750,23472,,,,,,
01,133,AL,Winston County,4894,3815,5973,20.3,15.8,24.8,1659,1267,2051,31.9,24.3,39.5,1155,879,1431,29.8,22.7,36.9,32574,29693,35455,,,,,,
02,0,AK,Alaska,76850,72916,80784,11,10.4,11.6,27209,25096,29322,14.8,13.6,16,15714,13861,17567,12.1,10.7,13.5,63456,62061,64851,10481,9515,11447,19.8,18,21.6
02,13,AK,Aleutians East Borough,527,419,635,16.8,13.4,20.2,61,44,78,16.4,11.8,21,36,25,47,14.1,9.6,18.6,47077,42458,51696,,,,,,
02,16,AK,Aleutians West Census Area,482,362,602,9,6.8,11.2,86,62,110,11,8,14,50,34,66,8.6,5.9,11.3,58517,53140,63894,,,,,,
02,20,AK,Anchorage Borough,27351,24059,30643,9.6,8.4,10.8,9009,7509,10509,12.2,10.2,14.2,4944,3786,6102,9.5,7.3,11.7,70524,67446,73602,,,,,,
02,50,AK,Bethel Census Area,3794,2876,4712,22.6,17.1,28.1,1842,1327,2357,30.2,21.8,38.6,1117,750,1484,25.9,17.4,34.4,45481,42233,48729,,,,,,
02,60,AK,Bristol Bay Borough,86,66,106,8.8,6.8,10.8,21,15,27,9.1,6.6,11.6,13,9,17,7.6,5.2,10,62912,56830,68994,,,,,,
02,68,AK,Denali Borough,102,77,127,5.6,4.2,7,28,20,36,6.7,4.8,8.6,16,11,21,5.4,3.6,7.2,61004,55062,66946,,,,,,
02,70,AK,Dillingham Census Area,995,761,1229,20.6,15.8,25.4,458,334,582,29.5,21.5,37.5,280,191,369,25.6,17.5,33.7,46845,42826,50864,,,,,,
02,90,AK,Fairbanks North Star Borough,8804,6935,10673,9.4,7.4,11.4,3087,2300,3874,12.5,9.3,15.7,1839,1287,2391,11.1,7.8,14.4,60472,57410,63534,,,,,,
02,100,AK,Haines Borough,304,231,377,12.1,9.2,15,97,71,123,19.5,14.2,24.8,60,41,79,16.8,11.5,22.1,46111,41701,50521,,,,,,
02,105,AK,Hoonah-Angoon Census Area,416,320,512,19.4,14.9,23.9,107,77,137,26.4,19.1,33.7,66,45,87,23.4,16.1,30.7,38122,34441,41803,,,,,,
02,110,AK,Juneau Borough,2524,2000,3048,8.2,6.5,9.9,723,536,910,10,7.4,12.6,399,278,520,7.7,5.4,10,69844,64720,74968,,,,,,
02,122,AK,Kenai Peninsula Borough,5798,4619,6977,10.7,8.5,12.9,1847,1374,2320,14.4,10.7,18.1,1122,797,1447,12,8.5,15.5,57347,53030,61664,,,,,,
02,130,AK,Ketchikan Gateway Borough,1335,1022,1648,10,7.6,12.4,459,335,583,14.8,10.8,18.8,266,183,349,12.2,8.4,16,58073,53033,63113,,,,,,
02,150,AK,Kodiak Island Borough,1116,860,1372,8.3,6.4,10.2,382,279,485,10.3,7.5,13.1,216,148,284,8.3,5.7,10.9,59847,54597,65097,,,,,,
02,164,AK,Lake and Peninsula Borough,287,219,355,17.7,13.5,21.9,117,85,149,25.3,18.4,32.2,72,49,95,21.8,14.9,28.7,39794,36052,43536,,,,,,
02,170,AK,Matanuska-Susitna Borough,9618,7928,11308,10.9,9,12.8,3565,2806,4324,14.1,11.1,17.1,2088,1558,2618,11.4,8.5,14.3,68670,64634,72706,,,,,,
02,180,AK,Nome Census Area,2295,1868,2722,24.6,20,29.2,989,761,1217,30.7,23.6,37.8,570,406,734,25.8,18.4,33.2,43147,39271,47023,,,,,,
02,185,AK,North Slope Borough,1074,816,1332,11.4,8.7,14.1,294,219,369,13.2,9.8,16.6,164,115,213,11,7.7,14.3,68744,62089,75399,,,,,,
02,188,AK,Northwest Arctic Borough,1494,1177,1811,20,15.8,24.2,572,427,717,21.9,16.3,27.5,327,226,428,18.7,12.9,24.5,49466,44764,54168,,,,,,
02,195,AK,Petersburg Census Area,406,304,508,10.6,7.9,13.3,135,98,172,15.6,11.3,19.9,79,54,104,12.3,8.5,16.1,52294,47322,57266,,,,,,
02,198,AK,Prince of Wales-Hyder Census Area,957,743,1171,17.2,13.3,21.1,334,246,422,23.9,17.6,30.2,196,136,256,20.1,13.9,26.3,40756,37107,44405,,,,,,
02,220,AK,Sitka Borough,800,611,989,9.1,6.9,11.3,244,180,308,11.8,8.7,14.9,137,95,179,9.7,6.7,12.7,58000,52447,63553,,,,,,
02,230,AK,Skagway Municipality,40,30,50,4.2,3.2,5.2,11,8,14,6.8,4.9,8.7,7,5,9,6.1,4.2,8,58550,52823,64277,,,,,,
02,240,AK,Southeast Fairbanks Census Area,938,694,1182,13.4,9.9,16.9,393,286,500,21.7,15.8,27.6,233,160,306,17.4,11.9,22.9,54508,49243,59773,,,,,,
02,261,AK,Valdez-Cordova Census Area,858,646,1070,9,6.8,11.2,262,190,334,11.2,8.1,14.3,158,108,208,9.3,6.4,12.2,60297,54586,66008,,,,,,
02,270,AK,Wade Hampton Census Area,2530,2011,3049,34.1,27.1,41.1,1403,1075,1731,46,35.2,56.8,853,619,1087,39.5,28.7,50.3,30883,28181,33585,,,,,,
02,275,AK,Wrangell City and Borough,307,230,384,13.1,9.8,16.4,102,74,130,19.8,14.4,25.2,61,42,80,15.9,10.9,20.9,42752,38911,46593,,,,,,
02,282,AK,Yakutat Borough,97,73,121,14.7,11.1,18.3,40,29,51,22.6,16.3,28.9,25,17,33,20.3,13.8,26.8,49331,44562,54100,,,,,,
02,290,AK,Yukon-Koyukuk Census Area,1512,1221,1803,27.1,21.9,32.3,541,409,673,34.9,26.4,43.4,320,229,411,29.1,20.8,37.4,35177,32501,37853,,,,,,
04,0,AZ,Arizona,1105075,1082284,1127866,17.6,17.2,18,401664,387835,415493,25,24.1,25.9,263822,251690,275954,23,21.9,24.1,46787,46278,47296,129973,123200,136746,29,27.5,30.5
04,1,AZ,Apache County,24394,21102,27686,34.5,29.8,39.2,9358,7803,10913,41.8,34.9,48.7,5966,4799,7133,36.4,29.3,43.5,30651,28209,33093,,,,,,
04,3,AZ,Cochise County,22199,18347,26051,17.7,14.6,20.8,8010,6293,9727,26.9,21.1,32.7,5234,4056,6412,24.7,19.1,30.3,43677,40744,46610,,,,,,
04,5,AZ,Coconino County,30121,26694,33548,23.8,21.1,26.5,8820,7279,10361,28.1,23.2,33,5850,4794,6906,26.2,21.5,30.9,43051,40660,45442,,,,,,
04,7,AZ,Gila County,10403,8193,12613,19.8,15.6,24,3756,2898,4614,33.6,25.9,41.3,2454,1876,3032,30.3,23.2,37.4,37430,34253,40607,,,,,,
04,9,AZ,Graham County,7185,5613,8757,21.6,16.9,26.3,2716,2093,3339,26.3,20.3,32.3,1851,1414,2288,26,19.9,32.1,39299,35702,42896,,,,,,
04,11,AZ,Greenlee County,1052,813,1291,12.7,9.8,15.6,399,302,496,16.7,12.7,20.7,259,195,323,15,11.3,18.7,49592,46357,52827,,,,,,
04,12,AZ,La Paz County,4769,3716,5822,23.7,18.5,28.9,1377,1059,1695,38.1,29.3,46.9,918,698,1138,35.8,27.2,44.4,33818,30992,36644,,,,,,
04,13,AZ,Maricopa County,625090,603538,646642,16.6,16,17.2,233478,221652,245304,23.5,22.3,24.7,152489,143567,161411,21.5,20.2,22.8,50424,49954,50894,,,,,,
04,15,AZ,Mohave County,36831,31556,42106,18.7,16,21.4,13569,11193,15945,33.8,27.9,39.7,8944,7259,10629,30.7,24.9,36.5,36446,35000,37892,,,,,,
04,17,AZ,Navajo County,29291,25646,32936,27.8,24.3,31.3,11456,9565,13347,36.4,30.4,42.4,7542,6133,8951,33.3,27.1,39.5,37723,35122,40324,,,,,,
04,19,AZ,Pima County,170806,159844,181768,17.8,16.7,18.9,55472,49929,61015,25.1,22.6,27.6,36117,32012,40222,22.8,20.2,25.4,44293,42809,45777,,,,,,
04,21,AZ,Pinal County,51500,43987,59013,14.4,12.3,16.5,18384,14907,21861,18.4,14.9,21.9,12334,9830,14838,17.9,14.3,21.5,49833,47734,51932,,,,,,
04,23,AZ,Santa Cruz County,13247,11321,15173,28,23.9,32.1,6294,5337,7251,43.5,36.9,50.1,4176,3468,4884,38.8,32.2,45.4,33952,31087,36817,,,,,,
04,25,AZ,Yavapai County,37975,33265,42685,18.3,16,20.6,11029,9123,12935,28,23.2,32.8,7123,5723,8523,24.7,19.9,29.5,40562,38726,42398,,,,,,
04,27,AZ,Yuma County,40210,34513,45907,21.1,18.1,24.1,17545,14386,20704,32,26.2,37.8,12565,10363,14767,31.6,26.1,37.1,40609,38416,42802,,,,,,
05,0,AR,Arkansas,529710,518451,540969,18.7,18.3,19.1,190538,184070,197006,27.3,26.4,28.2,124638,118946,130330,24.9,23.8,26,38413,37806,39020,61985,58970,65000,32,30.4,33.6
05,1,AR,Arkansas County,3477,2733,4221,18.6,14.6,22.6,1225,923,1527,28.3,21.3,35.3,789,588,990,24.8,18.5,31.1,38129,34614,41644,,,,,,
05,3,AR,Ashley County,4200,3268,5132,19.4,15.1,23.7,1667,1272,2062,31.8,24.3,39.3,1135,854,1416,29.9,22.5,37.3,37042,33865,40219,,,,,,
05,5,AR,Baxter County,6419,5179,7659,15.7,12.7,18.7,1999,1522,2476,27.2,20.7,33.7,1388,1062,1714,26,19.9,32.1,34421,32021,36821,,,,,,
05,7,AR,Benton County,22444,18681,26207,10.2,8.5,11.9,8543,6601,10485,13.9,10.7,17.1,5795,4426,7164,13.3,10.1,16.5,52417,50263,54571,,,,,,
05,9,AR,Boone County,5819,4572,7066,16,12.6,19.4,2214,1691,2737,26.3,20.1,32.5,1465,1113,1817,23.7,18,29.4,35532,32850,38214,,,,,,
05,11,AR,Bradley County,3229,2659,3799,28.5,23.5,33.5,1149,929,1369,43.4,35.1,51.7,721,565,877,38.6,30.2,47,31047,28104,33990,,,,,,
05,13,AR,Calhoun County,804,606,1002,15.6,11.8,19.4,244,182,306,22.6,16.9,28.3,167,125,209,20.3,15.1,25.5,36955,33591,40319,,,,,,
05,15,AR,Carroll County,4469,3506,5432,16.4,12.9,19.9,1613,1197,2029,26.5,19.7,33.3,1135,847,1423,25.4,19,31.8,33789,30998,36580,,,,,,
05,17,AR,Chicot County,3396,2639,4153,30.7,23.9,37.5,1175,895,1455,44.1,33.6,54.6,764,571,957,41,30.7,51.3,27321,24708,29934,,,,,,
05,19,AR,Clark County,4515,3584,5446,22.2,17.6,26.8,1247,949,1545,28.4,21.6,35.2,830,625,1035,26.3,19.8,32.8,33433,30555,36311,,,,,,
05,21,AR,Clay County,2905,2262,3548,18.3,14.3,22.3,1004,748,1260,28.6,21.3,35.9,649,476,822,24.9,18.3,31.5,31976,29364,34588,,,,,,
05,23,AR,Cleburne County,4751,3901,5601,18.6,15.3,21.9,1473,1167,1779,29.1,23.1,35.1,1041,833,1249,28.1,22.5,33.7,35472,32565,38379,,,,,,
05,25,AR,Cleveland County,1334,1029,1639,15.5,12,19,483,363,603,22.7,17,28.4,318,238,398,20.6,15.4,25.8,40402,36654,44150,,,,,,
05,27,AR,Columbia County,5946,4897,6995,25.6,21.1,30.1,1929,1538,2320,35.5,28.3,42.7,1261,993,1529,31.9,25.1,38.7,34538,31240,37836,,,,,,
05,29,AR,Conway County,3808,2962,4654,18.2,14.2,22.2,1321,1004,1638,26.4,20.1,32.7,864,651,1077,24,18.1,29.9,37475,34102,40848,,,,,,
05,31,AR,Craighead County,19617,16934,22300,21.1,18.2,24,6492,5291,7693,27.3,22.3,32.3,4110,3243,4977,24.6,19.4,29.8,37780,35311,40249,,,,,,
05,33,AR,Crawford County,9712,7698,11726,15.8,12.5,19.1,3889,3013,4765,24.2,18.7,29.7,2630,2030,3230,22.3,17.2,27.4,39672,36553,42791,,,,,,
05,35,AR,Crittenden County,15217,13367,17067,30.3,26.6,34,6722,5907,7537,45.9,40.3,51.5,4403,3804,5002,41.6,35.9,47.3,33938,31369,36507,,,,,,
05,37,AR,Cross County,3443,2684,4202,19.6,15.3,23.9,1292,983,1601,29.5,22.4,36.6,869,652,1086,26.5,19.9,33.1,35080,31773,38387,,,,,,
05,39,AR,Dallas County,1486,1111,1861,19.4,14.5,24.3,572,425,719,33.5,24.9,42.1,386,286,486,31,23,39,31350,28437,34263,,,,,,
05,41,AR,Desha County,3611,2860,4362,28,22.2,33.8,1392,1077,1707,41.7,32.2,51.2,951,737,1165,40.3,31.2,49.4,29586,26737,32435,,,,,,
05,43,AR,Drew County,3698,2897,4499,20.9,16.4,25.4,1261,945,1577,30,22.5,37.5,864,652,1076,28.3,21.4,35.2,34952,31874,38030,,,,,,
05,45,AR,Faulkner County,16185,13901,18469,14.8,12.7,16.9,4761,3734,5788,17.4,13.7,21.1,3022,2302,3742,15.5,11.8,19.2,46199,42581,49817,,,,,,
05,47,AR,Franklin County,3059,2324,3794,17.2,13.1,21.3,1151,866,1436,26.6,20,33.2,750,562,938,23.9,17.9,29.9,38514,36140,40888,,,,,,
05,49,AR,Fulton County,2268,1715,2821,18.9,14.3,23.5,793,584,1002,31.2,23,39.4,549,405,693,29.5,21.7,37.3,30191,27738,32644,,,,,,
05,51,AR,Garland County,20502,18055,22949,21.7,19.1,24.3,7484,6491,8477,38,33,43,4706,3958,5454,33.4,28.1,38.7,36690,34808,38572,,,,,,
05,53,AR,Grant County,2108,1621,2595,11.9,9.1,14.7,787,594,980,18.5,14,23,533,402,664,16.9,12.7,21.1,45347,41048,49646,,,,,,
05,55,AR,Greene County,7058,5643,8473,17,13.6,20.4,2657,2044,3270,25.7,19.8,31.6,1747,1337,2157,23.3,17.8,28.8,36391,33939,38843,,,,,,
05,57,AR,Hempstead County,4861,3749,5973,21.8,16.8,26.8,1918,1452,2384,33.2,25.1,41.3,1281,961,1601,31.9,23.9,39.9,31786,28801,34771,,,,,,
05,59,AR,Hot Spring County,4778,3527,6029,15.3,11.3,19.3,1917,1414,2420,26.4,19.5,33.3,1323,980,1666,25.3,18.7,31.9,37243,34127,40359,,,,,,
