Table with column headers in rows 3 and 4,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
01,061,AL,Geneva County,6224,5108,7340,23.6,19.4,27.8,2235,1798,2672,38.2,30.7,45.7,1558,1216,1900,35.9,28,43.8,35378,32367,38389,.,.,.,.,.,.
01,063,AL,Greene County,3040,2377,3703,35,27.4,42.6,1020,799,1241,50.5,39.6,61.4,701,531,871,46.7,35.4,58,25864,23314,28414,.,.,.,.,.,.
01,065,AL,Hale County,3877,3044,4710,25.7,20.2,31.2,1382,1085,1679,38.8,30.5,47.1,982,755,1209,37.5,28.8,46.2,33597,30908,36286,.,.,.,.,.,.
01,067,AL,Henry County,3102,2413,3791,18.2,14.2,22.2,1042,811,1273,28.7,22.4,35,739,557,921,27.3,20.6,34,41590,38570,44610,.,.,.,.,.,.
01,069,AL,Houston County,18527,16548,20506,18.1,16.2,20,7377,6422,8332,30.1,26.2,34,5113,4325,5901,28.6,24.2,33,39636,37582,41690,.,.,.,.,.,.
01,071,AL,Jackson County,8863,7216,10510,16.9,13.8,20,3217,2609,3825,28.1,22.8,33.4,2424,1967,2881,28.3,23,33.6,37204,34273,40135,.,.,.,.,.,.
01,073,AL,Jefferson County,122167,114783,129551,18.9,17.8,20,40476,36719,44233,26.8,24.3,29.3,26583,23523,29643,24.7,21.9,27.5,45024,43476,46572,.,.,.,.,.,.
01,075,AL,Lamar County,3221,2650,3792,23,18.9,27.1,961,762,1160,30.8,24.4,37.2,663,507,819,27.9,21.3,34.5,36475,33136,39814,.,.,.,.,.,.
01,077,AL,Lauderdale County,15526,13182,17870,17.1,14.5,19.7,4647,3759,5535,24.5,19.8,29.2,3242,2589,3895,23,18.4,27.6,43586,41855,45317,.,.,.,.,.,.
01,079,AL,Lawrence County,5798,4677,6919,17.4,14,20.8,1902,1496,2308,26.2,20.6,31.8,1393,1072,1714,25.6,19.7,31.5,40713,37740,43686,.,.,.,.,.,.
01,081,AL,Lee County,29094,25816,32372,19.8,17.6,22,7090,5901,8279,21.8,18.2,25.4,4500,3549,5451,18.8,14.8,22.8,44647,41677,47617,.,.,.,.,.,.
01,083,AL,Limestone County,13621,11579,15663,15.9,13.5,18.3,4352,3562,5142,21.2,17.4,25,2872,2242,3502,18.9,14.8,23,50148,46767,53529,.,.,.,.,.,.
01,085,AL,Lowndes County,3919,3390,4448,37,32,42,1324,1126,1522,53.1,45.2,61,902,738,1066,50.6,41.4,59.8,29734,26809,32659,.,.,.,.,.,.
01,087,AL,Macon County,6084,4930,7238,33.8,27.4,40.2,1692,1338,2046,46.4,36.7,56.1,1139,852,1426,42.6,31.8,53.4,29228,26715,31741,.,.,.,.,.,.
01,089,AL,Madison County,47136,42538,51734,13.9,12.5,15.3,15295,13296,17294,19.6,17,22.2,10052,8402,11702,17.5,14.6,20.4,58258,55961,60555,.,.,.,.,.,.
01,091,AL,Marengo County,6268,5453,7083,31.5,27.4,35.6,2309,2026,2592,50,43.9,56.1,1998,1810,2186,58.7,53.2,64.2,33749,30587,36911,.,.,.,.,.,.
01,093,AL,Marion County,6117,4872,7362,20.8,16.6,25,1919,1490,2348,30.5,23.7,37.3,1329,994,1664,28.2,21.1,35.3,34162,31430,36894,.,.,.,.,.,.
01,095,AL,Marshall County,16870,13851,19889,18.1,14.9,21.3,6781,5412,8150,29.5,23.5,35.5,4690,3667,5713,28.3,22.1,34.5,38399,35722,41076,.,.,.,.,.,.
01,097,AL,Mobile County,82625,74522,90728,20.3,18.3,22.3,30830,27189,34471,31.3,27.6,35,20442,17544,23340,28.8,24.7,32.9,42278,40475,44081,.,.,.,.,.,.
01,099,AL,Monroe County,6519,5551,7487,29.7,25.3,34.1,2063,1665,2461,39.1,31.6,46.6,1423,1110,1736,35.6,27.8,43.4,32696,29402,35990,.,.,.,.,.,.
01,101,AL,Montgomery County,48080,43012,53148,22.1,19.8,24.4,17864,15445,20283,33,28.5,37.5,11749,9824,13674,30.4,25.4,35.4,44013,42151,45875,.,.,.,.,.,.
01,103,AL,Morgan County,20479,17766,23192,17.4,15.1,19.7,6874,5817,7931,25.1,21.2,29,4605,3746,5464,22.9,18.6,27.2,44079,40952,47206,.,.,.,.,.,.
01,105,AL,Perry County,3360,2602,4118,36.4,28.2,44.6,1206,935,1477,52.6,40.8,64.4,836,622,1050,49.4,36.7,62.1,25461,22931,27991,.,.,.,.,.,.
01,107,AL,Pickens County,4490,3711,5269,23.8,19.7,27.9,1523,1241,1805,36.3,29.6,43,1107,886,1328,35.2,28.2,42.2,32314,29266,35362,.,.,.,.,.,.
01,109,AL,Pike County,7969,6521,9417,25.3,20.7,29.9,2276,1799,2753,34.8,27.5,42.1,1519,1160,1878,33.1,25.3,40.9,35944,33131,38757,.,.,.,.,.,.
01,111,AL,Randolph County,5202,4258,6146,23.4,19.2,27.6,1693,1349,2037,34.1,27.2,41,1186,925,1447,32.1,25,39.2,35121,32044,38198,.,.,.,.,.,.
01,113,AL,Russell County,14070,11859,16281,23.9,20.1,27.7,5040,4023,6057,34,27.1,40.9,3576,2794,4358,35.1,27.4,42.8,35762,33623,37901,.,.,.,.,.,.
01,115,AL,St. Clair County,11779,9566,13992,14,11.4,16.6,4087,3292,4882,20.7,16.7,24.7,2986,2359,3613,20.7,16.4,25,52437,49124,55750,.,.,.,.,.,.
01,117,AL,Shelby County,16664,13785,19543,8.3,6.9,9.7,5603,4506,6700,11.2,9,13.4,3970,3130,4810,10.6,8.4,12.8,68718,65475,71961,.,.,.,.,.,.
01,119,AL,Sumter County,4756,3847,5665,38,30.7,45.3,1283,1003,1563,48.8,38.1,59.5,889,669,1109,44.4,33.4,55.4,24504,22037,26971,.,.,.,.,.,.
01,121,AL,Talladega County,15399,12512,18286,19.8,16.1,23.5,5099,4112,6086,28.9,23.3,34.5,3589,2827,4351,27.3,21.5,33.1,38505,35625,41385,.,.,.,.,.,.
01,123,AL,Tallapoosa County,9025,7759,10291,22.2,19.1,25.3,3161,2729,3593,36.3,31.3,41.3,2406,2083,2729,38.1,33,43.2,37747,34611,40883,.,.,.,.,.,.
01,125,AL,Tuscaloosa County,32728,28280,37176,17.2,14.9,19.5,9765,7992,11538,23.4,19.1,27.7,6754,5366,8142,22.7,18,27.4,45959,43870,48048,.,.,.,.,.,.
01,127,AL,Walker County,14293,12404,16182,22,19.1,24.9,4629,3947,5311,32.2,27.5,36.9,3079,2528,3630,29.2,24,34.4,37193,33857,40529,.,.,.,.,.,.
01,129,AL,Washington County,3298,2611,3985,19.7,15.6,23.8,1116,881,1351,29.2,23,35.4,767,578,956,25.9,19.5,32.3,41115,37916,44314,.,.,.,.,.,.
01,131,AL,Wilcox County,3624,2831,4417,32.4,25.3,39.5,1420,1091,1749,50.1,38.5,61.7,1002,747,1257,45.9,34.2,57.6,23184,21038,25330,.,.,.,.,.,.
01,133,AL,Winston County,5215,4218,6212,21.9,17.7,26.1,1703,1370,2036,33.9,27.3,40.5,1157,897,1417,30.2,23.4,37,33578,30921,36235,.,.,.,.,.,.
02,000,AK,Alaska,72643,69056,76230,10.1,9.6,10.6,25030,23088,26972,13.6,12.5,14.7,16118,14436,17800,12.5,11.2,13.8,70058,68425,71691,8148,7208,9088,14.9,13.2,16.6
02,013,AK,Aleutians East Borough,470,368,572,15.2,11.9,18.5,43,32,54,13.3,9.9,16.7,27,19,35,11.6,8,15.2,56856,52816,60896,.,.,.,.,.,.
02,016,AK,Aleutians West Census Area,426,322,530,8.1,6.1,10.1,52,38,66,7.6,5.5,9.7,35,24,46,6.9,4.7,9.1,74088,69176,79000,.,.,.,.,.,.
02,020,AK,Anchorage Borough,22753,19508,25998,7.7,6.6,8.8,7571,6008,9134,10.2,8.1,12.3,4994,3809,6179,9.7,7.4,12,76362,73030,79694,.,.,.,.,.,.
02,050,AK,Bethel Census Area,4384,3654,5114,25.1,20.9,29.3,1924,1485,2363,30.8,23.8,37.8,1261,919,1603,29.1,21.2,37,42876,39645,46107,.,.,.,.,.,.
02,060,AK,Bristol Bay Borough,89,68,110,9.5,7.3,11.7,21,15,27,10.4,7.7,13.1,14,9,19,9.7,6.6,12.8,65283,59052,71514,.,.,.,.,.,.
02,068,AK,Denali Borough,100,77,123,5.4,4.1,6.7,15,11,19,3.9,2.8,5,10,7,13,3.5,2.3,4.7,68103,61423,74783,.,.,.,.,.,.
02,070,AK,Dillingham Census Area,1037,803,1271,20.9,16.2,25.6,454,336,572,28.6,21.2,36,293,201,385,28,19.2,36.8,47930,43666,52194,.,.,.,.,.,.
02,090,AK,Fairbanks North Star Borough,8497,6806,10188,8.8,7,10.6,2724,2061,3387,11.2,8.5,13.9,1730,1230,2230,10.5,7.5,13.5,67204,63486,70922,.,.,.,.,.,.
02,100,AK,Haines Borough,295,224,366,11.4,8.6,14.2,90,65,115,17.8,13,22.6,61,42,80,16.3,11.2,21.4,55295,49780,60810,.,.,.,.,.,.
02,105,AK,Hoonah-Angoon Census Area,412,318,506,19.2,14.8,23.6,122,91,153,29.1,21.7,36.5,78,54,102,26.8,18.6,35,42276,38319,46233,.,.,.,.,.,.
02,110,AK,Juneau Borough,2394,1861,2927,7.5,5.8,9.2,703,526,880,9.7,7.2,12.2,421,287,555,8.1,5.5,10.7,83642,79042,88242,.,.,.,.,.,.
02,122,AK,Kenai Peninsula Borough,5623,4442,6804,10.1,8,12.2,1789,1341,2237,13.9,10.4,17.4,1185,842,1528,12.8,9.1,16.5,61629,56749,66509,.,.,.,.,.,.
02,130,AK,Ketchikan Gateway Borough,1391,1086,1696,10.3,8,12.6,433,321,545,14.3,10.6,18,273,187,359,12.9,8.8,17,62619,57073,68165,.,.,.,.,.,.
02,150,AK,Kodiak Island Borough,1191,939,1443,8.5,6.7,10.3,361,266,456,9.8,7.2,12.4,231,159,303,9,6.2,11.8,64782,58535,71029,.,.,.,.,.,.
02,164,AK,Lake and Peninsula Borough,284,218,350,17.3,13.3,21.3,117,86,148,24.4,17.9,30.9,76,52,100,22.9,15.6,30.2,43936,39786,48086,.,.,.,.,.,.
02,170,AK,Matanuska-Susitna Borough,8795,7251,10339,9.4,7.8,11,3093,2378,3808,12,9.2,14.8,1940,1392,2488,10.3,7.4,13.2,72371,69422,75320,.,.,.,.,.,.
02,180,AK,Nome Census Area,2547,2192,2902,26.3,22.6,30,963,754,1172,28.4,22.2,34.6,612,450,774,26.9,19.8,34,46471,42693,50249,.,.,.,.,.,.
02,185,AK,North Slope Borough,1276,994,1558,13.3,10.4,16.2,403,305,501,16.7,12.7,20.7,249,178,320,15.4,11,19.8,74174,67416,80932,.,.,.,.,.,.
02,188,AK,Northwest Arctic Borough,1780,1416,2144,23.3,18.5,28.1,777,588,966,28.6,21.6,35.6,497,352,642,27.2,19.3,35.1,54600,50255,58945,.,.,.,.,.,.
02,195,AK,Petersburg Census Area,403,320,486,10.7,8.5,12.9,109,81,137,13,9.6,16.4,70,49,91,11.4,7.9,14.9,58176,53019,63333,.,.,.,.,.,.
02,198,AK,Prince of Wales-Hyder Census Area,1003,784,1222,17.4,13.6,21.2,343,253,433,24.1,17.7,30.5,220,150,290,22,15,29,48175,43876,52474,.,.,.,.,.,.
02,220,AK,Sitka Borough,870,682,1058,9.8,7.7,11.9,256,196,316,12.6,9.6,15.6,155,110,200,10.9,7.7,14.1,66038,60408,71668,.,.,.,.,.,.
02,230,AK,Skagway Municipality,42,33,51,4.2,3.3,5.1,7,5,9,5.6,4,7.2,5,3,7,6.8,4.7,8.9,63930,57432,70428,.,.,.,.,.,.
02,240,AK,Southeast Fairbanks Census Area,1114,896,1332,16.1,13,19.2,375,283,467,21.3,16.1,26.5,252,181,323,20.7,14.8,26.6,54922,49561,60283,.,.,.,.,.,.
02,261,AK,Valdez-Cordova Census Area,891,672,1110,9.2,6.9,11.5,261,191,331,10.9,8,13.8,165,111,219,9.6,6.5,12.7,63541,57388,69694,.,.,.,.,.,.
02,270,AK,Wade Hampton Census Area,2759,2318,3200,34.7,29.2,40.2,1415,1104,1726,42.4,33.1,51.7,881,643,1119,39.6,28.9,50.3,31274,28952,33596,.,.,.,.,.,.
02,275,AK,Wrangell City and Borough,331,263,399,13.9,11,16.8,104,80,128,20.7,15.9,25.5,68,50,86,17.6,12.9,22.3,49039,44072,54006,.,.,.,.,.,.
02,282,AK,Yakutat Borough,107,81,133,16.7,12.7,20.7,34,25,43,26.8,19.6,34,23,16,30,25.8,17.5,34.1,56365,51760,60970,.,.,.,.,.,.
02,290,AK,Yukon-Koyukuk Census Area,1380,1124,1636,24.4,19.9,28.9,470,349,591,30.1,22.4,37.8,292,199,385,27.5,18.7,36.3,35114,32119,38109,.,.,.,.,.,.
04,000,AZ,Arizona,1206948,1184107,1229789,18.6,18.2,19,422435,409848,435022,26.6,25.8,27.4,289696,278496,300896,25,24,26,48504,47932,49076,122889,117153,128625,29.1,27.7,30.5
04,001,AZ,Apache County,27489,25077,29901,38.7,35.3,42.1,10370,9397,11343,49.3,44.7,53.9,7156,6399,7913,46.5,41.6,51.4,30252,28162,32342,.,.,.,.,.,.
04,003,AZ,Cochise County,23177,19867,26487,18.8,16.1,21.5,8350,6852,9848,29.1,23.9,34.3,5707,4528,6886,28.1,22.3,33.9,45294,42555,48033,.,.,.,.,.,.
04,005,AZ,Coconino County,29461,26517,32405,23.2,20.9,25.5,8440,7143,9737,28.1,23.8,32.4,5551,4542,6560,25.8,21.1,30.5,48732,45602,51862,.,.,.,.,.,.
04,007,AZ,Gila County,11744,9756,13732,22.6,18.8,26.4,3855,3104,4606,36.5,29.4,43.6,2695,2097,3293,35.8,27.9,43.7,39868,36969,42767,.,.,.,.,.,.
04,009,AZ,Graham County,7361,6038,8684,21.6,17.7,25.5,2796,2271,3321,26.8,21.8,31.8,1911,1500,2322,25.7,20.2,31.2,43497,40346,46648,.,.,.,.,.,.
04,011,AZ,Greenlee County,1040,830,1250,11.6,9.3,13.9,343,270,416,13.8,10.9,16.7,227,172,282,12.3,9.3,15.3,54673,49384,59962,.,.,.,.,.,.
04,012,AZ,La Paz County,4643,3664,5622,23.2,18.3,28.1,1276,993,1559,36.9,28.7,45.1,863,645,1081,34,25.4,42.6,33994,31251,36737,.,.,.,.,.,.
04,013,AZ,Maricopa County,696086,675233,716939,17.6,17.1,18.1,251406,240867,261945,25.1,24,26.2,174616,166469,182763,24,22.9,25.1,52066,51495,52637,.,.,.,.,.,.
04,015,AZ,Mohave County,42044,36494,47594,21.3,18.5,24.1,12908,10497,15319,34,27.6,40.4,8452,6578,10326,30.1,23.4,36.8,38560,36545,40575,.,.,.,.,.,.
04,017,AZ,Navajo County,33422,30059,36785,31.8,28.6,35,12908,11320,14496,43.1,37.8,48.4,9296,8089,10503,42.4,36.9,47.9,37182,34614,39750,.,.,.,.,.,.
04,019,AZ,Pima County,187646,176216,199076,19.3,18.1,20.5,57164,51315,63013,26.5,23.8,29.2,37056,32662,41450,23.7,20.9,26.5,43926,42800,45052,.,.,.,.,.,.
04,021,AZ,Pinal County,60575,53481,67669,16.7,14.7,18.7,23243,20033,26453,24.3,20.9,27.7,15874,13448,18300,22.5,19.1,25.9,49887,47703,52071,.,.,.,.,.,.
04,023,AZ,Santa Cruz County,10528,8289,12767,22.7,17.9,27.5,4653,3583,5723,34.7,26.7,42.7,3211,2371,4051,32.4,23.9,40.9,35753,32352,39154,.,.,.,.,.,.
04,025,AZ,Yavapai County,34732,30018,39446,16.4,14.2,18.6,9122,7294,10950,24.4,19.5,29.3,6118,4660,7576,21.6,16.4,26.8,40486,38437,42535,.,.,.,.,.,.
04,027,AZ,Yuma County,37000,31608,42392,19.2,16.4,22,15601,12953,18249,29.4,24.4,34.4,10963,8812,13114,28.8,23.1,34.5,40498,38437,42559,.,.,.,.,.,.
05,000,AR,Arkansas,557399,545273,569525,19.4,19,19.8,197129,190244,204014,28.3,27.3,29.3,132920,126907,138933,26.4,25.2,27.6,40605,39921,41289,60285,56772,63798,32.1,30.2,34
05,001,AR,Arkansas County,3650,2954,4346,19.8,16,23.6,1258,997,1519,29.6,23.5,35.7,809,604,1014,26.8,20,33.6,38497,35211,41783,.,.,.,.,.,.
05,003,AR,Ashley County,4607,3737,5477,21.9,17.8,26,1745,1412,2078,35.4,28.6,42.2,1164,892,1436,32.9,25.2,40.6,36479,33236,39722,.,.,.,.,.,.
05,005,AR,Baxter County,6288,4986,7590,15.6,12.4,18.8,1946,1497,2395,27,20.8,33.2,1300,957,1643,24,17.7,30.3,36082,33443,38721,.,.,.,.,.,.
05,007,AR,Benton County,27393,23588,31198,11.7,10.1,13.3,10873,9006,12740,17.1,14.2,20,7466,6060,8872,16.1,13.1,19.1,56518,54167,58869,.,.,.,.,.,.
05,009,AR,Boone County,6358,5182,7534,17.2,14,20.4,2202,1732,2672,26.5,20.8,32.2,1470,1107,1833,24,18.1,29.9,38410,35832,40988,.,.,.,.,.,.
05,011,AR,Bradley County,2987,2406,3568,27,21.8,32.2,1039,825,1253,39.8,31.6,48,732,566,898,39.4,30.5,48.3,31733,28600,34866,.,.,.,.,.,.
05,013,AR,Calhoun County,954,755,1153,18.9,15,22.8,238,185,291,25.9,20.1,31.7,165,122,208,24.2,17.9,30.5,37497,33758,41236,.,.,.,.,.,.
05,015,AR,Carroll County,6096,5156,7036,22.2,18.8,25.6,2259,1864,2654,36.7,30.3,43.1,1604,1305,1903,35,28.5,41.5,34109,31026,37192,.,.,.,.,.,.
05,017,AR,Chicot County,3431,2753,4109,32.4,26,38.8,1210,944,1476,46.6,36.4,56.8,814,611,1017,44.7,33.6,55.8,28006,25316,30696,.,.,.,.,.,.
05,019,AR,Clark County,4542,3613,5471,22.7,18.1,27.3,1351,1070,1632,31.1,24.6,37.6,945,732,1158,29.4,22.8,36,36517,33469,39565,.,.,.,.,.,.
05,021,AR,Clay County,3035,2431,3639,20,16,24,943,741,1145,29.5,23.2,35.8,635,481,789,25.9,19.6,32.2,33488,30527,36449,.,.,.,.,.,.
05,023,AR,Cleburne County,4121,3310,4932,16.3,13.1,19.5,1309,1029,1589,26.4,20.8,32,891,680,1102,24.1,18.4,29.8,41612,38197,45027,.,.,.,.,.,.
05,025,AR,Cleveland County,1445,1133,1757,17,13.3,20.7,526,407,645,26,20.1,31.9,361,270,452,23.2,17.3,29.1,42414,38332,46496,.,.,.,.,.,.
05,027,AR,Columbia County,5241,4269,6213,23.2,18.9,27.5,1649,1309,1989,32.1,25.5,38.7,1162,897,1427,31.4,24.2,38.6,36927,33489,40365,.,.,.,.,.,.
05,029,AR,Conway County,4411,3702,5120,21.1,17.7,24.5,1595,1315,1875,33.1,27.3,38.9,1025,799,1251,29.1,22.7,35.5,38145,35026,41264,.,.,.,.,.,.
05,031,AR,Craighead County,19502,16920,22084,20,17.4,22.6,7174,6030,8318,28.9,24.3,33.5,4609,3714,5504,25.9,20.9,30.9,41608,38647,44569,.,.,.,.,.,.
05,033,AR,Crawford County,11666,9854,13478,19.2,16.2,22.2,4273,3512,5034,27.9,22.9,32.9,3134,2557,3711,27,22,32,39384,37114,41654,.,.,.,.,.,.
05,035,AR,Crittenden County,11579,9564,13594,23.6,19.5,27.7,4993,3968,6018,36.1,28.7,43.5,3311,2521,4101,33.2,25.3,41.1,37726,35403,40049,.,.,.,.,.,.
05,037,AR,Cross County,3546,2795,4297,20.6,16.2,25,1315,1020,1610,31.3,24.3,38.3,927,694,1160,30.4,22.7,38.1,35438,32037,38839,.,.,.,.,.,.
05,039,AR,Dallas County,1606,1231,1981,21.4,16.4,26.4,603,464,742,36.9,28.4,45.4,408,303,513,34.7,25.8,43.6,32591,29613,35569,.,.,.,.,.,.
