Table with column headers in rows 3 and 4,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
13,103,GA,Effingham County,5772,4537,7007,9.8,7.7,11.9,2162,1646,2678,13.8,10.5,17.1,1501,1111,1891,13,9.6,16.4,68109,62127,74091,.,.,.,.,.,.
13,105,GA,Elbert County,4312,3514,5110,22.9,18.7,27.1,1438,1134,1742,34.9,27.5,42.3,934,686,1182,31.2,22.9,39.5,35452,32131,38773,.,.,.,.,.,.
13,107,GA,Emanuel County,5890,4786,6994,27.6,22.4,32.8,2187,1689,2685,39.4,30.4,48.4,1556,1173,1939,38.6,29.1,48.1,33551,30185,36917,.,.,.,.,.,.
13,109,GA,Evans County,2899,2357,3441,28,22.8,33.2,1167,904,1430,41.3,32,50.6,799,605,993,38.4,29.1,47.7,34464,30823,38105,.,.,.,.,.,.
13,111,GA,Fannin County,3409,2639,4179,13.6,10.5,16.7,1044,762,1326,24.9,18.2,31.6,740,524,956,23.4,16.6,30.2,42986,38512,47460,.,.,.,.,.,.
13,113,GA,Fayette County,6424,5118,7730,5.7,4.5,6.9,2034,1551,2517,7.8,5.9,9.7,1488,1096,1880,7.1,5.2,9,87831,81890,93772,.,.,.,.,.,.
13,115,GA,Floyd County,17913,15346,20480,19.2,16.5,21.9,6070,5007,7133,27.3,22.5,32.1,4236,3403,5069,26.1,21,31.2,45979,42199,49759,.,.,.,.,.,.
13,117,GA,Forsyth County,11978,10022,13934,5.3,4.4,6.2,3506,2750,4262,5.6,4.4,6.8,2397,1861,2933,4.9,3.8,6,103083,99644,106522,.,.,.,.,.,.
13,119,GA,Franklin County,4127,3342,4912,18.7,15.1,22.3,1245,933,1557,25.4,19.1,31.7,885,644,1126,24.7,18,31.4,42703,38046,47360,.,.,.,.,.,.
13,121,GA,Fulton County,149652,133368,165936,14.8,13.2,16.4,48299,40541,56057,21.1,17.7,24.5,34089,28360,39818,20.4,17,23.8,64901,63093,66709,.,.,.,.,.,.
13,123,GA,Gilmer County,4376,3381,5371,14.4,11.1,17.7,1518,1119,1917,25.9,19.1,32.7,1054,755,1353,25.2,18.1,32.3,46200,42012,50388,.,.,.,.,.,.
13,125,GA,Glascock County,515,393,637,17.3,13.2,21.4,154,113,195,22.3,16.4,28.2,108,77,139,20.2,14.4,26,43529,38691,48367,.,.,.,.,.,.
13,127,GA,Glynn County,14304,11776,16832,17,14,20,5462,4359,6565,29.4,23.5,35.3,3655,2838,4472,26.8,20.8,32.8,50740,47392,54088,.,.,.,.,.,.
13,129,GA,Gordon County,7877,6344,9410,14,11.3,16.7,2715,2075,3355,19.7,15,24.4,1874,1385,2363,18.2,13.5,22.9,46868,43091,50645,.,.,.,.,.,.
13,131,GA,Grady County,4986,3850,6122,20.3,15.7,24.9,1936,1444,2428,31.5,23.5,39.5,1227,861,1593,27.4,19.2,35.6,41095,37023,45167,.,.,.,.,.,.
13,133,GA,Greene County,2904,2254,3554,17,13.2,20.8,977,723,1231,30.2,22.4,38,673,485,861,28.9,20.8,37,50736,46061,55411,.,.,.,.,.,.
13,135,GA,Gwinnett County,97757,88589,106925,10.7,9.7,11.7,37649,32965,42333,15.2,13.3,17.1,28015,24412,31618,15,13.1,16.9,68957,66694,71220,.,.,.,.,.,.
13,137,GA,Habersham County,5585,4427,6743,13.3,10.5,16.1,1786,1316,2256,18.1,13.3,22.9,1254,904,1604,17.2,12.4,22,49292,45273,53311,.,.,.,.,.,.
13,139,GA,Hall County,25982,22333,29631,13.3,11.4,15.2,10386,8846,11926,20.8,17.7,23.9,6623,5415,7831,17.9,14.6,21.2,61320,58283,64357,.,.,.,.,.,.
13,141,GA,Hancock County,2190,1646,2734,30.3,22.8,37.8,607,447,767,45.4,33.4,57.4,418,296,540,41.2,29.2,53.2,31247,27932,34562,.,.,.,.,.,.
13,143,GA,Haralson County,4393,3341,5445,15.3,11.6,19,1555,1135,1975,22.5,16.4,28.6,1035,727,1343,20.2,14.2,26.2,45167,40661,49673,.,.,.,.,.,.
13,145,GA,Harris County,2774,2117,3431,8.3,6.3,10.3,827,614,1040,11.5,8.5,14.5,590,425,755,10.5,7.6,13.4,72811,66688,78934,.,.,.,.,.,.
13,147,GA,Hart County,4725,3816,5634,18.9,15.3,22.5,1438,1109,1767,26.6,20.5,32.7,1018,764,1272,25.2,18.9,31.5,44603,39838,49368,.,.,.,.,.,.
13,149,GA,Heard County,2187,1726,2648,18.9,14.9,22.9,733,560,906,28.1,21.5,34.7,502,374,630,25.5,19,32,44575,39967,49183,.,.,.,.,.,.
13,151,GA,Henry County,22065,18653,25477,9.8,8.3,11.3,8429,6710,10148,14.6,11.6,17.6,5864,4508,7220,13,10,16,67493,64566,70420,.,.,.,.,.,.
13,153,GA,Houston County,19675,16484,22866,13,10.9,15.1,7858,6339,9377,20.2,16.3,24.1,5544,4364,6724,19.2,15.1,23.3,59291,54822,63760,.,.,.,.,.,.
13,155,GA,Irwin County,1836,1414,2258,22,16.9,27.1,601,440,762,31.2,22.9,39.5,430,306,554,29.4,20.9,37.9,38511,34407,42615,.,.,.,.,.,.
13,157,GA,Jackson County,7670,6203,9137,11.5,9.3,13.7,2516,1938,3094,14.8,11.4,18.2,1694,1232,2156,13.4,9.7,17.1,63422,58827,68017,.,.,.,.,.,.
13,159,GA,Jasper County,2426,1959,2893,17.6,14.2,21,807,607,1007,24.8,18.7,30.9,575,420,730,23.8,17.4,30.2,50234,44608,55860,.,.,.,.,.,.
13,161,GA,Jeff Davis County,3147,2432,3862,21.2,16.4,26,1262,941,1583,32,23.9,40.1,876,633,1119,30.2,21.8,38.6,36786,32885,40687,.,.,.,.,.,.
13,163,GA,Jefferson County,3643,2855,4431,24,18.8,29.2,1331,1015,1647,36,27.4,44.6,916,672,1160,33.8,24.8,42.8,35201,31670,38732,.,.,.,.,.,.
13,165,GA,Jenkins County,2474,1928,3020,32.8,25.6,40,783,599,967,44.3,33.9,54.7,521,377,665,39.8,28.8,50.8,32472,28921,36023,.,.,.,.,.,.
13,167,GA,Johnson County,2333,1822,2844,29,22.7,35.3,640,489,791,35.5,27.1,43.9,426,306,546,31.7,22.8,40.6,35243,31633,38853,.,.,.,.,.,.
13,169,GA,Jones County,3641,2834,4448,12.9,10,15.8,1241,943,1539,19,14.4,23.6,864,634,1094,17.1,12.6,21.6,56039,50503,61575,.,.,.,.,.,.
13,171,GA,Lamar County,2881,2253,3509,16.5,12.9,20.1,964,712,1216,25.2,18.6,31.8,688,497,879,25,18.1,31.9,41060,37497,44623,.,.,.,.,.,.
13,173,GA,Lanier County,2085,1638,2532,20.5,16.1,24.9,759,563,955,30.3,22.5,38.1,499,357,641,28.1,20.1,36.1,39165,34809,43521,.,.,.,.,.,.
13,175,GA,Laurens County,10457,8958,11956,22.6,19.4,25.8,3553,2778,4328,30.8,24.1,37.5,2332,1696,2968,27.7,20.2,35.2,38078,35516,40640,.,.,.,.,.,.
13,177,GA,Lee County,3121,2485,3757,10.9,8.7,13.1,1178,906,1450,15.4,11.9,18.9,774,568,980,13.2,9.7,16.7,68891,61679,76103,.,.,.,.,.,.
13,179,GA,Liberty County,9989,8274,11704,16.8,13.9,19.7,4212,3271,5153,24.8,19.3,30.3,2806,2111,3501,26,19.6,32.4,45655,42153,49157,.,.,.,.,.,.
13,181,GA,Lincoln County,1409,1097,1721,18.1,14.1,22.1,417,315,519,27.8,21,34.6,294,214,374,27.1,19.8,34.4,44819,40799,48839,.,.,.,.,.,.
13,183,GA,Long County,3550,2836,4264,19.1,15.3,22.9,1430,1103,1757,27.5,21.2,33.8,937,703,1171,25.1,18.8,31.4,48328,43670,52986,.,.,.,.,.,.
13,185,GA,Lowndes County,27533,24892,30174,25.3,22.9,27.7,8058,6472,9644,29.7,23.9,35.5,5409,4181,6637,28,21.6,34.4,42019,38566,45472,.,.,.,.,.,.
13,187,GA,Lumpkin County,4156,3179,5133,13.9,10.6,17.2,1107,820,1394,19.2,14.2,24.2,775,558,992,18.3,13.2,23.4,55453,50276,60630,.,.,.,.,.,.
13,189,GA,McDuffie County,4489,3630,5348,21.2,17.1,25.3,1682,1263,2101,31.2,23.4,39,1206,892,1520,30.2,22.3,38.1,40814,36570,45058,.,.,.,.,.,.
13,191,GA,McIntosh County,2734,2092,3376,19.5,14.9,24.1,781,577,985,34.3,25.3,43.3,541,388,694,31.7,22.7,40.7,40832,36340,45324,.,.,.,.,.,.
13,193,GA,Macon County,3371,2563,4179,29.6,22.5,36.7,981,721,1241,38.7,28.4,49,688,496,880,36.8,26.5,47.1,32974,29935,36013,.,.,.,.,.,.
13,195,GA,Madison County,4602,3740,5464,15.9,12.9,18.9,1494,1131,1857,22.5,17,28,1053,779,1327,21.7,16,27.4,47956,43039,52873,.,.,.,.,.,.
13,197,GA,Marion County,1999,1543,2455,23.9,18.4,29.4,698,522,874,38.7,29,48.4,476,347,605,34.6,25.2,44,39408,35663,43153,.,.,.,.,.,.
13,199,GA,Meriwether County,4139,3214,5064,19.9,15.4,24.4,1486,1107,1865,33.3,24.8,41.8,1030,743,1317,31.8,23,40.6,38442,34635,42249,.,.,.,.,.,.
13,201,GA,Miller County,1356,1050,1662,23.8,18.4,29.2,487,366,608,36.2,27.2,45.2,344,254,434,33.2,24.5,41.9,37878,33768,41988,.,.,.,.,.,.
13,205,GA,Mitchell County,5488,4281,6695,27.5,21.5,33.5,1894,1422,2366,37.9,28.5,47.3,1313,954,1672,35.3,25.7,44.9,36234,32855,39613,.,.,.,.,.,.
13,207,GA,Monroe County,3446,2768,4124,13.3,10.7,15.9,1002,749,1255,18.2,13.6,22.8,698,507,889,16.8,12.2,21.4,57038,51030,63046,.,.,.,.,.,.
13,209,GA,Montgomery County,1707,1311,2103,20.5,15.7,25.3,543,404,682,29.2,21.7,36.7,383,275,491,28.2,20.3,36.1,41858,37700,46016,.,.,.,.,.,.
13,211,GA,Morgan County,2196,1659,2733,12,9.1,14.9,816,603,1029,19.8,14.7,24.9,588,425,751,19,13.7,24.3,55251,50158,60344,.,.,.,.,.,.
13,213,GA,Murray County,6765,5481,8049,17.2,13.9,20.5,2483,1985,2981,25.5,20.4,30.6,1770,1408,2132,24.5,19.5,29.5,45975,41639,50311,.,.,.,.,.,.
13,215,GA,Muscogee County,42476,38197,46755,22.6,20.3,24.9,15808,13619,17997,33.4,28.8,38,10236,8465,12007,30.7,25.4,36,42610,39994,45226,.,.,.,.,.,.
13,217,GA,Newton County,14236,11379,17093,13.4,10.7,16.1,5617,4195,7039,20.1,15,25.2,4000,2893,5107,19.1,13.8,24.4,55632,50322,60942,.,.,.,.,.,.
13,219,GA,Oconee County,2477,1963,2991,6.5,5.1,7.9,742,552,932,7.4,5.5,9.3,510,370,650,6.4,4.6,8.2,92216,83020,101412,.,.,.,.,.,.
13,221,GA,Oglethorpe County,1965,1520,2410,13.4,10.4,16.4,618,456,780,20.1,14.8,25.4,448,326,570,19.6,14.3,24.9,44718,41345,48091,.,.,.,.,.,.
13,223,GA,Paulding County,13225,10659,15791,8.3,6.7,9.9,4688,3591,5785,11.2,8.6,13.8,3339,2526,4152,10.5,7.9,13.1,67906,64068,71744,.,.,.,.,.,.
13,225,GA,Peach County,5091,4027,6155,19.6,15.5,23.7,1716,1296,2136,30,22.7,37.3,1127,821,1433,27,19.7,34.3,46608,42201,51015,.,.,.,.,.,.
13,227,GA,Pickens County,3364,2647,4081,10.8,8.5,13.1,1224,923,1525,19.1,14.4,23.8,853,627,1079,17.7,13,22.4,61145,55858,66432,.,.,.,.,.,.
13,229,GA,Pierce County,3711,3032,4390,19.4,15.8,23,1345,1058,1632,28.1,22.1,34.1,898,677,1119,25.2,19,31.4,42140,37922,46358,.,.,.,.,.,.
13,231,GA,Pike County,1920,1513,2327,10.7,8.4,13,581,431,731,14,10.4,17.6,395,281,509,12.1,8.6,15.6,62250,55698,68802,.,.,.,.,.,.
13,233,GA,Polk County,7828,6296,9360,19,15.3,22.7,2884,2201,3567,27.3,20.8,33.8,2017,1510,2524,26.1,19.5,32.7,43488,39444,47532,.,.,.,.,.,.
13,235,GA,Pulaski County,2244,1720,2768,22.5,17.3,27.7,640,475,805,31.1,23.1,39.1,444,321,567,27.4,19.8,35,39743,35492,43994,.,.,.,.,.,.
13,237,GA,Putnam County,3698,2877,4519,17.2,13.4,21,1350,1013,1687,30.8,23.1,38.5,884,635,1133,27.3,19.6,35,47710,43548,51872,.,.,.,.,.,.
13,239,GA,Quitman County,613,471,755,26.1,20,32.2,190,141,239,43,32,54,136,99,173,41.7,30.2,53.2,31151,27705,34597,.,.,.,.,.,.
13,241,GA,Rabun County,2899,2416,3382,17.8,14.8,20.8,802,636,968,28.9,22.9,34.9,490,364,616,24.9,18.5,31.3,43042,38796,47288,.,.,.,.,.,.
13,243,GA,Randolph County,2232,1805,2659,33.6,27.2,40,680,539,821,49.1,38.9,59.3,445,333,557,44.7,33.5,55.9,30847,27482,34212,.,.,.,.,.,.
13,245,GA,Richmond County,45089,39333,50845,23.7,20.7,26.7,16142,13481,18803,35.4,29.6,41.2,11021,9013,13029,34.3,28,40.6,38297,35917,40677,.,.,.,.,.,.
13,247,GA,Rockdale County,12585,10184,14986,14.1,11.4,16.8,4988,3786,6190,22.5,17.1,27.9,3380,2469,4291,20,14.6,25.4,59341,54568,64114,.,.,.,.,.,.
13,249,GA,Schley County,938,730,1146,18,14,22,350,263,437,26.4,19.8,33,245,179,311,23,16.8,29.2,43568,38863,48273,.,.,.,.,.,.
13,251,GA,Screven County,2765,2059,3471,20.5,15.3,25.7,955,700,1210,33.8,24.8,42.8,699,499,899,34.8,24.8,44.8,38870,35634,42106,.,.,.,.,.,.
13,253,GA,Seminole County,2385,1937,2833,29.2,23.7,34.7,761,590,932,44.8,34.7,54.9,545,419,671,43.4,33.4,53.4,35527,31751,39303,.,.,.,.,.,.
13,255,GA,Spalding County,12754,10613,14895,19.9,16.6,23.2,4974,3886,6062,32.5,25.4,39.6,3619,2813,4425,32.5,25.3,39.7,45121,41646,48596,.,.,.,.,.,.
13,257,GA,Stephens County,4713,3672,5754,18.7,14.6,22.8,1631,1219,2043,28.4,21.2,35.6,1105,805,1405,26.8,19.5,34.1,40483,36077,44889,.,.,.,.,.,.
13,259,GA,Stewart County,1601,1225,1977,36.2,27.7,44.7,304,225,383,38.6,28.6,48.6,215,155,275,36.6,26.4,46.8,31800,28280,35320,.,.,.,.,.,.
13,261,GA,Sumter County,7169,5685,8653,25.5,20.2,30.8,2548,1898,3198,38.3,28.5,48.1,1763,1280,2246,35.7,25.9,45.5,36611,34050,39172,.,.,.,.,.,.
13,263,GA,Talbot County,1382,1059,1705,22.2,17,27.4,382,282,482,37.2,27.4,47,274,196,352,34.9,25,44.8,36269,32363,40175,.,.,.,.,.,.
13,265,GA,Taliaferro County,430,327,533,26.5,20.2,32.8,120,89,151,44.1,32.6,55.6,87,62,112,44.2,31.7,56.7,30586,27255,33917,.,.,.,.,.,.
13,267,GA,Tattnall County,5677,4515,6839,27.3,21.7,32.9,1840,1407,2273,35.7,27.3,44.1,1299,970,1628,34,25.4,42.6,38672,35515,41829,.,.,.,.,.,.
13,269,GA,Taylor County,1904,1471,2337,23.7,18.3,29.1,559,413,705,34.7,25.7,43.7,396,284,508,32.6,23.4,41.8,35608,31802,39414,.,.,.,.,.,.
13,271,GA,Telfair County,4366,3462,5270,34.6,27.4,41.8,1108,864,1352,42.8,33.4,52.2,713,529,897,36,26.7,45.3,31354,28021,34687,.,.,.,.,.,.
13,273,GA,Terrell County,2789,2260,3318,33,26.7,39.3,974,757,1191,49.4,38.4,60.4,639,476,802,44.3,33,55.6,33939,30645,37233,.,.,.,.,.,.
13,275,GA,Thomas County,7862,6299,9425,17.9,14.3,21.5,2682,1976,3388,25.4,18.7,32.1,1902,1353,2451,24.5,17.4,31.6,43257,39105,47409,.,.,.,.,.,.
13,277,GA,Tift County,8468,6988,9948,21.7,17.9,25.5,3130,2407,3853,31.5,24.2,38.8,2310,1760,2860,32.5,24.7,40.3,41544,37406,45682,.,.,.,.,.,.
13,279,GA,Toombs County,5934,4694,7174,22.3,17.6,27,2378,1738,3018,33.5,24.5,42.5,1673,1191,2155,32.3,23,41.6,35226,32418,38034,.,.,.,.,.,.
13,281,GA,Towns County,1439,1110,1768,13.8,10.7,16.9,336,247,425,22.6,16.6,28.6,250,179,321,23.2,16.6,29.8,44055,39423,48687,.,.,.,.,.,.
13,283,GA,Treutlen County,1760,1367,2153,27.4,21.3,33.5,593,443,743,37.9,28.3,47.5,401,291,511,33.7,24.5,42.9,34473,30771,38175,.,.,.,.,.,.
13,285,GA,Troup County,14566,12622,16510,21.6,18.7,24.5,4737,3808,5666,27.9,22.4,33.4,3176,2409,3943,25.6,19.4,31.8,43112,38828,47396,.,.,.,.,.,.
13,287,GA,Turner County,2104,1629,2579,27.6,21.4,33.8,801,604,998,42,31.7,52.3,572,422,722,42.2,31.1,53.3,33310,29697,36923,.,.,.,.,.,.
13,289,GA,Twiggs County,1794,1394,2194,22.2,17.2,27.2,527,391,663,33.9,25.2,42.6,378,272,484,33.1,23.9,42.3,39639,35257,44021,.,.,.,.,.,.
13,291,GA,Union County,3550,2930,4170,15.4,12.7,18.1,933,738,1128,24.8,19.6,30,595,434,756,20.5,14.9,26.1,46097,41355,50839,.,.,.,.,.,.
13,293,GA,Upson County,5262,4220,6304,20.5,16.4,24.6,1777,1330,2224,31.1,23.3,38.9,1224,884,1564,29.7,21.4,38,39780,35914,43646,.,.,.,.,.,.
13,295,GA,Walker County,10520,8598,12442,15.6,12.8,18.4,3601,2869,4333,24.2,19.3,29.1,2334,1741,2927,21.2,15.8,26.6,44176,40262,48090,.,.,.,.,.,.
13,297,GA,Walton County,11157,9199,13115,12.3,10.1,14.5,3802,2913,4691,16.8,12.9,20.7,2616,1933,3299,15.4,11.4,19.4,58028,53488,62568,.,.,.,.,.,.
13,299,GA,Ware County,7354,5615,9093,22,16.8,27.2,2956,2197,3715,35.1,26.1,44.1,2035,1473,2597,33.7,24.4,43,38412,35160,41664,.,.,.,.,.,.
13,301,GA,Warren County,1457,1152,1762,27.9,22.1,33.7,463,348,578,43.1,32.4,53.8,327,238,416,40.1,29.2,51,34680,30804,38556,.,.,.,.,.,.
13,303,GA,Washington County,4966,4160,5772,26.7,22.4,31,1502,1164,1840,33.9,26.3,41.5,1077,816,1338,33,25,41,37464,33478,41450,.,.,.,.,.,.
13,305,GA,Wayne County,5627,4461,6793,20.2,16,24.4,2177,1674,2680,30.1,23.1,37.1,1637,1258,2016,31.2,24,38.4,45814,42253,49375,.,.,.,.,.,.
13,307,GA,Webster County,520,398,642,20,15.3,24.7,152,113,191,30.1,22.4,37.8,107,78,136,26.9,19.5,34.3,39266,35173,43359,.,.,.,.,.,.
13,309,GA,Wheeler County,2010,1514,2506,37.4,28.2,46.6,533,394,672,39.9,29.5,50.3,370,266,474,37.4,26.9,47.9,31001,27488,34514,.,.,.,.,.,.
13,311,GA,White County,3826,2946,4706,13.3,10.2,16.4,1200,891,1509,20.6,15.3,25.9,817,587,1047,18.5,13.3,23.7,50194,45110,55278,.,.,.,.,.,.
13,313,GA,Whitfield County,17059,14630,19488,16.5,14.2,18.8,6511,5551,7471,24.1,20.6,27.6,4968,4259,5677,24.7,21.2,28.2,42568,39959,45177,.,.,.,.,.,.
13,315,GA,Wilcox County,2097,1669,2525,30.7,24.4,37,576,432,720,35.5,26.6,44.4,405,298,512,35.2,25.9,44.5,35015,31316,38714,.,.,.,.,.,.
13,317,GA,Wilkes County,2216,1745,2687,22.8,18,27.6,726,557,895,35,26.8,43.2,528,397,659,34.2,25.7,42.7,34897,31026,38768,.,.,.,.,.,.
13,319,GA,Wilkinson County,2074,1720,2428,23.5,19.5,27.5,646,489,803,31.7,24,39.4,467,349,585,30.1,22.5,37.7,40906,36439,45373,.,.,.,.,.,.
13,321,GA,Worth County,4383,3502,5264,21.6,17.3,25.9,1480,1130,1830,32.5,24.8,40.2,1080,812,1348,32.1,24.1,40.1,42913,38717,47109,.,.,.,.,.,.
15,000,HI,Hawaii,132201,126481,137921,9.5,9.1,9.9,35572,32442,38702,11.9,10.9,12.9,22463,19838,25088,10.7,9.5,11.9,77936,76340,79532,11596,9898,13294,13.3,11.4,15.2
15,001,HI,Hawaii County,29604,25460,33748,15,12.9,17.1,8938,6885,10991,20.9,16.1,25.7,5738,4198,7278,18.8,13.8,23.8,56540,53296,59784,.,.,.,.,.,.
15,003,HI,Honolulu County,79084,72828,85340,8.3,7.6,9,20432,17412,23452,9.9,8.4,11.4,12841,10595,15087,9,7.4,10.6,80947,79642,82252,.,.,.,.,.,.
15,005,HI,Kalawao County,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15,007,HI,Kauai County,7172,5749,8595,10.1,8.1,12.1,2032,1469,2595,13,9.4,16.6,1206,791,1621,10.7,7,14.4,74881,70744,79018,.,.,.,.,.,.
15,009,HI,Maui County,16342,13633,19051,10,8.3,11.7,4169,2997,5341,11.8,8.5,15.1,2678,1810,3546,10.5,7.1,13.9,76376,72812,79940,.,.,.,.,.,.
16,000,ID,Idaho,211937,203631,220243,12.6,12.1,13.1,64896,60371,69421,14.8,13.8,15.8,42957,39032,46882,13.3,12.1,14.5,52280,51448,53112,20008,17900,22116,17.5,15.7,19.3
16,001,ID,Ada County,47955,43399,52511,10.8,9.8,11.8,11542,9454,13630,10.6,8.7,12.5,7709,6154,9264,9.4,7.5,11.3,61469,59079,63859,.,.,.,.,.,.
16,003,ID,Adams County,597,463,731,14.5,11.2,17.8,183,136,230,25.3,18.7,31.9,126,90,162,23.1,16.5,29.7,43442,38967,47917,.,.,.,.,.,.
16,005,ID,Bannock County,11846,9918,13774,14.2,11.9,16.5,3487,2625,4349,15.5,11.7,19.3,2290,1641,2939,14.1,10.1,18.1,51093,47367,54819,.,.,.,.,.,.
16,007,ID,Bear Lake County,698,540,856,11.7,9.1,14.3,254,187,321,15.6,11.5,19.7,170,119,221,13.9,9.7,18.1,51343,46151,56535,.,.,.,.,.,.
16,009,ID,Benewah County,1297,1004,1590,14.3,11.1,17.5,471,344,598,22.8,16.7,28.9,318,224,412,20.6,14.5,26.7,43570,39360,47780,.,.,.,.,.,.
16,011,ID,Bingham County,5670,4494,6846,12.5,9.9,15.1,2283,1696,2870,16.1,12,20.2,1598,1165,2031,15.1,11,19.2,52697,48638,56756,.,.,.,.,.,.
16,013,ID,Blaine County,1860,1510,2210,8.5,6.9,10.1,491,379,603,9.8,7.6,12,294,210,378,7.7,5.5,9.9,68101,61766,74436,.,.,.,.,.,.
16,015,ID,Boise County,875,673,1077,12.1,9.3,14.9,236,169,303,19.3,13.8,24.8,167,117,217,17.5,12.2,22.8,56067,50096,62038,.,.,.,.,.,.
16,017,ID,Bonner County,5920,4746,7094,13.7,11,16.4,1630,1180,2080,19.1,13.8,24.4,1113,780,1446,17.6,12.4,22.8,47537,43514,51560,.,.,.,.,.,.
16,019,ID,Bonneville County,11982,9742,14222,10.5,8.5,12.5,4686,3599,5773,13.3,10.2,16.4,3002,2216,3788,11.8,8.7,14.9,55744,51819,59669,.,.,.,.,.,.
16,021,ID,Boundary County,1834,1454,2214,15.5,12.3,18.7,650,487,813,23.3,17.5,29.1,454,327,581,22.8,16.4,29.2,43835,39022,48648,.,.,.,.,.,.
16,023,ID,Butte County,437,342,532,16.9,13.2,20.6,140,104,176,22.1,16.5,27.7,91,65,117,18.1,12.9,23.3,45226,40436,50016,.,.,.,.,.,.
16,025,ID,Camas County,101,78,124,9.2,7.1,11.3,32,23,41,12.6,9.2,16,21,15,27,10,7.1,12.9,51045,45284,56806,.,.,.,.,.,.
16,027,ID,Canyon County,33022,29600,36444,15.5,13.9,17.1,10673,8806,12540,17.2,14.2,20.2,6977,5611,8343,15.3,12.3,18.3,47915,45546,50284,.,.,.,.,.,.
16,029,ID,Caribou County,630,471,789,9.1,6.8,11.4,238,171,305,11.9,8.6,15.2,159,110,208,10.7,7.4,14,58739,52654,64824,.,.,.,.,.,.
16,031,ID,Cassia County,2954,2317,3591,12.7,10,15.4,1173,865,1481,15.7,11.6,19.8,804,573,1035,14.3,10.2,18.4,51323,47572,55074,.,.,.,.,.,.
16,033,ID,Clark County,127,96,158,14.5,11,18,49,35,63,21.4,15.4,27.4,34,24,44,19.2,13.3,25.1,42226,37476,46976,.,.,.,.,.,.
16,035,ID,Clearwater County,1242,987,1497,15.7,12.5,18.9,308,227,389,22.6,16.7,28.5,210,148,272,20.2,14.2,26.2,46214,41417,51011,.,.,.,.,.,.
16,037,ID,Custer County,609,471,747,14.7,11.4,18,159,116,202,22.9,16.7,29.1,113,80,146,22.2,15.6,28.8,44100,39119,49081,.,.,.,.,.,.
16,039,ID,Elmore County,3384,2665,4103,12.9,10.1,15.7,1319,972,1666,19.5,14.4,24.6,878,624,1132,19.1,13.6,24.6,45708,41557,49859,.,.,.,.,.,.
16,041,ID,Franklin County,1103,840,1366,8.2,6.2,10.2,476,345,607,10.8,7.8,13.8,317,222,412,9.4,6.6,12.2,55056,49252,60860,.,.,.,.,.,.
16,043,ID,Fremont County,1661,1275,2047,13.2,10.1,16.3,635,459,811,19.1,13.8,24.4,443,308,578,17.9,12.5,23.3,48581,43487,53675,.,.,.,.,.,.
16,045,ID,Gem County,2315,1778,2852,13.5,10.4,16.6,792,576,1008,19.7,14.3,25.1,529,368,690,18,12.5,23.5,47481,42657,52305,.,.,.,.,.,.
16,047,ID,Gooding County,2247,1801,2693,14.9,11.9,17.9,815,612,1018,19.6,14.7,24.5,563,409,717,18.3,13.3,23.3,46218,41541,50895,.,.,.,.,.,.
16,049,ID,Idaho County,2400,1882,2918,15.1,11.8,18.4,695,515,875,22,16.3,27.7,476,342,610,20.2,14.5,25.9,42503,38296,46710,.,.,.,.,.,.
16,051,ID,Jefferson County,2603,1981,3225,9.2,7,11.4,1093,798,1388,11.3,8.3,14.3,741,520,962,10.2,7.2,13.2,59869,55799,63939,.,.,.,.,.,.
16,053,ID,Jerome County,3222,2588,3856,13.7,11,16.4,1359,1050,1668,18.9,14.6,23.2,864,635,1093,16.9,12.4,21.4,50728,47089,54367,.,.,.,.,.,.
16,055,ID,Kootenai County,16542,13722,19362,10.6,8.8,12.4,5272,4153,6391,14.7,11.6,17.8,3505,2666,4344,13.3,10.1,16.5,56921,53849,59993,.,.,.,.,.,.
16,057,ID,Latah County,6030,5228,6832,16.5,14.3,18.7,916,702,1130,12.4,9.5,15.3,537,379,695,10.3,7.3,13.3,49445,45000,53890,.,.,.,.,.,.
16,059,ID,Lemhi County,1257,978,1536,16.1,12.5,19.7,378,280,476,25.9,19.2,32.6,250,176,324,22.8,16.1,29.5,41153,36872,45434,.,.,.,.,.,.
16,061,ID,Lewis County,557,436,678,14.4,11.3,17.5,212,154,270,23.6,17.1,30.1,145,101,189,21.9,15.3,28.5,44674,40135,49213,.,.,.,.,.,.
16,063,ID,Lincoln County,675,520,830,12.8,9.9,15.7,303,220,386,19.4,14.1,24.7,207,145,269,17.4,12.2,22.6,49207,44295,54119,.,.,.,.,.,.
16,065,ID,Madison County,7360,6014,8706,19.1,15.6,22.6,1568,1177,1959,14.8,11.1,18.5,1001,700,1302,14.9,10.4,19.4,40666,36439,44893,.,.,.,.,.,.
