SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE
50,51,1,Virginia,Accomack County,1,0,33164,16154,17010,11381,11505,4309,5060,102,94,86,102,30,23,246,226
50,51,1,Virginia,Accomack County,4,0,33221,16222,16999,11345,11476,4390,5072,114,96,80,92,30,24,263,239
50,51,1,Virginia,Accomack County,5,0,33264,16272,16992,11317,11459,4482,5076,109,96,82,103,31,25,251,233
50,51,1,Virginia,Accomack County,6,0,32966,16089,16877,11170,11385,4431,5013,108,98,91,108,31,24,258,249
50,51,1,Virginia,Accomack County,7,0,32970,16076,16894,11114,11404,4429,4992,107,96,112,125,29,24,285,253
50,51,1,Virginia,Accomack County,8,0,32910,16031,16879,11048,11386,4431,4972,107,96,119,129,27,24,299,272
50,51,1,Virginia,Accomack County,9,0,32850,16000,16850,11019,11362,4434,4966,108,99,114,131,27,25,298,267
50,51,1,Virginia,Accomack County,10,0,32566,15871,16695,10879,11280,4442,4896,110,101,111,135,28,26,301,257
50,51,1,Virginia,Accomack County,11,0,32412,15817,16595,10836,11231,4425,4837,117,108,112,141,29,27,298,251
50,51,3,Virginia,Albemarle County,1,0,98970,47609,51361,39438,42469,4685,5083,197,183,2221,2452,38,34,1030,1140
50,51,3,Virginia,Albemarle County,4,0,100202,48036,52166,39787,43056,4726,5169,207,192,2216,2487,44,34,1056,1228
50,51,3,Virginia,Albemarle County,5,0,101463,48554,52909,40209,43566,4735,5211,185,197,2291,2629,44,35,1090,1271
50,51,3,Virginia,Albemarle County,6,0,102273,48909,53364,40555,44023,4716,5211,198,191,2257,2625,40,36,1143,1278
50,51,3,Virginia,Albemarle County,7,0,103743,49641,54102,40973,44455,4840,5305,200,202,2388,2767,42,38,1198,1335
50,51,3,Virginia,Albemarle County,8,0,105119,50382,54737,41479,44994,4886,5297,214,207,2498,2864,43,38,1262,1337
50,51,3,Virginia,Albemarle County,9,0,106408,50907,55501,41793,45475,5008,5453,229,200,2569,2939,42,47,1266,1387
50,51,3,Virginia,Albemarle County,10,0,107788,51500,56288,42198,45985,5016,5507,216,214,2716,3075,45,54,1309,1453
50,51,3,Virginia,Albemarle County,11,0,108718,51970,56748,42469,46297,5039,5548,213,204,2879,3193,46,55,1324,1451
50,51,5,Virginia,Alleghany County,1,0,16250,7954,8296,7421,7777,385,381,15,14,18,19,5,7,110,98
50,51,5,Virginia,Alleghany County,4,0,16159,7930,8229,7402,7707,377,380,15,16,20,22,5,7,111,97
50,51,5,Virginia,Alleghany County,5,0,16031,7855,8176,7302,7659,391,370,15,16,21,24,5,7,121,100
50,51,5,Virginia,Alleghany County,6,0,15921,7856,8065,7288,7541,394,370,17,17,18,20,5,7,134,110
50,51,5,Virginia,Alleghany County,7,0,15602,7669,7933,7106,7427,378,346,17,20,20,21,6,7,142,112
50,51,5,Virginia,Alleghany County,8,0,15420,7554,7866,6995,7359,367,330,17,25,22,22,6,7,147,123
50,51,5,Virginia,Alleghany County,9,0,15379,7521,7858,6959,7351,371,330,20,28,22,23,6,7,143,119
50,51,5,Virginia,Alleghany County,10,0,15119,7399,7720,6839,7215,379,321,18,27,21,23,6,7,136,127
50,51,5,Virginia,Alleghany County,11,0,14910,7291,7619,6725,7097,378,324,18,25,20,23,6,7,144,143
50,51,7,Virginia,Amelia County,1,0,12690,6227,6463,4719,4758,1368,1575,47,31,12,16,2,4,79,79
50,51,7,Virginia,Amelia County,4,0,12752,6237,6515,4760,4799,1326,1549,44,28,15,40,2,5,90,94
50,51,7,Virginia,Amelia County,5,0,12747,6229,6518,4743,4812,1323,1515,45,28,17,43,2,5,99,115
50,51,7,Virginia,Amelia County,6,0,12659,6167,6492,4730,4785,1280,1517,44,27,15,46,2,6,96,111
50,51,7,Virginia,Amelia County,7,0,12716,6199,6517,4761,4799,1275,1519,44,28,20,49,2,6,97,116
50,51,7,Virginia,Amelia County,8,0,12782,6276,6506,4838,4781,1262,1518,45,28,20,44,1,5,110,130
50,51,7,Virginia,Amelia County,9,0,12793,6296,6497,4844,4806,1269,1488,46,29,23,45,1,5,113,124
50,51,7,Virginia,Amelia County,10,0,12965,6394,6571,4942,4907,1266,1461,45,29,22,50,1,5,118,119
50,51,7,Virginia,Amelia County,11,0,13013,6416,6597,4967,4972,1252,1421,46,29,26,54,1,5,124,116
50,51,9,Virginia,Amherst County,1,0,32353,15452,16901,11919,13155,3017,3156,141,161,54,103,4,3,317,323
50,51,9,Virginia,Amherst County,4,0,32149,15339,16810,11862,13079,2958,3127,131,163,66,105,4,3,318,333
50,51,9,Virginia,Amherst County,5,0,32628,15620,17008,11993,13233,3060,3167,132,161,74,112,5,5,356,330
50,51,9,Virginia,Amherst County,6,0,32316,15450,16866,11853,13123,3062,3137,130,154,68,108,5,4,332,340
50,51,9,Virginia,Amherst County,7,0,32158,15402,16756,11811,13043,3058,3117,125,145,68,108,6,3,334,340
50,51,9,Virginia,Amherst County,8,0,31832,15469,16363,11854,12676,3069,3085,121,150,73,98,6,4,346,350
50,51,9,Virginia,Amherst County,9,0,31889,15415,16474,11826,12799,3040,3073,118,153,74,96,6,4,351,349
50,51,9,Virginia,Amherst County,10,0,31863,15417,16446,11807,12735,3035,3082,123,158,72,90,6,5,374,376
50,51,9,Virginia,Amherst County,11,0,31666,15368,16298,11768,12626,3011,3032,123,165,83,91,7,7,376,377
50,51,11,Virginia,Appomattox County,1,0,14973,7290,7683,5709,5935,1423,1594,22,17,15,20,1,3,120,114
50,51,11,Virginia,Appomattox County,4,0,15108,7338,7770,5741,6036,1434,1572,22,17,19,22,1,4,121,119
50,51,11,Virginia,Appomattox County,5,0,15245,7412,7833,5794,6079,1447,1577,22,19,17,20,1,4,131,134
50,51,11,Virginia,Appomattox County,6,0,15320,7430,7890,5807,6110,1429,1598,25,24,20,25,1,4,148,129
50,51,11,Virginia,Appomattox County,7,0,15348,7447,7901,5802,6115,1440,1591,24,20,25,29,1,4,155,142
50,51,11,Virginia,Appomattox County,8,0,15485,7521,7964,5869,6186,1429,1563,26,22,30,31,2,5,165,157
50,51,11,Virginia,Appomattox County,9,0,15512,7539,7973,5921,6217,1410,1561,24,19,27,31,2,5,155,140
50,51,11,Virginia,Appomattox County,10,0,15701,7622,8079,5989,6292,1423,1580,23,21,19,29,2,5,166,152
50,51,11,Virginia,Appomattox County,11,0,15841,7692,8149,6048,6341,1420,1584,26,25,23,31,2,5,173,163
50,51,13,Virginia,Arlington County,1,0,207627,103501,104126,81312,79599,8859,9473,959,813,9273,11081,132,110,2966,3050
50,51,13,Virginia,Arlington County,4,0,215972,107770,108202,84719,82750,9139,9840,889,810,9718,11475,144,130,3161,3197
50,51,13,Virginia,Arlington County,5,0,221463,110218,111245,86489,84978,9394,10062,857,788,10016,12006,159,143,3303,3268
50,51,13,Virginia,Arlington County,6,0,224938,112085,112853,87798,86173,9644,10198,840,757,10159,12219,143,119,3501,3387
50,51,13,Virginia,Arlington County,7,0,226043,112716,113327,87580,85745,9985,10536,841,718,10569,12645,156,130,3585,3553
50,51,13,Virginia,Arlington County,8,0,228746,114333,114413,88316,86012,10356,10852,840,730,10997,13006,140,154,3684,3659
50,51,13,Virginia,Arlington County,9,0,231582,115871,115711,89062,86487,10721,11165,840,722,11356,13343,142,167,3750,3827
50,51,13,Virginia,Arlington County,10,0,235121,117594,117527,90024,87497,10931,11410,839,703,11730,13803,141,159,3929,3955
50,51,13,Virginia,Arlington County,11,0,237521,119009,118512,90654,87742,11298,11582,824,718,12019,14189,147,160,4067,4121
50,51,15,Virginia,Augusta County,1,0,73750,37412,36338,34742,34653,2017,948,84,86,177,215,15,10,377,426
50,51,15,Virginia,Augusta County,4,0,73638,37284,36354,34650,34649,1959,958,87,84,191,223,17,11,380,429
50,51,15,Virginia,Augusta County,5,0,73579,37208,36371,34564,34648,1944,947,82,82,193,226,17,11,408,457
50,51,15,Virginia,Augusta County,6,0,73842,37299,36543,34588,34729,1974,987,93,86,200,253,14,11,430,477
50,51,15,Virginia,Augusta County,7,0,73880,37295,36585,34554,34776,1976,962,99,80,196,257,14,11,456,499
50,51,15,Virginia,Augusta County,8,0,74293,37623,36670,34748,34848,2094,974,98,82,201,273,14,10,468,483
50,51,15,Virginia,Augusta County,9,0,74793,37934,36859,34953,35016,2167,982,106,78,206,261,12,11,490,511
50,51,15,Virginia,Augusta County,10,0,75082,38088,36994,34975,35069,2278,1045,98,74,215,278,13,10,509,518
50,51,15,Virginia,Augusta County,11,0,75457,38274,37183,35030,35182,2362,1073,106,78,223,283,17,12,536,555
50,51,17,Virginia,Bath County,1,0,4731,2390,2341,2241,2209,130,102,3,3,3,5,0,0,13,22
50,51,17,Virginia,Bath County,4,0,4655,2340,2315,2183,2186,134,91,3,5,3,5,0,0,17,28
50,51,17,Virginia,Bath County,5,0,4642,2334,2308,2157,2176,145,89,3,7,7,7,0,0,22,29
50,51,17,Virginia,Bath County,6,0,4592,2306,2286,2132,2155,141,89,4,5,7,8,0,0,22,29
50,51,17,Virginia,Bath County,7,0,4535,2292,2243,2124,2124,131,84,4,4,8,8,0,0,25,23
50,51,17,Virginia,Bath County,8,0,4456,2244,2212,2086,2094,130,82,4,5,8,7,0,0,16,24
50,51,17,Virginia,Bath County,9,0,4399,2215,2184,2061,2055,120,81,5,7,11,11,0,0,18,30
50,51,17,Virginia,Bath County,10,0,4285,2163,2122,2018,1988,113,83,4,6,9,12,0,0,19,33
50,51,17,Virginia,Bath County,11,0,4292,2161,2131,2008,1986,121,89,4,5,6,13,0,0,22,38
50,51,19,Virginia,Bedford County,1,0,68676,34057,34619,31298,31756,1984,1980,95,97,316,405,6,10,358,371
50,51,19,Virginia,Bedford County,4,0,75557,37221,38336,33782,34594,2552,2691,105,102,332,469,7,10,443,470
50,51,19,Virginia,Bedford County,5,0,75759,37324,38435,33777,34664,2602,2683,115,112,343,473,8,10,479,493
50,51,19,Virginia,Bedford County,6,0,76187,37547,38640,33960,34841,2611,2662,118,107,351,484,11,13,496,533
50,51,19,Virginia,Bedford County,7,0,77046,37955,39091,34245,35161,2629,2718,121,118,405,512,9,13,546,569
50,51,19,Virginia,Bedford County,8,0,77598,38290,39308,34466,35317,2713,2749,123,124,424,511,7,14,557,593
50,51,19,Virginia,Bedford County,9,0,77911,38420,39491,34547,35459,2725,2767,122,126,434,518,8,14,584,607
50,51,19,Virginia,Bedford County,10,0,78239,38623,39616,34638,35559,2759,2777,133,131,456,527,8,14,629,608
50,51,19,Virginia,Bedford County,11,0,78747,38794,39953,34774,35814,2780,2832,142,136,450,535,7,15,641,621
50,51,21,Virginia,Bland County,1,0,6824,3765,3059,3530,2998,196,32,0,1,11,7,1,0,27,21
50,51,21,Virginia,Bland County,4,0,6774,3743,3031,3499,2965,199,32,0,1,14,10,1,0,30,23
50,51,21,Virginia,Bland County,5,0,6694,3714,2980,3472,2918,197,32,1,3,13,8,1,0,30,19
50,51,21,Virginia,Bland County,6,0,6674,3692,2982,3433,2907,210,37,3,6,14,9,1,0,31,23
50,51,21,Virginia,Bland County,7,0,6585,3642,2943,3386,2867,205,36,2,4,17,10,1,0,31,26
50,51,21,Virginia,Bland County,8,0,6534,3587,2947,3329,2872,204,37,5,5,17,11,1,0,31,22
50,51,21,Virginia,Bland County,9,0,6472,3552,2920,3290,2835,206,41,5,5,18,13,1,0,32,26
50,51,21,Virginia,Bland County,10,0,6351,3481,2870,3220,2780,202,41,7,5,20,15,1,0,31,29
50,51,21,Virginia,Bland County,11,0,6293,3445,2848,3188,2752,199,45,5,6,20,16,1,0,32,29
50,51,23,Virginia,Botetourt County,1,0,33148,16417,16731,15602,15928,549,464,52,37,67,113,2,4,145,185
50,51,23,Virginia,Botetourt County,4,0,32999,16321,16678,15470,15825,581,494,44,35,70,124,2,4,154,196
50,51,23,Virginia,Botetourt County,5,0,33120,16395,16725,15513,15841,596,498,51,42,68,134,2,4,165,206
50,51,23,Virginia,Botetourt County,6,0,32991,16325,16666,15447,15781,584,493,47,41,74,138,3,4,170,209
50,51,23,Virginia,Botetourt County,7,0,33077,16369,16708,15444,15815,600,492,53,42,79,146,3,4,190,209
50,51,23,Virginia,Botetourt County,8,0,33344,16511,16833,15564,15931,594,487,58,45,85,146,3,4,207,220
50,51,23,Virginia,Botetourt County,9,0,33177,16429,16748,15497,15847,572,480,55,41,90,156,5,4,210,220
50,51,23,Virginia,Botetourt County,10,0,33236,16465,16771,15504,15826,593,504,56,44,89,160,5,4,218,233
50,51,23,Virginia,Botetourt County,11,0,33277,16494,16783,15528,15817,574,503,55,43,97,176,5,4,235,240
50,51,25,Virginia,Brunswick County,1,0,17434,9150,8284,3665,3492,5355,4666,23,23,20,29,5,3,82,71
50,51,25,Virginia,Brunswick County,4,0,17126,8961,8165,3615,3456,5206,4568,25,21,20,31,6,5,89,84
50,51,25,Virginia,Brunswick County,5,0,17032,8908,8124,3597,3470,5168,4505,28,23,26,35,6,5,83,86
50,51,25,Virginia,Brunswick County,6,0,16984,8972,8012,3609,3478,5216,4383,29,23,27,28,5,5,86,95
50,51,25,Virginia,Brunswick County,7,0,16826,8965,7861,3613,3440,5194,4261,29,22,42,37,5,5,82,96
50,51,25,Virginia,Brunswick County,8,0,16856,9002,7854,3661,3459,5159,4236,32,21,57,42,5,5,88,91
50,51,25,Virginia,Brunswick County,9,0,16642,8894,7748,3628,3413,5061,4163,33,27,75,46,5,5,92,94
50,51,25,Virginia,Brunswick County,10,0,16616,8853,7763,3609,3449,5029,4135,31,21,90,51,5,5,89,102
50,51,25,Virginia,Brunswick County,11,0,16384,8773,7611,3546,3386,4987,4024,34,21,106,57,5,5,95,118
50,51,27,Virginia,Buchanan County,1,0,24098,12310,11788,11650,11643,565,55,8,17,26,27,2,0,59,46
50,51,27,Virginia,Buchanan County,4,0,23817,12186,11631,11503,11467,577,56,9,19,29,37,2,0,66,52
50,51,27,Virginia,Buchanan County,5,0,23816,12177,11639,11459,11461,603,57,9,17,33,46,2,0,71,58
50,51,27,Virginia,Buchanan County,6,0,23618,12047,11571,11304,11358,623,74,8,20,35,52,2,0,75,67
50,51,27,Virginia,Buchanan County,7,0,23144,11790,11354,11082,11142,591,78,10,19,37,58,2,0,68,57
50,51,27,Virginia,Buchanan County,8,0,22705,11534,11171,10824,10947,589,88,11,19,35,58,2,0,73,59
50,51,27,Virginia,Buchanan County,9,0,22118,11269,10849,10526,10627,612,83,11,20,34,58,2,0,84,61
50,51,27,Virginia,Buchanan County,10,0,21500,10854,10646,10194,10421,527,88,9,20,37,56,2,0,85,61
50,51,27,Virginia,Buchanan County,11,0,21221,10735,10486,10047,10249,557,100,10,20,38,57,3,0,80,60
50,51,29,Virginia,Buckingham County,1,0,17146,9493,7653,5773,4970,3532,2498,31,24,36,28,3,1,118,132
50,51,29,Virginia,Buckingham County,4,0,17209,9519,7690,5828,5003,3494,2489,32,25,37,30,3,2,125,141
50,51,29,Virginia,Buckingham County,5,0,17067,9397,7670,5730,4961,3464,2503,32,23,38,30,4,2,129,151
50,51,29,Virginia,Buckingham County,6,0,17156,9422,7734,5766,5031,3448,2482,32,25,39,32,4,2,133,162
50,51,29,Virginia,Buckingham County,7,0,16935,9246,7689,5673,5020,3362,2450,33,26,37,29,4,2,137,162
50,51,29,Virginia,Buckingham County,8,0,17016,9338,7678,5721,4998,3394,2456,38,27,38,28,4,2,143,167
50,51,29,Virginia,Buckingham County,9,0,17042,9359,7683,5748,5022,3398,2426,37,28,39,33,4,2,133,172
50,51,29,Virginia,Buckingham County,10,0,17027,9404,7623,5753,4986,3416,2403,38,30,43,36,4,2,150,166
50,51,29,Virginia,Buckingham County,11,0,16999,9364,7635,5740,5005,3383,2385,40,31,42,34,4,2,155,178
50,51,31,Virginia,Campbell County,1,0,54842,26688,28154,22167,23297,3738,4066,73,77,282,283,7,13,421,418
50,51,31,Virginia,Campbell County,4,0,54780,26644,28136,22094,23222,3763,4077,81,84,261,290,7,11,438,452
50,51,31,Virginia,Campbell County,5,0,54823,26572,28251,22033,23326,3751,4053,90,92,243,301,7,10,448,469
50,51,31,Virginia,Campbell County,6,0,55073,26799,28274,22144,23346,3849,4061,87,79,253,302,7,7,459,479
50,51,31,Virginia,Campbell County,7,0,55267,26879,28388,22165,23373,3889,4132,85,83,244,300,13,8,483,492
50,51,31,Virginia,Campbell County,8,0,55289,26815,28474,22069,23414,3911,4149,89,87,235,310,19,9,492,505
50,51,31,Virginia,Campbell County,9,0,55233,26766,28467,21969,23380,3906,4114,95,96,238,319,21,9,537,549
50,51,31,Virginia,Campbell County,10,0,55086,26718,28368,21873,23278,3922,4046,95,107,253,345,24,11,551,581
50,51,31,Virginia,Campbell County,11,0,54973,26723,28250,21829,23189,3972,4043,96,104,255,339,27,9,544,566
50,51,33,Virginia,Caroline County,1,0,28545,14052,14493,9366,9567,4118,4292,115,103,75,115,13,9,365,407
50,51,33,Virginia,Caroline County,4,0,28676,14140,14536,9445,9635,4102,4244,119,102,91,118,10,8,373,429
50,51,33,Virginia,Caroline County,5,0,28954,14275,14679,9602,9768,4070,4202,126,115,88,120,12,9,377,465
50,51,33,Virginia,Caroline County,6,0,29256,14409,14847,9713,9920,4066,4205,118,112,101,134,13,8,398,468
50,51,33,Virginia,Caroline County,7,0,29749,14660,15089,9892,10080,4111,4236,116,104,100,150,16,12,425,507
50,51,33,Virginia,Caroline County,8,0,29891,14738,15153,9981,10120,4091,4230,112,105,106,158,17,12,431,528
50,51,33,Virginia,Caroline County,9,0,30073,14795,15278,9984,10209,4110,4250,111,105,107,157,21,12,462,545
50,51,33,Virginia,Caroline County,10,0,30433,15009,15424,10148,10372,4102,4196,125,110,120,152,25,12,489,582
50,51,33,Virginia,Caroline County,11,0,30772,15214,15558,10255,10462,4204,4245,119,114,132,171,21,15,483,551
