SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE
50,11,1,District of Columbia,District of Columbia,1,0,601723,284222,317501,125404,125861,141181,169198,1668,1596,9124,12581,409,361,6436,7904
50,11,1,District of Columbia,District of Columbia,1,1,32613,16533,16080,5575,5412,9617,9361,114,120,364,314,21,32,842,841
50,11,1,District of Columbia,District of Columbia,1,2,26147,13198,12949,3642,3454,8710,8634,82,97,219,275,43,21,502,468
50,11,1,District of Columbia,District of Columbia,1,3,25041,12641,12400,2590,2453,9452,9274,83,75,167,218,19,17,330,363
50,11,1,District of Columbia,District of Columbia,1,4,39919,18951,20968,5866,6768,11956,12770,108,113,503,686,29,17,489,614
50,11,1,District of Columbia,District of Columbia,1,5,64110,28801,35309,15376,18944,11111,13194,211,137,1343,1951,54,36,706,1047
50,11,1,District of Columbia,District of Columbia,1,6,69649,32167,37482,19868,21989,9665,11859,205,185,1553,2320,65,50,811,1079
50,11,1,District of Columbia,District of Columbia,1,7,55096,26617,28479,15598,14977,8712,10573,167,132,1423,1930,42,50,675,817
50,11,1,District of Columbia,District of Columbia,1,8,42925,21447,21478,11435,9580,8317,9929,131,130,1051,1275,38,20,475,544
50,11,1,District of Columbia,District of Columbia,1,9,37734,19136,18598,9067,7001,8985,10302,113,110,599,750,29,31,343,404
50,11,1,District of Columbia,District of Columbia,1,10,38539,19534,19005,7730,5766,10887,12186,119,109,427,561,25,26,346,357
50,11,1,District of Columbia,District of Columbia,1,11,37164,18114,19050,6359,5514,11012,12593,92,98,368,506,13,17,270,322
50,11,1,District of Columbia,District of Columbia,1,12,34274,15994,18280,5909,5747,9462,11652,77,82,314,489,9,16,223,294
50,11,1,District of Columbia,District of Columbia,1,13,29703,13398,16305,5468,5884,7447,9639,59,68,266,450,11,8,147,256
50,11,1,District of Columbia,District of Columbia,1,14,21488,9605,11883,4106,4253,5146,7124,55,43,173,286,9,17,116,160
50,11,1,District of Columbia,District of Columbia,1,15,15481,6671,8810,2506,2523,3951,5903,24,37,133,219,0,3,57,125
50,11,1,District of Columbia,District of Columbia,1,16,11820,4782,7038,1751,1740,2886,5061,14,23,92,143,1,0,38,71
50,11,1,District of Columbia,District of Columbia,1,17,9705,3516,6189,1263,1615,2141,4395,7,15,68,96,1,0,36,68
50,11,1,District of Columbia,District of Columbia,1,18,10315,3117,7198,1295,2241,1724,4749,7,22,61,112,0,0,30,74
50,11,1,District of Columbia,District of Columbia,2,0,601766,284242,317524,125418,125874,141187,169206,1668,1596,9124,12582,409,361,6436,7905
50,11,1,District of Columbia,District of Columbia,2,1,32614,16533,16081,5575,5413,9617,9361,114,120,364,314,21,32,842,841
50,11,1,District of Columbia,District of Columbia,2,2,26148,13199,12949,3643,3454,8710,8634,82,97,219,275,43,21,502,468
50,11,1,District of Columbia,District of Columbia,2,3,25043,12643,12400,2592,2453,9452,9274,83,75,167,218,19,17,330,363
50,11,1,District of Columbia,District of Columbia,2,4,39925,18954,20971,5867,6771,11958,12770,108,113,503,686,29,17,489,614
50,11,1,District of Columbia,District of Columbia,2,5,64118,28806,35312,15379,18944,11113,13196,211,137,1343,1951,54,36,706,1048
50,11,1,District of Columbia,District of Columbia,2,6,69654,32168,37486,19869,21993,9665,11859,205,185,1553,2320,65,50,811,1079
50,11,1,District of Columbia,District of Columbia,2,7,55099,26618,28481,15599,14977,8712,10574,167,132,1423,1931,42,50,675,817
