SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE
50,37,1,North Carolina,Alamance County,1,0,151131,71890,79241,55289,60153,13318,15608,1041,1026,900,1025,47,53,1295,1376
50,37,1,North Carolina,Alamance County,4,0,152696,72644,80052,55757,60678,13464,15781,1055,1056,941,1076,49,51,1378,1410
50,37,1,North Carolina,Alamance County,5,0,153282,72828,80454,55717,60766,13623,15957,1061,1070,963,1137,57,52,1407,1472
50,37,1,North Carolina,Alamance County,6,0,154199,73405,80794,56010,60838,13775,16122,1053,1088,1045,1185,63,53,1459,1508
50,37,1,North Carolina,Alamance County,7,0,155425,74006,81419,56275,61020,13969,16444,1072,1099,1102,1232,62,55,1526,1569
50,37,1,North Carolina,Alamance County,8,0,157100,74662,82438,56561,61369,14236,16929,1085,1118,1152,1285,63,57,1565,1680
50,37,1,North Carolina,Alamance County,9,0,160392,76177,84215,57484,62562,14594,17337,1105,1146,1258,1353,68,63,1668,1754
50,37,1,North Carolina,Alamance County,10,0,163529,77703,85826,58180,63376,15215,17939,1138,1176,1344,1429,68,68,1758,1838
50,37,1,North Carolina,Alamance County,11,0,166436,78937,87499,58811,64174,15674,18685,1180,1193,1418,1521,70,68,1784,1858
50,37,3,North Carolina,Alexander County,1,0,37198,18824,18374,17056,17093,1271,820,90,56,187,178,4,8,216,219
50,37,3,North Carolina,Alexander County,4,0,37028,18830,18198,17074,16954,1247,768,88,63,192,171,4,10,225,232
50,37,3,North Carolina,Alexander County,5,0,36925,18754,18171,16953,16876,1287,803,81,68,193,182,4,10,236,232
50,37,3,North Carolina,Alexander County,6,0,37016,18823,18193,16973,16864,1333,807,87,74,190,188,4,10,236,250
50,37,3,North Carolina,Alexander County,7,0,36992,18848,18144,16944,16798,1359,793,95,78,199,204,4,11,247,260
50,37,3,North Carolina,Alexander County,8,0,36960,18825,18135,16904,16763,1367,792,104,81,192,199,4,10,254,290
50,37,3,North Carolina,Alexander County,9,0,37142,18918,18224,16918,16816,1421,794,106,91,205,205,6,10,262,308
50,37,3,North Carolina,Alexander County,10,0,37146,18926,18220,16902,16830,1445,780,105,95,187,203,6,11,281,301
50,37,3,North Carolina,Alexander County,11,0,37353,19008,18345,16961,16945,1442,777,103,96,187,199,7,11,308,317
50,37,5,North Carolina,Alleghany County,1,0,11155,5532,5623,5321,5455,85,75,36,17,33,25,1,2,56,49
50,37,5,North Carolina,Alleghany County,4,0,11017,5452,5565,5237,5381,83,82,35,17,35,31,2,2,60,52
50,37,5,North Carolina,Alleghany County,5,0,10945,5443,5502,5220,5317,89,79,34,15,36,33,2,3,62,55
50,37,5,North Carolina,Alleghany County,6,0,10905,5401,5504,5175,5314,89,79,34,16,38,37,2,3,63,55
50,37,5,North Carolina,Alleghany County,7,0,10895,5406,5489,5156,5283,99,89,35,17,40,39,2,2,74,59
50,37,5,North Carolina,Alleghany County,8,0,10861,5385,5476,5129,5258,97,90,37,19,46,42,2,2,74,65
50,37,5,North Carolina,Alleghany County,9,0,10926,5430,5496,5170,5272,100,90,39,21,45,43,2,2,74,68
50,37,5,North Carolina,Alleghany County,10,0,11023,5483,5540,5204,5296,108,93,40,23,45,47,2,3,84,78
50,37,5,North Carolina,Alleghany County,11,0,11161,5528,5633,5238,5380,111,99,42,22,45,48,2,3,90,81
50,37,7,North Carolina,Anson County,1,0,26948,14015,12933,6750,6250,6830,6290,128,66,139,157,11,5,157,165
50,37,7,North Carolina,Anson County,4,0,26508,13824,12684,6633,6061,6741,6223,133,71,148,156,11,5,158,168
50,37,7,North Carolina,Anson County,5,0,26312,13750,12562,6585,6040,6707,6129,141,76,139,157,12,6,166,154
50,37,7,North Carolina,Anson County,6,0,25964,13437,12527,6465,5991,6519,6131,131,75,144,162,13,7,165,161
50,37,7,North Carolina,Anson County,7,0,25974,13679,12295,6500,5876,6716,6032,137,78,148,145,12,6,166,158
50,37,7,North Carolina,Anson County,8,0,25620,13505,12115,6406,5780,6611,5946,144,78,158,142,11,6,175,163
50,37,7,North Carolina,Anson County,9,0,25182,13180,12002,6312,5724,6367,5861,139,86,167,145,11,6,184,180
50,37,7,North Carolina,Anson County,10,0,24878,12947,11931,6195,5650,6231,5856,144,95,179,149,12,6,186,175
50,37,7,North Carolina,Anson County,11,0,24877,12939,11938,6163,5631,6231,5861,145,94,200,166,12,5,188,181
50,37,9,North Carolina,Ashe County,1,0,27281,13489,13792,13149,13475,113,87,39,37,42,64,10,2,136,127
