disasterNumber,county,year,incidentType,amountOblig
1347,Maricopa,2000,Severe Storm(s),285702.85
1347,Santa Cruz,2000,Severe Storm(s),336061.73
1347,La Paz,2000,Severe Storm(s),0.0
1347,Maricopa,2000,Severe Storm(s),556822.77
1347,Statewide,2000,Severe Storm(s),524353.94
1347,La Paz,2000,Severe Storm(s),1372877.83
1347,Pinal,2000,Severe Storm(s),124337.88
1347,Cochise,2000,Severe Storm(s),182562.25
1347,Maricopa,2000,Severe Storm(s),38026.22
1347,La Paz,2000,Severe Storm(s),908.03
1347,Statewide,2000,Severe Storm(s),9553.33
1347,Maricopa,2000,Severe Storm(s),206684.06
1347,Maricopa,2000,Severe Storm(s),0.0
1347,Cochise,2000,Severe Storm(s),51839.67
1347,La Paz,2000,Severe Storm(s),1106.69
1347,La Paz,2000,Severe Storm(s),15492.27
1347,Statewide,2000,Severe Storm(s),0.0
1347,Maricopa,2000,Severe Storm(s),304802.61
1347,La Paz,2000,Severe Storm(s),0.0
1347,La Paz,2000,Severe Storm(s),0.0
1347,Statewide,2000,Severe Storm(s),0.0
1347,La Paz,2000,Severe Storm(s),758.22
1347,Statewide,2000,Severe Storm(s),450207.79
1347,Statewide,2000,Severe Storm(s),175201.07
1347,Pinal,2000,Severe Storm(s),779930.36
1422,Navajo,2002,Fire,0.0
1422,Navajo,2002,Fire,0.0
1422,Statewide,2002,Fire,157866.62
1422,Apache,2002,Fire,0.0
1422,Navajo,2002,Fire,0.0
1422,Navajo,2002,Fire,0.0
1422,Statewide,2002,Fire,0.0
1422,Navajo,2002,Fire,0.0
1422,Navajo,2002,Fire,0.0
1422,Navajo,2002,Fire,5231.02
1422,Navajo,2002,Fire,0.0
1422,Navajo,2002,Fire,0.0
1422,Navajo,2002,Fire,187.5
1422,Navajo,2002,Fire,0.0
1422,Apache,2002,Fire,0.0
1422,Apache,2002,Fire,0.0
1422,Statewide,2002,Fire,0.0
1422,Navajo,2002,Fire,0.0
1422,Apache,2002,Fire,0.0
1422,Navajo,2002,Fire,0.0
1422,Apache,2002,Fire,0.0
1422,Apache,2002,Fire,0.0
1422,Statewide,2002,Fire,0.0
1422,Statewide,2002,Fire,0.0
1422,Statewide,2002,Fire,0.0
1422,Navajo,2002,Fire,21841.66
1422,Navajo,2002,Fire,0.0
1422,Statewide,2002,Fire,144461.4
1422,Statewide,2002,Fire,0.0
1422,Navajo,2002,Fire,668162.82
1422,Navajo,2002,Fire,0.0
1422,Navajo,2002,Fire,0.0
1422,Statewide,2002,Fire,0.0
1422,Apache,2002,Fire,0.0
1422,Navajo,2002,Fire,5552.57
1422,Statewide,2002,Fire,0.0
1422,Statewide,2002,Fire,190170.27
1477,Statewide,2003,Fire,59271.45
1477,Pima,2003,Fire,2667409.35
1477,Pima,2003,Fire,553433.43
1477,Pima,2003,Fire,0.0
1477,Statewide,2003,Fire,309238.75
1477,Pima,2003,Fire,1533135.13
1477,Statewide,2003,Fire,72835.98
1581,Coconino,2005,Severe Storm(s),106978.96
1581,Coconino,2005,Severe Storm(s),363535.67
1581,Gila,2005,Severe Storm(s),96986.57
1581,Yavapai,2005,Severe Storm(s),37285.7
1581,Yavapai,2005,Severe Storm(s),1996.31
1581,Coconino,2005,Severe Storm(s),206093.24
1581,Coconino,2005,Severe Storm(s),1038905.76
1581,Coconino,2005,Severe Storm(s),562.5
1581,Yavapai,2005,Severe Storm(s),8484.32
1581,Statewide,2005,Severe Storm(s),193278.44
1581,Yavapai,2005,Severe Storm(s),36418.28
1581,Statewide,2005,Severe Storm(s),164041.94
1581,Mohave,2005,Severe Storm(s),354164.97
1581,Statewide,2005,Severe Storm(s),19201.94
1581,Navajo,2005,Severe Storm(s),55875.0
1581,Statewide,2005,Severe Storm(s),181138.59
1581,Statewide,2005,Severe Storm(s),377487.39
1581,Mohave,2005,Severe Storm(s),9768.13
1581,Statewide,2005,Severe Storm(s),85644.83
1581,Coconino,2005,Severe Storm(s),14506.2
1581,Coconino,2005,Severe Storm(s),69682.62
1581,Yavapai,2005,Severe Storm(s),17198.02
1581,Yavapai,2005,Severe Storm(s),13108.5
1581,Navajo,2005,Severe Storm(s),153686.83
1581,Yavapai,2005,Severe Storm(s),274530.95
1581,Mohave,2005,Severe Storm(s),218903.84
1581,Statewide,2005,Severe Storm(s),245289.35
1581,Statewide,2005,Severe Storm(s),8077.07
1581,Yavapai,2005,Severe Storm(s),1310565.98
1581,Yavapai,2005,Severe Storm(s),19515.43
1581,Navajo,2005,Severe Storm(s),231651.84
1581,Mohave,2005,Severe Storm(s),35320.13
1586,Yavapai,2005,Severe Storm(s),4730.63
1586,Statewide,2005,Severe Storm(s),151591.3
