disasterNumber,county,year,incidentType,amountOblig
1430,Rota,2002,Typhoon,416980.49
1430,Statewide,2002,Typhoon,236610.06
1430,Statewide,2002,Typhoon,6638.72
1430,Statewide,2002,Typhoon,14405.71
1430,Statewide,2002,Typhoon,3392.64
1430,Statewide,2002,Typhoon,10858.92
1430,Statewide,2002,Typhoon,0.0
1430,Statewide,2002,Typhoon,22689.44
1430,Statewide,2002,Typhoon,0.04
1447,Statewide,2002,Typhoon,42339.78
1447,Statewide,2002,Typhoon,5499.9
1447,Statewide,2002,Typhoon,3240.0
1447,Tinian,2002,Typhoon,7399.8
1447,Statewide,2002,Typhoon,1493421.37
1447,Statewide,2002,Typhoon,100005.64
1447,Statewide,2002,Typhoon,60204.14
1447,Statewide,2002,Typhoon,2167.92
1447,Rota,2002,Typhoon,1681250.3
1447,Statewide,2002,Typhoon,68132.05
1447,Statewide,2002,Typhoon,269005.37
1447,Saipan,2002,Typhoon,66056.12
1447,Tinian,2002,Typhoon,3365.83
1447,Statewide,2002,Typhoon,929535.86
1447,Statewide,2002,Typhoon,202408.87
1447,Statewide,2002,Typhoon,19754.07
1447,Rota,2002,Typhoon,15462.0
1447,Statewide,2002,Typhoon,19397.97
1447,Tinian,2002,Typhoon,4044.78
1532,Statewide,2004,Typhoon,5016.91
1532,Statewide,2004,Typhoon,25571.87
1532,Saipan,2004,Typhoon,3149.6
1532,Saipan,2004,Typhoon,572897.42
1532,Rota,2004,Typhoon,56174.85
1532,Northern Islands,2004,Typhoon,54940.15
1532,Statewide,2004,Typhoon,165492.33
1532,Statewide,2004,Typhoon,936.9
1532,Statewide,2004,Typhoon,75948.87
1532,Statewide,2004,Typhoon,382412.48
1532,Tinian,2004,Typhoon,9600.76
1532,Statewide,2004,Typhoon,1815.3
1532,Tinian,2004,Typhoon,20927.33
1532,Statewide,2004,Typhoon,53712.31
1532,Statewide,2004,Typhoon,4111.54
1532,Statewide,2004,Typhoon,265346.38
1532,Statewide,2004,Typhoon,29260.8
1532,Statewide,2004,Typhoon,107327.75
1541,Statewide,2004,Typhoon,79781.89
1541,Statewide,2004,Typhoon,0.0
1541,Statewide,2004,Typhoon,79389.32
1541,Statewide,2004,Typhoon,286099.12
1541,Statewide,2004,Typhoon,321387.76
1541,Statewide,2004,Typhoon,2296.07
1541,Statewide,2004,Typhoon,0.0
1541,Statewide,2004,Typhoon,502099.18
1541,Tinian,2004,Typhoon,8126.2
1541,Statewide,2004,Typhoon,0.0
1541,Statewide,2004,Typhoon,937796.84
1541,Tinian,2004,Typhoon,352720.62
1541,Statewide,2004,Typhoon,229196.84
1541,Statewide,2004,Typhoon,55277.54
1541,Statewide,2004,Typhoon,12548.7
1541,Tinian,2004,Typhoon,9231.22
1541,Statewide,2004,Typhoon,0.0
1541,Saipan,2004,Typhoon,0.0
1541,Tinian,2004,Typhoon,0.0
1541,Northern Islands,2004,Typhoon,20512.4
1541,Statewide,2004,Typhoon,47950.66
1541,Statewide,2004,Typhoon,2205.0
1541,Statewide,2004,Typhoon,32072.14
