disasterNumber,county,declarationDate,incidentType,amountOblig
1242,nan,1998-09-04T00:00:00.000Z,Hurricane,1672551.8
1242,nan,1998-09-04T00:00:00.000Z,Hurricane,95462.15
1242,nan,1998-09-04T00:00:00.000Z,Hurricane,4578063.76
1242,nan,1998-09-04T00:00:00.000Z,Hurricane,1490460.43
1242,nan,1998-09-04T00:00:00.000Z,Hurricane,32837.01
1242,nan,1998-09-04T00:00:00.000Z,Hurricane,17100.6
1242,nan,1998-09-04T00:00:00.000Z,Hurricane,38755.28
1242,nan,1998-09-04T00:00:00.000Z,Hurricane,251840.25
1242,nan,1998-09-04T00:00:00.000Z,Hurricane,401391.45
1242,nan,1998-09-04T00:00:00.000Z,Hurricane,132352.84
1293,Statewide,1999-09-18T00:00:00.000Z,Hurricane,29420.25
1293,Statewide,1999-09-18T00:00:00.000Z,Hurricane,175311.84
1293,Newport News (city),1999-09-18T00:00:00.000Z,Hurricane,1498515.51
1293,Westmoreland,1999-09-18T00:00:00.000Z,Hurricane,12358.5
1293,Statewide,1999-09-18T00:00:00.000Z,Hurricane,35305.47
1293,Accomack,1999-09-18T00:00:00.000Z,Hurricane,83797.23
1293,Accomack,1999-09-18T00:00:00.000Z,Hurricane,0.0
1293,Hampton (city),1999-09-18T00:00:00.000Z,Hurricane,105722.7
1293,Williamsburg (city),1999-09-18T00:00:00.000Z,Hurricane,55194.9
1293,Portsmouth (city),1999-09-18T00:00:00.000Z,Hurricane,2380525.01
1293,Dinwiddie,1999-09-18T00:00:00.000Z,Hurricane,5584.78
1293,King and Queen,1999-09-18T00:00:00.000Z,Hurricane,0.0
1293,Statewide,1999-09-18T00:00:00.000Z,Hurricane,416088.24
1293,Norfolk (city),1999-09-18T00:00:00.000Z,Hurricane,667202.04
1293,Franklin (city),1999-09-18T00:00:00.000Z,Hurricane,3788962.5
1293,Statewide,1999-09-18T00:00:00.000Z,Hurricane,163471.5
1293,Statewide,1999-09-18T00:00:00.000Z,Hurricane,30365.67
1293,Northumberland,1999-09-18T00:00:00.000Z,Hurricane,876.0
1293,Southampton,1999-09-18T00:00:00.000Z,Hurricane,36175.05
1293,Prince George,1999-09-18T00:00:00.000Z,Hurricane,31957.8
1293,James City,1999-09-18T00:00:00.000Z,Hurricane,138843.51
1293,Middlesex,1999-09-18T00:00:00.000Z,Hurricane,4630.87
1293,Petersburg (city),1999-09-18T00:00:00.000Z,Hurricane,502751.34
1293,Statewide,1999-09-18T00:00:00.000Z,Hurricane,62878.7
1293,Statewide,1999-09-18T00:00:00.000Z,Hurricane,74286.5
1293,Brunswick,1999-09-18T00:00:00.000Z,Hurricane,1853.4
1293,Statewide,1999-09-18T00:00:00.000Z,Hurricane,84880.87
1293,Statewide,1999-09-18T00:00:00.000Z,Hurricane,117262.42
1293,Sussex,1999-09-18T00:00:00.000Z,Hurricane,6927.41
1293,Mathews,1999-09-18T00:00:00.000Z,Hurricane,3630.47
1293,Colonial Heights (city,1999-09-18T00:00:00.000Z,Hurricane,105403.63
1293,Gloucester,1999-09-18T00:00:00.000Z,Hurricane,94972.4
1293,Statewide,1999-09-18T00:00:00.000Z,Hurricane,204052.89
1293,Surry,1999-09-18T00:00:00.000Z,Hurricane,17186.68
1293,Statewide,1999-09-18T00:00:00.000Z,Hurricane,4094062.49
