disasterNumber,county,year,incidentType,amountOblig
1310,Daviess,2000,Tornado,1055432.56
1310,Hopkins,2000,Tornado,241847.47
1310,Daviess,2000,Tornado,750.0
1310,Statewide,2000,Tornado,30110.48
1310,Crittenden,2000,Tornado,536494.37
1310,Webster,2000,Tornado,19993.49
1310,Daviess,2000,Tornado,1426187.66
1310,Daviess,2000,Tornado,126940.75
1310,Statewide,2000,Tornado,10522.65
1310,Statewide,2000,Tornado,48484.9
1310,Ballard,2000,Tornado,38514.15
1310,Daviess,2000,Tornado,41749.72
1310,Spencer,2000,Tornado,63574.46
1310,Daviess,2000,Tornado,42767.89
1310,Statewide,2000,Tornado,0.0
1310,Livingston,2000,Tornado,65812.54
1310,Statewide,2000,Tornado,1157.16
1310,Daviess,2000,Tornado,187970.33
1310,Daviess,2000,Tornado,3132.14
1310,Daviess,2000,Tornado,40593.97
1310,Hopkins,2000,Tornado,53271.0
1310,Daviess,2000,Tornado,14231.25
1310,Breckinridge,2000,Tornado,195464.47
1310,Carlisle,2000,Tornado,259006.78
1320,Greenup,2000,Severe Storm(s),15057.69
1320,Boyd,2000,Severe Storm(s),1349.2
1320,Fleming,2000,Severe Storm(s),72731.7
1320,Fleming,2000,Severe Storm(s),3607.31
1320,Nicholas,2000,Severe Storm(s),59390.47
1320,Lawrence,2000,Severe Storm(s),105215.62
1320,Johnson,2000,Severe Storm(s),109070.43
1320,Fleming,2000,Severe Storm(s),2729.27
1320,Greenup,2000,Severe Storm(s),42217.69
1320,Oldham,2000,Severe Storm(s),181800.32
1320,Bourbon,2000,Severe Storm(s),42451.96
1320,Lewis,2000,Severe Storm(s),11218.2
1320,Boyd,2000,Severe Storm(s),131243.26
1320,Boyd,2000,Severe Storm(s),6513.72
1320,Lewis,2000,Severe Storm(s),866365.51
1320,Fleming,2000,Severe Storm(s),24452.62
1320,Pendleton,2000,Severe Storm(s),15631.37
1320,Harrison,2000,Severe Storm(s),65165.7
1320,Bourbon,2000,Severe Storm(s),23640.51
1320,Pendleton,2000,Severe Storm(s),23551.66
1320,Greenup,2000,Severe Storm(s),10319.18
1320,Greenup,2000,Severe Storm(s),619135.07
1320,Carter,2000,Severe Storm(s),34199.06
1320,Statewide,2000,Severe Storm(s),59049.49
1320,Rowan,2000,Severe Storm(s),7296.75
1320,Rowan,2000,Severe Storm(s),3340.35
1320,Rowan,2000,Severe Storm(s),162515.99
1320,Statewide,2000,Severe Storm(s),0.0
1388,Knott,2001,Severe Storm(s),51095.07
1388,Whitley,2001,Severe Storm(s),41258.21
1388,Statewide,2001,Severe Storm(s),58611.7
1388,Statewide,2001,Severe Storm(s),3433891.07
1388,Estill,2001,Severe Storm(s),13788.76
1388,Letcher,2001,Severe Storm(s),4022.96
1388,Floyd,2001,Severe Storm(s),2682389.65
1388,Lawrence,2001,Severe Storm(s),81014.28
1388,Pike,2001,Severe Storm(s),1303804.31
1388,Floyd,2001,Severe Storm(s),57664.82
1388,Mason,2001,Severe Storm(s),102175.34
1388,Floyd,2001,Severe Storm(s),79753.24
1388,Knott,2001,Severe Storm(s),403994.06
1388,Rockcastle,2001,Severe Storm(s),96042.8
1388,Perry,2001,Severe Storm(s),278799.76
1388,Pike,2001,Severe Storm(s),59364.52
1388,Powell,2001,Severe Storm(s),29893.62
1388,Harrison,2001,Severe Storm(s),0.0
1388,Pike,2001,Severe Storm(s),23036.82
1388,Lewis,2001,Severe Storm(s),248443.87
1388,Floyd,2001,Severe Storm(s),64296.83
1388,Perry,2001,Severe Storm(s),17710.43
1388,Johnson,2001,Severe Storm(s),111793.5
1388,Bath,2001,Severe Storm(s),828312.26
1388,Clay,2001,Severe Storm(s),155639.72
1388,Harrison,2001,Severe Storm(s),27273.14
1388,Floyd,2001,Severe Storm(s),15511.5
1388,Menifee,2001,Severe Storm(s),40264.45
1388,Elliott,2001,Severe Storm(s),192510.62
1388,Mason,2001,Severe Storm(s),14497.5
1388,Rowan,2001,Severe Storm(s),330719.12
1388,Letcher,2001,Severe Storm(s),378799.1
1388,Rockcastle,2001,Severe Storm(s),2770.17
1388,Livingston,2001,Severe Storm(s),100687.26
1407,Carter,2002,Severe Storm(s),260760.15
1407,Magoffin,2002,Severe Storm(s),47280.75
1407,Greenup,2002,Severe Storm(s),556152.8
1407,Harlan,2002,Severe Storm(s),25782.33
1407,Harlan,2002,Severe Storm(s),1362167.43
1407,Morgan,2002,Severe Storm(s),49337.57
1407,Elliott,2002,Severe Storm(s),103295.25
1407,Rowan,2002,Severe Storm(s),107521.15
1407,Harlan,2002,Severe Storm(s),171387.27
1407,Whitley,2002,Severe Storm(s),3268.46
1407,Boyd,2002,Severe Storm(s),169489.91
1407,Wayne,2002,Severe Storm(s),52900.75
1407,Harlan,2002,Severe Storm(s),35758.11
1407,Bell,2002,Severe Storm(s),14379.0
1407,Perry,2002,Severe Storm(s),6477.86
1407,Bath,2002,Severe Storm(s),4941.68
1407,Owsley,2002,Severe Storm(s),88971.18
1407,Statewide,2002,Severe Storm(s),23187.0
1407,Lee,2002,Severe Storm(s),702019.6
1407,Bell,2002,Severe Storm(s),21331.21
1407,Clay,2002,Severe Storm(s),235600.5
1407,Knox,2002,Severe Storm(s),10483.5
1407,Greenup,2002,Severe Storm(s),26306.37
1407,Harlan,2002,Severe Storm(s),11037.5
1407,Menifee,2002,Severe Storm(s),152156.78
1407,Perry,2002,Severe Storm(s),93726.53
1407,Statewide,2002,Severe Storm(s),1291493.23
1407,Perry,2002,Severe Storm(s),249956.63
1407,Statewide,2002,Severe Storm(s),16154.72
1407,Bell,2002,Severe Storm(s),25403.9
1407,Estill,2002,Severe Storm(s),129805.48
1407,Carter,2002,Severe Storm(s),81381.0
1407,Greenup,2002,Severe Storm(s),6655.5
1407,Johnson,2002,Severe Storm(s),188842.9
1407,Statewide,2002,Severe Storm(s),72516.25
1407,Knox,2002,Severe Storm(s),13325.95
1407,Bell,2002,Severe Storm(s),17552.41
1407,Lawrence,2002,Severe Storm(s),215582.82
1407,Harlan,2002,Severe Storm(s),7894.82
1407,Letcher,2002,Severe Storm(s),81276.0
1407,Rowan,2002,Severe Storm(s),9598.2
1407,Rowan,2002,Severe Storm(s),26458.5
1407,Leslie,2002,Severe Storm(s),1435722.25
1407,Boyd,2002,Severe Storm(s),146.67
1407,Rowan,2002,Severe Storm(s),397788.28
1407,Whitley,2002,Severe Storm(s),111967.6
1407,Clay,2002,Severe Storm(s),852.0
1407,Powell,2002,Severe Storm(s),174245.66
1407,McCreary,2002,Severe Storm(s),62914.98
1407,Harlan,2002,Severe Storm(s),27346.41
1407,Knott,2002,Severe Storm(s),196779.39
1407,Magoffin,2002,Severe Storm(s),101044.0
1407,Leslie,2002,Severe Storm(s),17206.43
1407,Knox,2002,Severe Storm(s),155499.83
1407,Whitley,2002,Severe Storm(s),178589.1
1407,Bell,2002,Severe Storm(s),1939.5
1407,Bell,2002,Severe Storm(s),2100.0
1407,Breathitt,2002,Severe Storm(s),176531.53
1407,Greenup,2002,Severe Storm(s),35834.71
1407,Harlan,2002,Severe Storm(s),103609.17
1407,Rowan,2002,Severe Storm(s),5711.25
1407,Bell,2002,Severe Storm(s),76999.95
1407,Bell,2002,Severe Storm(s),0.0
1407,Statewide,2002,Severe Storm(s),71386.85
1407,Harlan,2002,Severe Storm(s),32498.19
1407,Carter,2002,Severe Storm(s),117307.94
1407,Letcher,2002,Severe Storm(s),7941.38
1407,Harlan,2002,Severe Storm(s),107936.64
1407,Fleming,2002,Severe Storm(s),45301.21
1407,Menifee,2002,Severe Storm(s),5684.25
1407,Boyd,2002,Severe Storm(s),18197.94
1407,Harlan,2002,Severe Storm(s),977.59
1407,Rowan,2002,Severe Storm(s),123999.0
