disasterNumber,county,declarationDate,incidentType,amountOblig
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),27855.0
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),11429.47
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),254381.93
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),148362.0
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),11909.44
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),997.39
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),5670.0
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),6488.67
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),7722.15
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),45451.82
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),2490.75
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),5422.2
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),36131.25
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),13804.31
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),304630.68
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),56789.31
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),192055.94
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),510793.71
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),64704.57
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),8489.51
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),14161.64
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),9951.23
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),47489.66
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),6487.5
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),1458.38
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),191098.07
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),6375.0
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),961134.78
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),4654.13
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),9498.6
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),7827.89
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),17201.25
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),6272.63
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),586928.95
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),6433.5
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),31534.18
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),1023.75
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),579398.28
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),939.0
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),2787.45
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),2873.4
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),3071.57
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),110081.27
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),4248.75
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),110702.93
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),3689.7
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),158311.54
1253,nan,1998-10-14T00:00:00.000Z,Severe Storm(s),36233.84
