disasterNumber,county,declarationDate,incidentType,amountOblig
1283,Beltrami,1999-07-28T00:00:00.000Z,Severe Storm(s),5925.75
1288,Polk,1999-08-26T00:00:00.000Z,Severe Ice Storm,22596.75
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),26592.75
1283,Lake,1999-07-28T00:00:00.000Z,Severe Storm(s),7269.0
1283,Cook,1999-07-28T00:00:00.000Z,Severe Storm(s),49855.42
1283,Itasca,1999-07-28T00:00:00.000Z,Severe Storm(s),3514.01
1283,Beltrami,1999-07-28T00:00:00.000Z,Severe Storm(s),8665.5
1283,Itasca,1999-07-28T00:00:00.000Z,Severe Storm(s),3450.0
1288,Roseau,1999-08-26T00:00:00.000Z,Severe Ice Storm,1601.25
1288,Statewide,1999-08-26T00:00:00.000Z,Severe Ice Storm,53483.25
1283,Statewide,1999-07-28T00:00:00.000Z,Severe Storm(s),1757.27
1288,Marshall,1999-08-26T00:00:00.000Z,Severe Ice Storm,4673.63
1288,Marshall,1999-08-26T00:00:00.000Z,Severe Ice Storm,0.0
1288,Marshall,1999-08-26T00:00:00.000Z,Severe Ice Storm,10961.87
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),0.0
1283,Beltrami,1999-07-28T00:00:00.000Z,Severe Storm(s),8013.0
1283,Lake,1999-07-28T00:00:00.000Z,Severe Storm(s),41013.38
1283,Itasca,1999-07-28T00:00:00.000Z,Severe Storm(s),415460.15
1288,Roseau,1999-08-26T00:00:00.000Z,Severe Ice Storm,24486.08
1283,Itasca,1999-07-28T00:00:00.000Z,Severe Storm(s),21246.06
1283,Cass,1999-07-28T00:00:00.000Z,Severe Storm(s),4209.75
1283,Beltrami,1999-07-28T00:00:00.000Z,Severe Storm(s),7696.5
1288,Marshall,1999-08-26T00:00:00.000Z,Severe Ice Storm,10033.5
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),5117.25
1288,Marshall,1999-08-26T00:00:00.000Z,Severe Ice Storm,17056.31
1288,Kittson,1999-08-26T00:00:00.000Z,Severe Ice Storm,1683.0
1288,Red Lake,1999-08-26T00:00:00.000Z,Severe Ice Storm,5030.74
1288,Polk,1999-08-26T00:00:00.000Z,Severe Ice Storm,0.0
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),2857.12
1288,Roseau,1999-08-26T00:00:00.000Z,Severe Ice Storm,5465.93
1283,Cass,1999-07-28T00:00:00.000Z,Severe Storm(s),35748.0
1283,Beltrami,1999-07-28T00:00:00.000Z,Severe Storm(s),3262.5
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),1210790.46
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),8621.85
1283,Statewide,1999-07-28T00:00:00.000Z,Severe Storm(s),84825.75
1288,Pennington,1999-08-26T00:00:00.000Z,Severe Ice Storm,19372.07
1288,Polk,1999-08-26T00:00:00.000Z,Severe Ice Storm,1176.0
1283,Clay,1999-07-28T00:00:00.000Z,Severe Storm(s),0.0
1283,Itasca,1999-07-28T00:00:00.000Z,Severe Storm(s),6500.94
1283,Beltrami,1999-07-28T00:00:00.000Z,Severe Storm(s),0.0
1283,Beltrami,1999-07-28T00:00:00.000Z,Severe Storm(s),825.0
1288,Kittson,1999-08-26T00:00:00.000Z,Severe Ice Storm,7370.25
1283,Beltrami,1999-07-28T00:00:00.000Z,Severe Storm(s),51054.75
1288,Roseau,1999-08-26T00:00:00.000Z,Severe Ice Storm,12023.63
1288,Polk,1999-08-26T00:00:00.000Z,Severe Ice Storm,22286.25
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),38226.15
1283,Cook,1999-07-28T00:00:00.000Z,Severe Storm(s),3469.81
1283,Statewide,1999-07-28T00:00:00.000Z,Severe Storm(s),869768.7
1288,Marshall,1999-08-26T00:00:00.000Z,Severe Ice Storm,6874.57
1288,Kittson,1999-08-26T00:00:00.000Z,Severe Ice Storm,13012.5
1283,Cook,1999-07-28T00:00:00.000Z,Severe Storm(s),4161.0
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),1057.5
1283,Cook,1999-07-28T00:00:00.000Z,Severe Storm(s),757303.33
1283,Itasca,1999-07-28T00:00:00.000Z,Severe Storm(s),971.64
1288,Kittson,1999-08-26T00:00:00.000Z,Severe Ice Storm,7025.25
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),30420.68
1283,Statewide,1999-07-28T00:00:00.000Z,Severe Storm(s),60811.5
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),0.0
1283,Clay,1999-07-28T00:00:00.000Z,Severe Storm(s),46849.07
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),85008.72
1283,Itasca,1999-07-28T00:00:00.000Z,Severe Storm(s),11553.98
1288,Polk,1999-08-26T00:00:00.000Z,Severe Ice Storm,8575.9
1288,Polk,1999-08-26T00:00:00.000Z,Severe Ice Storm,1350.0
1283,Statewide,1999-07-28T00:00:00.000Z,Severe Storm(s),1372467.94
1283,Cass,1999-07-28T00:00:00.000Z,Severe Storm(s),16044.75
1288,Roseau,1999-08-26T00:00:00.000Z,Severe Ice Storm,19045.1
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),3830.25
1283,Cook,1999-07-28T00:00:00.000Z,Severe Storm(s),0.0
1288,Polk,1999-08-26T00:00:00.000Z,Severe Ice Storm,10477.5
1283,Hubbard,1999-07-28T00:00:00.000Z,Severe Storm(s),183689.95
1288,Kittson,1999-08-26T00:00:00.000Z,Severe Ice Storm,13766.25
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),375.0
1283,Beltrami,1999-07-28T00:00:00.000Z,Severe Storm(s),926.25
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),23046.92
1283,Cass,1999-07-28T00:00:00.000Z,Severe Storm(s),7897.5
1283,Beltrami,1999-07-28T00:00:00.000Z,Severe Storm(s),0.0
1288,Roseau,1999-08-26T00:00:00.000Z,Severe Ice Storm,4986733.03
1283,Itasca,1999-07-28T00:00:00.000Z,Severe Storm(s),10283.94
1283,Itasca,1999-07-28T00:00:00.000Z,Severe Storm(s),0.0
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),2014.5
1288,Marshall,1999-08-26T00:00:00.000Z,Severe Ice Storm,13854.74
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),4585.5
1283,Itasca,1999-07-28T00:00:00.000Z,Severe Storm(s),2233.89
1283,St. Louis,1999-07-28T00:00:00.000Z,Severe Storm(s),3364.25
1288,Marshall,1999-08-26T00:00:00.000Z,Severe Ice Storm,0.0
