disasterNumber,county,declarationDate,incidentType,amountOblig
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,160829.33
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,367256.52
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,29615.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,71458.04
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,12179.74
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,1929.0
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,464712.75
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,215530.27
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,57089.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,125851.24
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,3547.51
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,16324.12
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,104594.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,2573.14
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,1256.7
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,85754.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,195028.5
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,2645398.07
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,156122.12
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,461645.82
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,280306.41
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,902231.46
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,24448.15
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,53734.4
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,11753.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,46261.4
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,9122.01
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,1808.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,1413.2
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,729330.68
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,1832.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,7975.24
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,2691.39
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,4748.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,70323.0
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,5729.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,-0.05
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,961.02
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,12809.3
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,102206.78
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,1837.5
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,161.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,16146.0
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,379534.09
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,26672.69
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,1094495.0
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,11052.41
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,15535.29
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,750.0
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,4711.5
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,271811.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,6978.31
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,101887.22
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,758419.39
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,148405.5
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,96707.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,5849.37
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,1217486.77
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,891519.61
1261,Lauderdale,1999-01-15T00:00:00.000Z,Severe Storm(s),1755.0
1261,Lawrence,1999-01-15T00:00:00.000Z,Severe Storm(s),8049.19
1261,Limestone,1999-01-15T00:00:00.000Z,Severe Storm(s),9094.13
1261,Colbert,1999-01-15T00:00:00.000Z,Severe Storm(s),2899.5
1261,Lauderdale,1999-01-15T00:00:00.000Z,Severe Storm(s),3024.0
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,34582.45
1261,Limestone,1999-01-15T00:00:00.000Z,Severe Storm(s),19991.92
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,99441.75
1261,Cullman,1999-01-15T00:00:00.000Z,Severe Storm(s),32874.0
1261,Lamar,1999-01-15T00:00:00.000Z,Severe Storm(s),3036.0
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,83104.41
1261,Madison,1999-01-15T00:00:00.000Z,Severe Storm(s),4373.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,217439.42
1261,Statewide,1999-01-15T00:00:00.000Z,Severe Storm(s),543468.75
1261,Lauderdale,1999-01-15T00:00:00.000Z,Severe Storm(s),71939.25
1261,Lauderdale,1999-01-15T00:00:00.000Z,Severe Storm(s),160077.0
1261,Colbert,1999-01-15T00:00:00.000Z,Severe Storm(s),27066.7
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,1966388.95
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,13027.31
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,5667.98
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,1046267.67
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,1178344.1
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,214423.87
1261,Colbert,1999-01-15T00:00:00.000Z,Severe Storm(s),14660.63
1261,Statewide,1999-01-15T00:00:00.000Z,Severe Storm(s),226878.75
1261,Lauderdale,1999-01-15T00:00:00.000Z,Severe Storm(s),1567.5
1261,Cullman,1999-01-15T00:00:00.000Z,Severe Storm(s),15153.75
1261,Winston,1999-01-15T00:00:00.000Z,Severe Storm(s),89667.75
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,355914.7
1261,Winston,1999-01-15T00:00:00.000Z,Severe Storm(s),38822.6
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,5169.0
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,1161.65
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,5422144.95
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,54864.29
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,2370.68
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,258589.94
1261,Winston,1999-01-15T00:00:00.000Z,Severe Storm(s),1414.5
1261,Morgan,1999-01-15T00:00:00.000Z,Severe Storm(s),26868.48
1261,Limestone,1999-01-15T00:00:00.000Z,Severe Storm(s),30211.29
1261,Colbert,1999-01-15T00:00:00.000Z,Severe Storm(s),125877.0
1261,Cullman,1999-01-15T00:00:00.000Z,Severe Storm(s),1916.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,1293.0
1261,Madison,1999-01-15T00:00:00.000Z,Severe Storm(s),163827.5
1261,Statewide,1999-01-15T00:00:00.000Z,Severe Storm(s),57934.5
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,104220.0
1261,Morgan,1999-01-15T00:00:00.000Z,Severe Storm(s),68765.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,34587.0
1261,Lawrence,1999-01-15T00:00:00.000Z,Severe Storm(s),30184.5
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,211794.77
1261,Limestone,1999-01-15T00:00:00.000Z,Severe Storm(s),429124.5
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,76027.5
1261,Lauderdale,1999-01-15T00:00:00.000Z,Severe Storm(s),2139.75
1261,Marion,1999-01-15T00:00:00.000Z,Severe Storm(s),8995.5
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,11138.15
1261,Cullman,1999-01-15T00:00:00.000Z,Severe Storm(s),5337.0
1261,Morgan,1999-01-15T00:00:00.000Z,Severe Storm(s),113107.2
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,19359.41
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,31476.0
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,711852.75
1261,Madison,1999-01-15T00:00:00.000Z,Severe Storm(s),292962.75
1261,Madison,1999-01-15T00:00:00.000Z,Severe Storm(s),26389.5
1261,Lauderdale,1999-01-15T00:00:00.000Z,Severe Storm(s),941.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,110257.2
1261,Fayette,1999-01-15T00:00:00.000Z,Severe Storm(s),35931.0
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,54722.96
1261,Franklin,1999-01-15T00:00:00.000Z,Severe Storm(s),46124.87
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,15614.25
1261,Lamar,1999-01-15T00:00:00.000Z,Severe Storm(s),21564.75
1261,Statewide,1999-01-15T00:00:00.000Z,Severe Storm(s),113537.08
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,50275.5
1261,Lauderdale,1999-01-15T00:00:00.000Z,Severe Storm(s),1734.35
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,26547.75
1261,Lauderdale,1999-01-15T00:00:00.000Z,Severe Storm(s),1255.5
1261,Marion,1999-01-15T00:00:00.000Z,Severe Storm(s),4425.75
1261,Winston,1999-01-15T00:00:00.000Z,Severe Storm(s),3084.0
1261,Lauderdale,1999-01-15T00:00:00.000Z,Severe Storm(s),772826.25
1261,Lauderdale,1999-01-15T00:00:00.000Z,Severe Storm(s),1795.5
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,28844.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,36679.5
1261,Lauderdale,1999-01-15T00:00:00.000Z,Severe Storm(s),2344.5
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,156364.96
1261,Colbert,1999-01-15T00:00:00.000Z,Severe Storm(s),147827.25
1261,Franklin,1999-01-15T00:00:00.000Z,Severe Storm(s),178047.0
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,130493.63
1261,Morgan,1999-01-15T00:00:00.000Z,Severe Storm(s),13964.39
1261,Cullman,1999-01-15T00:00:00.000Z,Severe Storm(s),34743.0
1261,Winston,1999-01-15T00:00:00.000Z,Severe Storm(s),3395.85
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,1001975.12
1261,Madison,1999-01-15T00:00:00.000Z,Severe Storm(s),6897.75
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,329400.0
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,5434.31
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,5460.0
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,29066.53
1261,Marion,1999-01-15T00:00:00.000Z,Severe Storm(s),144432.0
1261,Madison,1999-01-15T00:00:00.000Z,Severe Storm(s),153435.75
1261,Lauderdale,1999-01-15T00:00:00.000Z,Severe Storm(s),3432.75
1261,Lawrence,1999-01-15T00:00:00.000Z,Severe Storm(s),0.0
1261,Colbert,1999-01-15T00:00:00.000Z,Severe Storm(s),0.0
1261,Statewide,1999-01-15T00:00:00.000Z,Severe Storm(s),33803.05
1261,Morgan,1999-01-15T00:00:00.000Z,Severe Storm(s),41511.0
1261,Lauderdale,1999-01-15T00:00:00.000Z,Severe Storm(s),757.21
1261,Madison,1999-01-15T00:00:00.000Z,Severe Storm(s),17003.25
1250,nan,1998-09-30T00:00:00.000Z,Hurricane,196414.5
1261,Statewide,1999-01-15T00:00:00.000Z,Severe Storm(s),17260.14
1261,Winston,1999-01-15T00:00:00.000Z,Severe Storm(s),3711.71
